k,h,E,F,M_x,M_z,M_x_nh,M_z_nh
0.030303030303030304,0.030303030303030304,0.27260196874777964,0.9999923485304247,(0.030288906102312933+2.228832856617833e-20j),(-0.000919947964406082-3.219012072735279e-17j),(0.030288829347613105-0.0009203637760851269j),(-3.124264912387495e-17+1.3287283283252574e-17j)
0.06060606060606061,0.030303030303030304,0.5452046357785121,0.9999695700384398,(0.03020505956659873+0j),(-0.0018347358147708774+0j),(0.030204760214585364+0.0018355215233851402j),(-3.7726912496920706e-17+1.5622163701600783e-17j)
0.09090909090909091,0.030303030303030304,0.8178086856898581,0.9999321836988077,(0.03006638253963443+2.451599286440186e-19j),(-0.0027393071897609082+1.4471203627290715e-18j),(0.03006573659272823-0.0027403764295094385j),(-6.065268895513054e-17-6.274841183737975e-18j)
0.12121212121212122,0.030303030303030304,1.0904147763880658,0.999881027174503,(0.02987443920482051+1.413822504229346e-18j),(-0.0036288076912566183-4.199602396237223e-18j),(0.0298733555060275-0.0036300435397487387j),(7.251317698840598e-18-2.8580991911584023e-18j)
0.15151515151515152,0.030303030303030304,1.363023527353026,0.9998172182639492,(0.029631349417770663-2.1684043449710093e-19j),(-0.004498672809657094-1.7347234759768075e-18j),(0.029629776173850788+0.004499940361390211j),(-3.558381480423297e-17-3.120652883472625e-17j)
0.18181818181818182,0.030303030303030304,1.635635509619159,0.9997421066001747,(0.029339725518029675+6.125125291363483e-19j),(-0.005344702148849353-6.074995935566578e-19j),(0.02933765198584226-0.0053458617748880465j),(-1.4613652836604284e-16-3.847004745528946e-17j)
0.21212121212121213,0.030303030303030304,1.9082512377473622,0.9996572193452299,(0.029002599284573886+0j),(-0.006163118014405238+1.7347234759768067e-18j),(0.02900005309245077+0.0061640375239016085j),(1.2355180108107254e-16-8.511544792314173e-17j)
0.24242424242424243,0.030303030303030304,2.1808711639055547,0.9995642045798383,(0.028623343158177033-1.2926407517536639e-18j),(-0.006950607752407052-1.120448065168811e-17j),(0.02862038430376341-0.006951172173732913j),(5.022511887128563e-17+2.460608292093171e-17j)
0.2727272727272727,0.030303030303030304,2.4534956740444196,0.9994647755353572,(0.028205589404684678+0j),(-0.007704350241980783+0j),(0.028202302221228534+0.007704468549142289j),(2.537320821156544e-16-4.015745880558109e-17j)
0.30303030303030304,0.030303030303030304,2.7261250860614403,0.9993606581624125,(0.02775315029566729+2.4253783833616808e-18j),(-0.008422027633759564-4.368990715287798e-18j),(0.027749634652506096-0.008421636304958997j),(-3.325954207970982e-16-4.5139525604738907e-17j)
0.33333333333333337,0.030303030303030304,2.998759649778263,0.9992535438972955,(0.027269941770118725+2.357366654593745e-19j),(-0.009101823847162719-2.968019893405873e-18j),(0.02726630455967572-0.00910088756673373j),(7.39155356781784e-17-3.7809000177799837e-17j)
0.36363636363636365,0.030303030303030304,3.2713995485154683,0.9991450489189722,(0.02675991247813595-4.336808689942018e-19j),(-0.009742411571296229+8.673617379884035e-19j),(0.026756260137930504+0.009740921643444459j),(4.290795776448295e-17-3.823059670686131e-17j)
0.3939393939393939,0.030303030303030304,3.5440449020221374,0.9990366806890004,(0.026226979611319222-1.9401929555951275e-20j),(-0.010342929624809991+9.998538253136515e-19j),(0.0262234121148557-0.010340900770708528j),(-1.145622698626304e-16+1.58232364039045e-17j)
0.42424242424242425,0.030303030303030304,3.8166957705051994,0.9989298121220889,(0.025674972487452263-4.336808689942017e-19j),(-0.010902952562165148+8.673617379884034e-19j),(0.0256715789646067+0.010900418757307146j),(-3.5241586146567025e-16-6.203970838843546e-17j)
0.4545454545454546,0.030303030303030304,4.089352159501979,0.9988256633430639,(0.0251075844664972-1.301042606982605e-18j),(-0.011422454388241842+3.4694469519536134e-18j),(0.025104440407536257+0.011419464307644234j),(-1.6031646292473258e-16+1.8593149440046682e-16j)
0.48484848484848486,0.030303030303030304,4.362014025345389,0.9987252906490552,(0.024528333423853493-3.7532061174533695e-18j),(-0.0119017681676956+3.2342060877068133e-18j),(0.02452549928621367-0.011898380681240533j),(-4.3875025562982085e-17-5.299381828206163e-17j)
0.5151515151515151,0.030303030303030304,4.634681280988264,0.9986295820240895,(0.023940530695369885+0j),(-0.012341543193394014+0j),(0.023938051660604136+0.012337823221448387j),(-2.6193275947327665e-17-1.1627147985411538e-16j)
0.5454545454545454,0.030303030303030304,4.907353801974603,0.9985392583567193,(0.023347258141769085-6.09840022887798e-18j),(-0.012742701214552562+1.9337309034497968e-18j),(0.02334516474747516-0.012738716133610347j),(1.2596067005163076e-16-5.984449133503075e-18j)
0.5757575757575758,0.030303030303030304,5.180031432373798,0.9984548793906224,(0.02275135276399817-4.336808689942019e-19j),(-0.013106393028392817+0j),(0.02274966214680458+0.01310220971745155j),(3.28382358721013e-16-1.2543734201204711e-16j)
0.6060606060606061,0.030303030303030304,5.452713990525092,0.9983768533932703,(0.02215539813973437-1.734723475976806e-18j),(-0.013433956520945362-1.734723475976806e-18j),(0.022154115656957987+0.013429639064640588j),(-1.0751345161633589e-16+9.476330296769074e-17j)
0.6363636363636364,0.030303030303030304,5.725401274470813,0.9983054495461494,(0.021561721845385635+8.673617379884037e-19j),(-0.013726877016021492+1.7347234759768075e-18j),(0.021560842884188514+0.0137224850290361j),(-1.3075491774424747e-16-7.96909311834934e-17j)
0.6666666666666667,0.030303030303030304,5.998093066989433,0.998240812129561,(0.020972397974279213+5.715091133238387e-19j),(-0.013986750568905141-2.0973946128784213e-18j),(0.020971909800485-0.013982338074452606j),(-3.1599059187211694e-16-1.4258633641775022e-17j)
0.696969696969697,0.030303030303030304,6.2707891401674845,0.9981829756807241,(0.020389253853907104-2.037263981540343e-18j),(-0.0142152506334238-1.5607275718569646e-18j),(0.020389137393339425-0.01421086541249739j),(-2.63990332300503e-16+1.0716839573021407e-16j)
0.7272727272727273,0.030303030303030304,6.54348925947687,0.9981318804293516,(0.019813880095031006+0j),(-0.01441409834556255-1.734723475976807e-18j),(0.019814111575641984+0.014409781668942438j),(-7.009577829607117e-16+4.0981058515087585e-16j)
0.7575757575757576,0.030303030303030304,6.816193187344255,0.9980873874500905,(0.01924764316379957-8.673617379884034e-19j),(-0.014585036508390653+1.7347234759768067e-18j),(0.01924819557589659+0.014580823166464805j),(2.349739891535376e-16-2.4252267307891944e-16j)
0.7878787878787878,0.030303030303030304,7.088900686219832,0.9980492931012166,(0.018691699746085585-2.690560735540407e-18j),(-0.014729807233808088-8.289497137023455e-19j),(0.018692544100545855-0.014725725787080047j),(-2.8852126113101544e-16+3.541732276306522e-16j)
0.8181818181818182,0.030303030303030304,7.361611521163587,0.9980173424425727,(0.018147012262677453+0j),(-0.014850133096324367-8.673617379884035e-19j),(0.01814811864372112+0.014846206279827655j),(-3.9767420288423146e-16-2.2959816623218168e-17j)
0.8484848484848485,0.030303030303030304,7.634325461980105,0.9979912414319708,(0.017614364988171465+3.935541052818386e-19j),(-0.014947701580758711+4.018648900099609e-18j),(0.01761570340883611-0.014943946806763524j),(-2.3022822390369226e-16+4.1056722141636346e-16j)
0.8787878787878788,0.030303030303030304,7.907042284938197,0.997970667790728,(0.017094380319722637-8.401457042430037e-18j),(-0.015024152556450013-3.1935295278350497e-18j),(0.017095921395621515-0.015020582470844184j),(-8.708628467670576e-17+3.166828328298528e-16j)
0.9090909090909092,0.030303030303030304,8.1797617741161,0.9979552805017686,(0.016587534830480116+0j),(-0.015081068481830988-8.673617379884037e-19j),(0.016589250291650603+0.015077691539639138j),(5.17771113977414e-16-5.102458378828585e-16j)
0.9393939393939394,0.030303030303030304,8.45248372241419,0.9979447279605059,(0.016094174823706328-7.288648125482303e-19j),(-0.015119967031072157+1.1841162785769979e-17j),(0.016096037886146497-0.01511678806542006j),(-2.070040400849466e-16+3.7523823545753497e-16j)
0.9696969696969697,0.030303030303030304,8.725207932278028,0.9979386548402687,(0.015614531175755317+3.8918321262763325e-18j),(-0.015142295835557647+6.925301533789208e-19j),(0.015616516794362498-0.015139316601870885j),(1.8797727946089975e-16+6.2646463774156615e-16j)
1.0,0.030303030303030304,8.997934216172082,0.997936707762506,(0.015148733318517188-8.673617379884035e-19j),(-0.015149429043785446+8.673617379884035e-19j),(0.015150818342090469+0.015146648727089491j),(1.62912283966491e-16-3.101364966918138e-16j)
1.0303030303030303,0.030303030303030304,9.270662396842143,0.9979385398790251,(0.014696822264632163-5.0996390265089e-19j),(-0.015142665420913855-5.2372364468996075e-20j),(0.014698985511878844-0.01514008109897019j),(2.0298004806454985e-16+3.9974221867128964e-16j)
1.0606060606060606,0.030303030303030304,9.543392307401957,0.997943814483369,(0.014258762622163083+8.673617379884037e-19j),(-0.015123227731389527+0j),(0.014260984895522228+0.015120834790088066j),(7.805611388323257e-17-8.950603859366835e-17j)
1.0909090909090908,0.030303030303030304,9.81612379127613,0.9979522077698311,(0.013834453580179883+0j),(-0.015092263172667604-4.336808689942017e-19j),(0.013836717632047522+0.015090055672871165j),(-3.51590588153435e-16+5.459608829739314e-17j)
1.1212121212121213,0.030303030303030304,10.088856702026536,0.9979634108559214,(0.013423738873938582+1.7347234759768075e-18j),(-0.015050844653655469+4.336808689942019e-19j),(0.013426029337651966+0.015048815650658853j),(-3.8700599631680265e-16+2.5518228153874574e-16j)
1.1515151515151516,0.030303030303030304,10.361590903088743,0.9979771311785378,(0.013026415758824851+0j),(-0.014999972736885947-8.673617379884035e-19j),(0.013028719054683339+0.014998114554984718j),(1.3036045116068865e-16+1.4140859891400331e-16j)
1.1818181818181819,0.030303030303030304,10.634326267437965,0.9979930933650509,(0.012642243037170405+8.673617379884035e-19j),(-0.014940578087780262+0j),(0.012644547261870465+0.014938882553289266j),(7.539125437274271e-17-1.7067201232247364e-16j)
1.2121212121212122,0.030303030303030304,10.907062677204234,0.9980110396712673,(0.012270948192239499+8.673617379884035e-19j),(-0.014873524297187753+4.336808689942018e-19j),(0.012273242998431664+0.014871982933715054j),(4.963028901286163e-16-3.9241164687414e-16j)
1.2424242424242424,0.030303030303030304,11.17980002325233,0.9980307300679773,(0.011912233690123201+0j),(-0.014799610964278124-4.336808689942018e-19j),(0.011914510161348736+0.014798215154230014j),(-2.538861112784262e-16-4.621242798788629e-16j)
1.2727272727272727,0.030303030303030304,11.452538204738111,0.9980519420476904,(0.011565782513650908-2.055544721003492e-18j),(-0.014719576945667369-6.2739175549347005e-18j),(0.011568033038689826-0.014718318061962813j),(3.6023134092315993e-16-1.694128763328035e-16j)
1.303030303030303,0.030303030303030304,11.725277128653065,0.9980744702134375,(0.011231262993467933+0j),(-0.014634103693433629+8.673617379884034e-19j),(0.011233481143111925+0.014632973205223302j),(1.5511185876737416e-18-2.504763421552755e-16j)
1.3333333333333335,0.030303030303030304,11.998016709365253,0.9980981257023182,(0.01090833300065908+1.734723475976807e-18j),(-0.014543818619233161-4.336808689942018e-19j),(0.010910513409074401+0.014542808175209478j),(-4.626723410663972e-16+1.0060605766471738e-16j)
1.3636363636363638,0.030303030303030304,12.270756868163314,0.9981227354884007,(0.010596643563217857+8.673617379884035e-19j),(-0.014449298434513369+4.336808689942018e-19j),(0.01059878181540836+0.014448399927072636j),(1.6537939334996249e-18-1.1980959679661138e-16j)
1.393939393939394,0.030303030303030304,12.543497532809104,0.9981481416017812,(0.010295841965768552-8.673617379884032e-19j),(-0.01435107242759332+4.336808689942016e-19j),(0.010297934492087756+0.01435027804080538j),(2.6813823602868436e-16-1.8813628273577121e-16j)
1.4242424242424243,0.030303030303030304,12.81623863710304,0.9981742002942912,(0.010005574388219854+3.163664574724046e-18j),(-0.014249625647654545-3.3307039411928757e-18j),(0.010007618366482377-0.014248927891674996j),(3.150019482136758e-17-1.1427265811135408e-16j)
1.4545454545454546,0.030303030303030304,13.088980120465296,0.9982007811763988,(0.00972548813523549-8.673617379884034e-19j),(-0.014145401973359808-4.336808689942017e-19j),(0.009727481400647435+0.01414479370759623j),(-6.357331165488864e-17-3.2117363947451114e-16j)
1.4848484848484849,0.030303030303030304,13.36172192753441,0.9982277663451156,(0.009455233504215083-1.3010426069826059e-18j),(-0.014038807050301694+0j),(0.0094571744670986+0.014038281497347656j),(5.026666297015643e-16+3.095243584735815e-17j)
1.5151515151515151,0.030303030303030304,13.63446400778637,0.9982550495181064,(0.009194465335351829+8.673617379884037e-19j),(-0.013930211086691584+0j),(0.009196352906478609+0.013929761838767186j),(-3.545699516140496e-16+9.873596622407787e-17j)
1.5454545454545454,0.030303030303030304,13.9072063151723,0.9982825351861466,(0.00894284428334983-5.4788157077111376e-18j),(-0.013819951501040094+3.1414589289151585e-18j),(0.008944677806556096-0.01381957252043654j),(-4.459206592515021e-16-1.5849930344664715e-16j)
1.5757575757575757,0.030303030303030304,14.179948807778228,0.9983101377925592,(0.008700037846446008+8.673617379884035e-19j),(-0.013708335419003128+4.336808689942018e-19j),(0.008701817038134557+0.01370802103378332j),(8.324946392522207e-16-1.6940664599285147e-17j)
1.6060606060606062,0.030303030303030304,14.45269144750445,0.99833778094649,(0.00846572118471906+0j),(-0.013595642019309356-4.336808689942017e-19j),(0.008467446079793519+0.013595386915331187j),(3.661562693786812e-16-3.3787420242111355e-16j)
1.6363636363636365,0.030303030303030304,14.72543419976592,0.9983653966738681,(0.0082395777562389-2.873236222036019e-18j),(-0.013482124730776255+4.1661272578508473e-19j),(0.008241248659996087-0.013481923940942544j),(-1.7766495185063656e-16-9.477345421099389e-17j)
1.6666666666666667,0.030303030303030304,14.998177033211938,0.9983929247093936,(0.008021299796455715+1.734723475976807e-18j),(-0.013368013284097082-4.336808689942018e-19j),(0.008022917241953592+0.013367862175554688j),(-4.265638674803181e-16+1.8119629259425097e-16j)
1.696969696969697,0.030303030303030304,15.270919919464948,0.9984203118308937,(0.007810588663273897+8.67361737988404e-19j),(-0.013253515623250433+4.33680868994202e-19j),(0.00781215337369121+0.013253409883153768j),(-6.075685690451146e-16+1.3917069856655261e-16j)
1.7272727272727273,0.030303030303030304,15.543662832878894,0.9984475112363701,(0.007607155067630813-2.806595350464594e-18j),(-0.013138819682222986-3.773501177938259e-18j),(0.00760866792316157-0.013138755302559717j),(-7.992935796450046e-16+1.701846562454915e-16j)
1.7575757575757576,0.030303030303030304,15.816405750313244,0.9984744819636675,(0.007410719207008958-4.336808689942019e-19j),(-0.013024095033385905+0j),(0.007412181215848021+0.01302406829526646j),(7.220534406260978e-16-3.2842678744652985e-16j)
1.7878787878787878,0.030303030303030304,16.089148650925388,0.9985011883518077,(0.0072210108171164725+4.336808689942018e-19j),(-0.012909494414173103+0j),(0.00722242309012385+0.012909501871895412j),(-4.907852642336799e-16+1.807525174554772e-16j)
1.8181818181818183,0.030303030303030304,16.361891515976968,0.9985275995424954,(0.007037769155069315-8.673617379884037e-19j),(-0.012795155138883667-4.336808689942019e-19j),(0.007039132883729437+0.012795193604050983j),(1.136929945533178e-16-3.7370123041788776e-17j)
1.8484848484848486,0.030303030303030304,16.63463432865699,0.9985536890203228,(0.006860742925691268+0j),(-0.012681200402530604+1.0842021724855048e-18j),(0.00686205936300491+0.012681266928386493j),(-1.2446467708940691e-15+1.2894983762245703e-16j)
1.878787878787879,0.030303030303030304,16.90737707391681,0.9985794341896629,(0.006689690160925168-1.589909849235771e-18j),(-0.012567740483511294-2.59488537322023e-18j),(0.006690960604917384-0.01256783234967665j),(-3.49095277205175e-16+4.0309293787038185e-16j)
1.9090909090909092,0.030303030303030304,17.18011973831962,0.9986048159862189,(0.006524378061177966-7.649844103215703e-18j),(-0.012454873851797835-3.0933700213904016e-19j),(0.006525603840715856-0.012454988549490429j),(-3.453312462541004e-16+4.690695814458136e-16j)
1.9393939393939394,0.030303030303030304,17.45286230990043,0.9986298185213166,(0.006364582805974246-8.703439473573726e-18j),(-0.01234268818907049-5.281119993099587e-18j),(0.006365765268633906-0.012342823406913776j),(-6.349496749655626e-16+5.278119209513187e-16j)
1.9696969696969697,0.030303030303030304,17.72560477803859,0.9986544287565157,(0.006210089340477468+4.336808689942019e-19j),(-0.012231261327004552+0j),(0.006211229842210701+0.012231414937465462j),(-1.6246993414100976e-15+2.7916604945558404e-16j)
2.0,0.030303030303030304,17.99834713333974,0.9986786362068322,(0.0060606911433386725-2.6020852139652106e-18j),(-0.012120662109613559-4.336808689942018e-19j),(0.0060617910397283165+0.012120832156111844j),(-6.479683721445387e-16-1.6512746907082955e-16j)
2.0303030303030303,0.030303030303030304,18.271089367528386,0.9987024326701469,(0.005916189980643598+0j),(-0.012010951185258275+8.673617379884035e-19j),(0.005917250619540869+0.01201113586995225j),(-1.163791487553326e-15+3.002402968894903e-16j)
2.0606060606060606,0.030303030303030304,18.54383147334722,0.998725811981156,(0.005776395649899702+4.336808689942018e-19j),(-0.011902181733602095-4.336808689942018e-19j),(0.005777418365285129+0.01190237940587805j),(7.85348505421583e-16-3.6997475108922335e-16j)
2.090909090909091,0.030303030303030304,18.816573444468165,0.9987487697877855,(0.00564112571752575+0j),(-0.011794400132494894+2.1684043449710084e-19j),(0.005642111824421483+0.011794609278124051j),(-2.717449157646567e-16-3.0281744644038495e-16j)
2.121212121212121,0.030303030303030304,19.089315275406854,0.9987713033483383,(0.0055102052526409895+0j),(-0.011687646569431859+2.1684043449710084e-19j),(0.0055111560429506835+0.011687865800416352j),(-1.6930010724224549e-15+9.050544001388653e-16j)
2.1515151515151514,0.030303030303030304,19.362056961447845,0.9987934113476913,(0.005383466559566996+0j),(-0.011581955601947315-6.505213034913025e-19j),(0.005384383298718626+0.011582183647011782j),(9.836408802959114e-16-3.8257959546317595e-16j)
2.1818181818181817,0.030303030303030304,19.634798498573527,0.9988150937309492,(0.005260748911071963+4.336808689942017e-19j),(-0.011477356671001195-4.336808689942017e-19j),(0.005261632835340095+0.011477592366698462j),(-2.225052552237673e-16+3.8626532748363924e-16j)
2.2121212121212124,0.030303030303030304,19.907539883400222,0.9988363515530666,(0.0051418982838692655-6.248845096301817e-18j),(-0.011373874571091007+5.678327821692865e-19j),(0.005142750598311598-0.01137411685353597j),(1.2275216480772152e-16+3.851843206228873e-16j)
2.2424242424242427,0.030303030303030304,20.1802811131196,0.998857186843084,(0.005026767097893529+0j),(-0.011271529880631322+2.168404344971009e-19j),(0.005027588974785687+0.011271777777785869j),(-1.14112987168489e-15+4.044957589169229e-16j)
2.272727272727273,0.030303030303030304,20.453022185445203,0.9988776024816561,(0.004915213960250736+8.673617379884037e-19j),(-0.011170339355785621-4.336808689942019e-19j),(0.004916006537973828+0.011170591980303115j),(-5.974720325851032e-16+1.6981210229148716e-16j)
2.303030303030303,0.030303030303030304,20.725763098561938,0.9988976020907516,(0.004807103414859808+8.67361737988404e-19j),(-0.011070316290775975+2.16840434497101e-19j),(0.004807867797154145+0.011070572833347912j),(2.612238485987739e-16+1.6426401497262738e-17j)
2.3333333333333335,0.030303030303030304,20.998503851083314,0.9989171899343768,(0.004702305698347961+4.33680868994202e-19j),(-0.010971470847408005+2.16840434497101e-19j),(0.004703042953891424+0.01097173057059988j),(3.6698883143514017e-16-4.478863863451822e-16j)
2.3636363636363638,0.030303030303030304,21.271244442008538,0.998936370829352,(0.00460069650277375-4.336808689942018e-19j),(-0.010873810356363008-4.336808689942018e-19j),(0.00460140766502682+0.010874072588904856j),(-5.909988940674734e-16-4.9549828074467086e-17j)
2.393939393939394,0.030303030303030304,21.543984870685158,0.9989551500652128,(0.004502156745538734-2.653996883705827e-18j),(-0.010777339592600028-1.09305819188684e-18j),(0.00450284281282124-0.010777603724104912j),(1.5133496346859942e-16+2.667602486537226e-16j)
2.4242424242424243,0.030303030303030304,21.816725136775567,0.9989735333323833,(0.0044065723467501886+4.336808689942017e-19j),(-0.01068206102703302-4.336808689942017e-19j),(0.004407234282501605+0.010682326503103435j),(-1.0148155184747138e-15+4.0157584000990895e-16j)
2.4545454545454546,0.030303030303030304,22.08946524022515,0.9989915266578684,(0.0043138340141935525+4.336808689942019e-19j),(-0.010587975056439379+0j),(0.004314472747396997+0.01058824137415786j),(-8.286752957228024e-16+3.559681130253366e-16j)
2.484848484848485,0.030303030303030304,22.362205181233332,0.9990091363477356,(0.004223837036016699-9.658860658022692e-19j),(-0.010495080213463936-4.3778417895841865e-20j),(0.0042244534617467055-0.010495346917218465j),(3.277831698097411e-16+1.5085666781409997e-16j)
