k,h,E,F,M_x,M_z,M_x_nh,M_z_nh
0.6666666666666667,0.0,1.3333333333333346,1.0,(1-2.465190328815662e-32j),(-1.110223024625157e-16+0j),(1+1.4791141972893971e-31j),(5.551115123125784e-17-2.7755575615628904e-17j)
0.696969696969697,0.0,1.393939393939394,1.0,(1+6.162975822039155e-33j),(-1.1102230246251565e-16+2.7755575615628914e-17j),(1+1.232595164407831e-32j),(5.551115123125785e-17+2.220446049250313e-16j)
0.7272727272727273,0.0,1.4545454545454548,1.0000000000000002,(-1+6.1629758220391534e-33j),(-2.2204460492503136e-16-4.163336342344336e-17j),(-0.9999999999999998-9.860761315262643e-32j),(-1.52655665885959e-16-1.5265566588595885e-16j)
0.7575757575757576,0.0,1.5151515151515156,1.0,(-0.9999999999999999-6.162975822039155e-33j),(-2.7755575615628907e-17-2.7755575615628914e-17j),(-1-4.6222318665293674e-33j),(-4.1633363423443413e-17-1.2490009027033014e-16j)
0.7878787878787878,0.0,1.5757575757575757,1.0,(-1-1.232595164407831e-32j),(2.2204460492503136e-16+0j),(-1.0000000000000002-0j),(2.359223927328458e-16-5.551115123125779e-17j)
0.8181818181818182,0.0,1.6363636363636365,0.9999999999999998,(-1+0j),(1.6653345369377356e-16-2.7755575615628914e-17j),(-1-4.930380657631324e-32j),(9.71445146547012e-17-8.326672684688678e-17j)
0.8484848484848485,0.0,1.6969696969696964,1.0000000000000002,(1.0000000000000002-6.162975822039156e-33j),(-8.326672684688677e-17+0j),(1-4.930380657631324e-32j),(-1.8041124150158796e-16+1.9428902930940235e-16j)
0.8787878787878788,0.0,1.7575757575757571,1.0,(0.9999999999999998-6.1629758220391534e-33j),(1.387778780781446e-16+8.326672684688672e-17j),(0.9999999999999998-2.4651903288156613e-32j),(1.5265566588595902e-16+1.3877787807814457e-16j)
0.9090909090909092,0.0,1.8181818181818175,1.0000000000000004,(1+0j),(8.326672684688675e-17+2.7755575615628914e-17j),(0.9999999999999998+0j),(1.1102230246251559e-16-6.162975822039151e-33j)
0.9393939393939394,0.0,1.8787878787878793,1.0000000000000002,(-1-1.232595164407831e-32j),(8.326672684688669e-17+0j),(-1+9.860761315262648e-32j),(5.551115123125783e-17-1.6653345369377346e-16j)
0.9696969696969697,0.0,1.939393939393939,0.9999999999999998,(0.9999999999999998+0j),(-1.5785983631388952e-16+0j),(1+9.860761315262645e-32j),(-9.627715291671282e-17+8.326672684688668e-17j)
1.0,0.0,2.0000000000000018,1.0,(0.9999999999999999+0j),(2.775557561562901e-17+0j),(1+9.86076131526265e-32j),(-1.3877787807814467e-16+2.775557561562891e-16j)
1.0303030303030303,0.0,2.06060606060606,0.9999999999999998,(0.9999999999999998+0j),(8.326672684688677e-17+0j),(1+0j),(-1.8488927466117464e-32+5.551115123125783e-17j)
1.0606060606060606,0.0,2.1212121212121215,1.0,(1+0j),(8.326672684688674e-17+0j),(1-3.697785493223494e-32j),(1.5265566588595902e-16+1.6653345369377353e-16j)
1.0909090909090908,0.0,2.1818181818181817,1.0,(-1.0000000000000002-6.162975822039155e-33j),(1.4174844390690056e-31-5.551115123125783e-17j),(-1+8.628166150854814e-32j),(1.1102230246251575e-16-5.551115123125781e-17j)
1.1212121212121213,0.0,2.2424242424242444,1.0,(-1+0j),(2.7755575615628898e-17+2.7755575615628914e-17j),(-1-2.958228394578795e-31j),(-2.4980018054066047e-16-2.7755575615628738e-17j)
1.1515151515151516,0.0,2.3030303030303028,1.0,(-1-1.2325951644078307e-32j),(-1.6653345369377363e-16+0j),(-1+3.944304526105059e-31j),(-1.3877787807814543e-17-2.498001805406602e-16j)
1.1818181818181819,0.0,2.3636363636363633,0.9999999999999996,(-1+0j),(-5.2735593669695e-16+0j),(-1.0000000000000002-9.860761315262648e-32j),(-2.2204460492503185e-16-1.1102230246251549e-16j)
1.2121212121212122,0.0,2.4242424242424248,1.0,(0.9999999999999999+0j),(2.7755575615628914e-16+0j),(1+0j),(2.3592239273284576e-16+5.5511151231257796e-17j)
1.2424242424242424,0.0,2.4848484848484844,1.0000000000000002,(-1+1.2325951644078307e-32j),(5.412337245047639e-16+0j),(-0.9999999999999998-0j),(4.3021142204224816e-16-5.551115123125763e-17j)
1.2727272727272727,0.0,2.545454545454546,0.9999999999999998,(-0.9999999999999998+0j),(9.860761315262645e-32+0j),(-1+4.930380657631324e-32j),(-1.1102230246251562e-16-2.7755575615628877e-17j)
1.303030303030303,0.0,2.606060606060604,1.0000000000000002,(1.0000000000000002-6.162975822039156e-33j),(-1.387778780781446e-16+0j),(1+6.162975822039155e-33j),(-1.3877787807814457e-16-1.9259299443872376e-33j)
1.3333333333333335,0.0,2.666666666666669,1.0,(0.9999999999999998+0j),(-1.942890293094023e-16-2.77555756156289e-17j),(0.9999999999999998-4.9303806576313227e-32j),(-4.0245584642661925e-16+8.326672684688665e-17j)
1.3636363636363638,0.0,2.7272727272727275,1.0000000000000004,(1+0j),(-8.326672684688677e-17+4.163336342344337e-17j),(0.9999999999999998-9.24446373305873e-33j),(-5.551115123125789e-17-2.2204460492503126e-16j)
1.393939393939394,0.0,2.787878787878788,1.0000000000000002,(1.0000000000000002+1.848892746611747e-32j),(1.6653345369377365e-16+4.163336342344338e-17j),(0.9999999999999999+1.97215226305253e-31j),(5.551115123125786e-17-1.5265566588595907e-16j)
1.4242424242424243,0.0,2.848484848484849,0.9999999999999998,(0.9999999999999998-3.081487911019576e-33j),(-3.469446951953613e-17+0j),(1+9.860761315262645e-32j),(5.377642775528108e-17+1.1102230246251562e-16j)
1.4545454545454546,0.0,2.909090909090909,1.0000000000000004,(-1-6.162975822039156e-33j),(-5.551115123125773e-17+1.387778780781446e-17j),(-1-1.848892746611746e-32j),(4.163336342344345e-17+6.938893903907227e-17j)
1.4848484848484849,0.0,2.9696969696969697,1.0000000000000002,(-1+5.3926038442842604e-33j),(1.9081958235744883e-16+2.7755575615628914e-17j),(-0.9999999999999998-9.860761315262645e-32j),(-9.194034422677087e-17-2.775557561562885e-17j)
1.5151515151515151,0.0,3.0303030303030334,1.0000000000000002,(-1+0j),(-3.053113317719181e-16+8.326672684688672e-17j),(-1+4.9303806576313216e-32j),(-2.3592239273284576e-16+8.326672684688665e-17j)
1.5454545454545454,0.0,3.09090909090909,1.0,(-0.9999999999999999+0j),(8.326672684688674e-17+0j),(-1+4.9303806576313227e-32j),(9.714451465470114e-17-1.6653345369377346e-16j)
1.5757575757575757,0.0,3.151515151515152,1.0000000000000002,(-1+0j),(1.3877787807814457e-16-4.163336342344337e-17j),(-0.9999999999999999+1.4791141972893971e-31j),(4.1633363423443284e-17+1.8041124150158796e-16j)
1.6060606060606062,0.0,3.212121212121214,1.0,(-1+0j),(-8.326672684688672e-17+0j),(-1+0j),(2.7755575615628926e-17+1.3866695599588104e-32j)
1.6363636363636365,0.0,3.272727272727272,1.0,(-1.0000000000000002+0j),(-2.775557561562893e-17+0j),(-1+0j),(-8.32667268468868e-17+2.3592239273284576e-16j)
1.6666666666666667,0.0,3.333333333333334,1.0,(-1+1.232595164407831e-32j),(1.3877787807814457e-16-5.551115123125783e-17j),(-1-0j),(1.2836953722228368e-16+2.7755575615628914e-16j)
1.696969696969697,0.0,3.3939393939393945,1.0,(1+0j),(-2.2204460492503136e-16+5.551115123125783e-17j),(1+4.9303806576313227e-32j),(-2.498001805406602e-16+1.1102230246251556e-16j)
1.7272727272727273,0.0,3.454545454545457,1.0,(-1.0000000000000002+0j),(1.6653345369377356e-16+0j),(-1-0j),(2.359223927328458e-16-2.7755575615628772e-17j)
1.7575757575757576,0.0,3.515151515151515,0.9999999999999998,(1+0j),(-1.942890293094024e-16+0j),(1+4.930380657631324e-32j),(-1.1102230246251565e-16+1.6653345369377343e-16j)
1.7878787878787878,0.0,3.575757575757576,1.0,(-0.9999999999999998+0j),(5.551115123125788e-17+1.3877787807814457e-17j),(-1+9.860761315262648e-32j),(8.32667268468867e-17-4.163336342344336e-17j)
1.8181818181818183,0.0,3.6363636363636367,1.0000000000000004,(1-3.0814879110195774e-33j),(5.551115123125783e-17+2.7755575615628914e-17j),(0.9999999999999998-3.081487911019577e-32j),(5.551115123125783e-17+1.3877787807814454e-16j)
1.8484848484848486,0.0,3.6969696969696972,1.0,(-1+0j),(5.551115123125783e-17+0j),(-1.0000000000000002-2.465190328815662e-32j),(-2.7755575615628926e-17+6.938893903907228e-17j)
1.878787878787879,0.0,3.757575757575761,1.0,(-1+0j),(2.7755575615628914e-17+0j),(-1-3.081487911019578e-32j),(-9.714451465470121e-17-8.326672684688677e-17j)
1.9090909090909092,0.0,3.8181818181818183,1.0,(-1+0j),(2.220446049250313e-16+0j),(-1.0000000000000002-2.4651903288156624e-32j),(1.6653345369377353e-16+5.551115123125786e-17j)
1.9393939393939394,0.0,3.8787878787878802,1.0,(-1+0j),(2.775557561562897e-17+0j),(-1+2.465190328815662e-32j),(1.665334536937736e-16-2.2204460492503128e-16j)
1.9696969696969697,0.0,3.9393939393939377,1.0000000000000002,(-1+0j),(-8.326672684688678e-17-2.7755575615628914e-17j),(-1-1.4791141972893971e-31j),(-6.93889390390723e-17+5.55111512312578e-17j)
2.0,0.0,4.0,1.0000000000000004,(1+1.232595164407831e-32j),(-8.326672684688673e-17+2.7755575615628914e-17j),(0.9999999999999998+0j),(-8.326672684688673e-17+8.326672684688673e-17j)
2.0303030303030303,0.0,4.060606060606061,1.0000000000000002,(-1+6.162975822039155e-33j),(1.3877787807814454e-16-2.7755575615628914e-17j),(-1.0000000000000002-2.4651903288156624e-32j),(1.387778780781446e-16+6.938893903907231e-17j)
2.0606060606060606,0.0,4.121212121212118,1.0000000000000002,(-0.9999999999999998-3.0814879110195767e-33j),(-2.2204460492503126e-16+0j),(-0.9999999999999999-2.465190328815662e-32j),(-1.9428902930940232e-16+5.5511151231257815e-17j)
2.090909090909091,0.0,4.181818181818182,1.0,(-1-6.162975822039155e-33j),(8.326672684688675e-17-5.551115123125783e-17j),(-1-2.465190328815662e-32j),(5.55111512312578e-17+9.714451465470121e-17j)
2.121212121212121,0.0,4.242424242424242,1.0000000000000002,(-1+0j),(4.163336342344341e-16+0j),(-1-4.930380657631324e-32j),(3.053113317719182e-16+1.1102230246251557e-16j)
2.1515151515151514,0.0,4.303030303030302,1.0,(0.9999999999999998+3.0814879110195767e-33j),(-5.5511151231257815e-17+8.326672684688672e-17j),(1-4.930380657631324e-32j),(-1.3877787807814457e-16+3.6592668943357487e-32j)
2.1818181818181817,0.0,4.363636363636363,1.0,(1+0j),(-1.1102230246251568e-16+0j),(1-9.860761315262643e-32j),(-2.498001805406605e-16-3.3306690738754667e-16j)
2.2121212121212124,0.0,4.424242424242426,1.0000000000000002,(1-1.5407439555097887e-33j),(5.551115123125783e-17+2.7755575615628914e-17j),(0.9999999999999999+4.930380657631324e-32j),(2.775557561562892e-17+1.3877787807814449e-17j)
2.2424242424242427,0.0,4.4848484848484835,1.0,(-1.0000000000000002+0j),0j,(-1-4.930380657631325e-32j),(-1.3877787807814463e-17-2.7755575615628914e-17j)
2.272727272727273,0.0,4.5454545454545485,1.0,(-1+0j),(-2.775557561562893e-17+0j),(-1-4.9303806576313216e-32j),(4.163336342344332e-17-5.5511151231257815e-17j)
2.303030303030303,0.0,4.606060606060604,1.0000000000000002,(1.0000000000000002+0j),(2.775557561562892e-17+0j),(0.9999999999999998-4.9303806576313227e-32j),(4.163336342344336e-17+2.7755575615628914e-17j)
2.3333333333333335,0.0,4.666666666666668,0.9999999999999998,(1+0j),(-5.551115123125783e-17-1.3877787807814457e-17j),(1+0j),(-9.71445146547012e-17+5.551115123125785e-17j)
2.3636363636363638,0.0,4.72727272727273,1.0000000000000002,(0.9999999999999999+0j),(-1.1102230246251559e-16-2.775557561562892e-17j),(1-4.930380657631325e-32j),(-4.1633363423443346e-17+1.387778780781446e-16j)
2.393939393939394,0.0,4.787878787878789,0.9999999999999996,(0.9999999999999998+3.697785493223491e-32j),(1.6653345369377346e-16+2.77555756156289e-17j),(1.0000000000000002+2.9582283945787934e-31j),(2.359223927328457e-16+8.32667268468869e-17j)
2.4242424242424243,0.0,4.8484848484848495,1.0,(0.9999999999999998+3.081487911019576e-33j),(5.55111512312578e-17-2.77555756156289e-17j),(1+4.9303806576313216e-32j),(8.326672684688679e-17+1.387778780781445e-16j)
2.4545454545454546,0.0,4.909090909090908,1.0,(1.0000000000000002+0j),(1.942890293094025e-16+2.7755575615628914e-17j),(1+4.930380657631324e-32j),(1.3877787807814464e-16+5.551115123125778e-17j)
2.484848484848485,0.0,4.9696969696969715,0.9999999999999998,(-1+3.0814879110195767e-33j),(8.326672684688677e-17+1.3877787807814454e-17j),(-1-9.860761315262648e-32j),(5.5511151231257765e-17-2.498001805406602e-16j)
2.515151515151515,0.0,5.030303030303031,1.0,(1+0j),(-6.938893903907228e-17+1.3877787807814457e-17j),(1-2.465190328815662e-32j),(2.0816681711721685e-17+1.3877787807814457e-16j)
2.5454545454545454,0.0,5.09090909090909,1.0,(1-1.232595164407831e-32j),(-1.1102230246251562e-16+0j),(0.9999999999999998+1.4791141972893967e-31j),(-9.714451465470116e-17+2.696301922142129e-32j)
2.5757575757575757,0.0,5.151515151515151,1.0,(-1+0j),(5.551115123125783e-17-5.55111512312578e-17j),(-1+0j),(1.3877787807814424e-17-5.55111512312578e-17j)
2.606060606060606,0.0,5.212121212121213,1.0000000000000002,(1+1.5407439555097883e-33j),(-2.7755575615628907e-17-8.326672684688672e-17j),(0.9999999999999998+9.860761315262645e-32j),(4.163336342344339e-17+2.7755575615628895e-17j)
2.6363636363636362,0.0,5.272727272727271,1.0,(-0.9999999999999998+0j),(-2.7755575615628904e-16+5.55111512312578e-17j),(-1+9.860761315262645e-32j),(-1.9428902930940235e-16-1.6653345369377343e-16j)
2.666666666666667,0.0,5.333333333333336,1.0000000000000002,(1.0000000000000002+0j),(2.775557561562892e-17+0j),(1+0j),(1.5407439555097887e-33+1.1102230246251565e-16j)
2.6969696969696972,0.0,5.3939393939393945,1.0000000000000002,(1+0j),(1.1102230246251565e-16+0j),(0.9999999999999999+2.465190328815662e-31j),(1.665334536937735e-16-1.110223024625157e-16j)
2.7272727272727275,0.0,5.454545454545453,0.9999999999999998,(-0.9999999999999998+6.1629758220391534e-33j),(-3.885780586188048e-16-8.326672684688672e-17j),(-1-2.4651903288156613e-32j),(-4.0245584642661925e-16-1.387778780781446e-16j)
2.757575757575758,0.0,5.515151515151516,1.0000000000000002,(-1+0j),(6.162975822039156e-33+0j),(-0.9999999999999998+9.860761315262648e-32j),(5.546678239835237e-32-1.6653345369377348e-16j)
2.787878787878788,0.0,5.575757575757577,1.0,(-1.0000000000000002-6.162975822039155e-33j),(8.326672684688679e-17+2.7755575615628914e-17j),(-1.0000000000000002+1.232595164407831e-31j),(1.665334536937735e-16+1.9428902930940242e-16j)
2.8181818181818183,0.0,5.6363636363636385,1.0,(-1.0000000000000002+0j),(3.885780586188048e-16+2.7755575615628914e-17j),(-1+7.395570986446983e-32j),(2.914335439641036e-16+2.775557561562894e-17j)
2.8484848484848486,0.0,5.696969696969696,1.0,(1+3.0814879110195774e-33j),(-8.326672684688673e-17+2.7755575615628914e-17j),(1+0j),(2.775557561562894e-17+2.220446049250313e-16j)
2.878787878787879,0.0,5.75757575757576,1.0,(-1-1.5407439555097887e-33j),(2.7755575615628883e-17-2.7755575615628914e-17j),(-1+3.0814879110195774e-32j),(2.7755575615628852e-17-2.7755575615628914e-17j)
2.909090909090909,0.0,5.818181818181819,0.9999999999999998,(-1+3.0814879110195767e-33j),(5.551115123125784e-17+1.3877787807814454e-17j),(-1-0j),(1.110223024625157e-16-1.9428902930940237e-16j)
2.9393939393939394,0.0,5.87878787878788,1.0,(-1+0j),(2.775557561562892e-17-1.3877787807814457e-17j),(-1+4.3140830754274083e-32j),(5.551115123125788e-17+5.551115123125783e-17j)
2.9696969696969697,0.0,5.939393939393939,1.0,(-1+1.2325951644078312e-32j),(1.1102230246251565e-16+1.387778780781446e-17j),(-1-1.4791141972893971e-31j),(1.6755590516168952e-31-1.3877787807814457e-16j)
3.0,0.0,6.000000000000001,1.0,(-1+3.697785493223494e-32j),(1.9428902930940304e-16+2.775557561562892e-17j),(-1+1.7256332301709638e-31j),(2.4980018054066047e-16-2.498001805406602e-16j)
0.0,0.030303030303030304,0.0,1.0,0j,0j,0j,0j
0.030303030303030304,0.030303030303030304,0.06057136940848932,0.9997685479949231,(0.999427595240075-4.336808689942019e-19j),(0.00137321052637799+4.163336342344338e-17j),(0.9996577112195791+2.7674000191906786e-05j),(-5.20999601125569e-17+1.2581198039669597e-16j)
0.06060606060606061,0.030303030303030304,0.12115331189054969,0.9999355787774551,(0.9995148230970365+0j),(0.0020539759145267577+0j),(0.9995754672085105+5.5045962711685326e-05j),(-4.821281731684285e-17+1.115647946316241e-16j)
