k,h,E
0.5656565656565657,0.0,1.1313131313131317
0.5757575757575758,0.0,1.1515151515151516
0.5858585858585859,0.0,1.1717171717171722
0.595959595959596,0.0,1.191919191919192
0.6060606060606061,0.0,1.212121212121212
0.6161616161616162,0.0,1.2323232323232323
0.6262626262626263,0.0,1.2525252525252526
0.6363636363636365,0.0,1.272727272727273
0.6464646464646465,0.0,1.2929292929292935
0.6565656565656566,0.0,1.3131313131313127
0.6666666666666667,0.0,1.3333333333333335
0.6767676767676768,0.0,1.3535353535353538
0.686868686868687,0.0,1.373737373737374
0.696969696969697,0.0,1.3939393939393945
0.7070707070707072,0.0,1.4141414141414146
0.7171717171717172,0.0,1.4343434343434356
0.7272727272727273,0.0,1.4545454545454546
0.7373737373737375,0.0,1.4747474747474747
0.7474747474747475,0.0,1.4949494949494948
0.7575757575757577,0.0,1.515151515151515
0.7676767676767677,0.0,1.535353535353535
0.7777777777777778,0.0,1.5555555555555562
0.787878787878788,0.0,1.5757575757575761
0.797979797979798,0.0,1.5959595959595976
0.8080808080808082,0.0,1.6161616161616166
0.8181818181818182,0.0,1.6363636363636365
0.8282828282828284,0.0,1.656565656565657
0.8383838383838385,0.0,1.6767676767676771
0.8484848484848485,0.0,1.6969696969696966
0.8585858585858587,0.0,1.7171717171717173
0.8686868686868687,0.0,1.7373737373737366
0.8787878787878789,0.0,1.7575757575757576
0.888888888888889,0.0,1.7777777777777792
0.8989898989898991,0.0,1.797979797979798
0.9090909090909092,0.0,1.8181818181818181
0.9191919191919192,0.0,1.8383838383838393
0.9292929292929294,0.0,1.8585858585858603
0.9393939393939394,0.0,1.8787878787878791
0.9494949494949496,0.0,1.8989898989898994
0.9595959595959597,0.0,1.9191919191919191
0.9696969696969697,0.0,1.93939393939394
0.9797979797979799,0.0,1.9595959595959598
0.98989898989899,0.0,1.9797979797979819
1.0,0.0,2.0000000000000004
0.0,0.010101010101010102,0.0
0.010101010101010102,0.010101010101010102,0.020187752820197136
0.020202020202020204,0.010101010101010102,0.04037986985283527
0.030303030303030304,0.010101010101010102,0.06057118618042319
0.04040404040404041,0.010101010101010102,0.080762488280767
0.05050505050505051,0.010101010101010102,0.10095398607439943
0.06060606060606061,0.010101010101010102,0.12114578810754892
0.07070707070707072,0.010101010101010102,0.1413379685974847
0.08080808080808081,0.010101010101010102,0.1615305837239319
0.09090909090909091,0.010101010101010102,0.1817236768742812
0.10101010101010102,0.010101010101010102,0.20191728077298424
0.11111111111111112,0.010101010101010102,0.22211141863646436
0.12121212121212122,0.010101010101010102,0.2423061050400862
0.13131313131313133,0.010101010101010102,0.2625013467322992
0.14141414141414144,0.010101010101010102,0.28269714346913283
0.15151515151515152,0.010101010101010102,0.30289348887896655
0.16161616161616163,0.010101010101010102,0.3230903713427761
0.17171717171717174,0.010101010101010102,0.3432877748670423
0.18181818181818182,0.010101010101010102,0.3634856799262635
0.19191919191919193,0.010101010101010102,0.3836840642553283
0.20202020202020204,0.010101010101010102,0.4038829035768181
0.21212121212121213,0.010101010101010102,0.4240821722533471
0.22222222222222224,0.010101010101010102,0.4442818438598064
0.23232323232323235,0.010101010101010102,0.464481891674372
0.24242424242424243,0.010101010101010102,0.48468228909037603
0.25252525252525254,0.010101010101010102,0.504883009953509
0.26262626262626265,0.010101010101010102,0.525084028830432
0.27272727272727276,0.010101010101010102,0.5452853212158576
0.2828282828282829,0.010101010101010102,0.5654868636855626
0.29292929292929293,0.010101010101010102,0.5856886340028115
0.30303030303030304,0.010101010101010102,0.6058906111853968
0.31313131313131315,0.010101010101010102,0.626092775539987
0.32323232323232326,0.010101010101010102,0.6462951086698745
0.33333333333333337,0.010101010101010102,0.6664975934615215
0.3434343434343435,0.010101010101010102,0.6867002140546443
0.3535353535353536,0.010101010101010102,0.7069029557998516
0.36363636363636365,0.010101010101010102,0.7271058052072791
0.37373737373737376,0.010101010101010102,0.7473087498890394
0.38383838383838387,0.010101010101010102,0.767511778497822
0.393939393939394,0.010101010101010102,0.787714880663511
0.4040404040404041,0.010101010101010102,0.8079180469293044
0.4141414141414142,0.010101010101010102,0.8281212686884816
0.42424242424242425,0.010101010101010102,0.8483245381227058
0.43434343434343436,0.010101010101010102,0.8685278481424819
0.4444444444444445,0.010101010101010102,0.8887311923302433
0.4545454545454546,0.010101010101010102,0.9089345648863537
0.4646464646464647,0.010101010101010102,0.9291379605782112
0.4747474747474748,0.010101010101010102,0.9493413746925312
0.48484848484848486,0.010101010101010102,0.9695448029908194
0.494949494949495,0.010101010101010102,0.9897482416679882
0.5050505050505051,0.010101010101010102,1.0099516873140193
0.5151515151515152,0.010101010101010102,1.0301551368785586
0.5252525252525253,0.010101010101010102,1.050358587638311
0.5353535353535354,0.010101010101010102,1.0705620371670643
0.5454545454545455,0.010101010101010102,1.0907654833082003
0.5555555555555556,0.010101010101010102,1.1109689241495162
0.5656565656565657,0.010101010101010102,1.1311723580002133
0.5757575757575758,0.010101010101010102,1.1513757833698839
0.5858585858585859,0.010101010101010102,1.1715791989493358
0.595959595959596,0.010101010101010102,1.1917826035931427
0.6060606060606061,0.010101010101010102,1.2119859963037414
0.6161616161616162,0.010101010101010102,1.2321893762169833
0.6262626262626263,0.010101010101010102,1.252392742588996
0.6363636363636365,0.010101010101010102,1.272596094784247
0.6464646464646465,0.010101010101010102,1.2927994322647165
0.6565656565656566,0.010101010101010102,1.3130027545800773
0.6666666666666667,0.010101010101010102,1.3332060613587755
0.6767676767676768,0.010101010101010102,1.3534093522999597
0.686868686868687,0.010101010101010102,1.37361262716616
0.696969696969697,0.010101010101010102,1.393815885776665
0.7070707070707072,0.010101010101010102,1.4140191280015146
0.7171717171717172,0.010101010101010102,1.434222353756075
0.7272727272727273,0.010101010101010102,1.4544255629961165
0.7373737373737375,0.010101010101010102,1.4746287557133857
0.7474747474747475,0.010101010101010102,1.4948319319315615
0.7575757575757577,0.010101010101010102,1.5150350917026458
0.7676767676767677,0.010101010101010102,1.535238235103668
0.7777777777777778,0.010101010101010102,1.555441362233722
0.787878787878788,0.010101010101010102,1.5756444732112984
0.797979797979798,0.010101010101010102,1.5958475681718554
0.8080808080808082,0.010101010101010102,1.6160506472656508
0.8181818181818182,0.010101010101010102,1.6362537106557737
0.8282828282828284,0.010101010101010102,1.6564567585163688
0.8383838383838385,0.010101010101010102,1.676659791031053
0.8484848484848485,0.010101010101010102,1.696862808391473
0.8585858585858587,0.010101010101010102,1.7170658107960157
0.8686868686868687,0.010101010101010102,1.7372687984486497
0.8787878787878789,0.010101010101010102,1.7574717715578814
0.888888888888889,0.010101010101010102,1.7776747303358305
0.8989898989898991,0.010101010101010102,1.7978776749973808
0.9090909090909092,0.010101010101010102,1.818080605759441
0.9191919191919192,0.010101010101010102,1.8382835228402725
0.9292929292929294,0.010101010101010102,1.8584864264588847
0.9393939393939394,0.010101010101010102,1.8786893168345267
0.9494949494949496,0.010101010101010102,1.8988921941861827
0.9595959595959597,0.010101010101010102,1.9190950587321827
0.9696969696969697,0.010101010101010102,1.9392979106898094
0.9797979797979799,0.010101010101010102,1.9595007502749893
0.98989898989899,0.010101010101010102,1.9797035777019878
1.0,0.010101010101010102,1.9999063931831655
0.0,0.020202020202020204,0.0
0.010101010101010102,0.020202020202020204,0.02011117957927913
0.020202020202020204,0.020202020202020204,0.040291001285526803
0.030303030303030304,0.020202020202020204,0.060456213002816575
0.04040404040404041,0.020202020202020204,0.08061850770126311
0.05050505050505051,0.020202020202020204,0.10078042612844307
0.06060606060606061,0.020202020202020204,0.12094296677186636
0.07070707070707072,0.020202020202020204,0.14110666703571817
0.08080808080808081,0.020202020202020204,0.16127187147346356
0.09090909090909091,0.020202020202020204,0.18143882039333012
0.10101010101010102,0.020202020202020204,0.20160768535452328
0.11111111111111112,0.020202020202020204,0.2217785859682166
0.12121212121212122,0.020202020202020204,0.2419515993722492
0.13131313131313133,0.020202020202020204,0.2621267666438389
0.14141414141414144,0.020202020202020204,0.2823040978735284
0.15151515151515152,0.020202020202020204,0.30248357661175324
0.16161616161616163,0.020202020202020204,0.32266516396693645
0.17171717171717174,0.020202020202020204,0.34284880244362625
0.18181818181818182,0.020202020202020204,0.3630344195278752
0.19191919191919193,0.020202020202020204,0.3832219309974759
0.20202020202020204,0.020202020202020204,0.40341124392973926
0.21212121212121213,0.020202020202020204,0.4236022593859567
0.22222222222222224,0.020202020202020204,0.44379487476239105
0.23232323232323235,0.020202020202020204,0.46398898580893894
0.24242424242424243,0.020202020202020204,0.48418448832665295
0.25252525252525254,0.020202020202020204,0.5043812795632293
0.26262626262626265,0.020202020202020204,0.524579259331215
0.27272727272727276,0.020202020202020204,0.5447783308770997
0.2828282828282829,0.020202020202020204,0.5649784015310328
0.29292929292929293,0.020202020202020204,0.5851793831669507
0.30303030303030304,0.020202020202020204,0.6053811925017956
0.31313131313131315,0.020202020202020204,0.6255837512606336
0.32323232323232326,0.020202020202020204,0.6457869862321115
0.33333333333333337,0.020202020202020204,0.6659908292360236
0.3434343434343435,0.020202020202020204,0.6861952170220923
0.3535353535353536,0.020202020202020204,0.7064000911163708
0.36363636363636365,0.020202020202020204,0.7266053976291913
0.37373737373737376,0.020202020202020204,0.7468110870362834
0.38383838383838387,0.020202020202020204,0.7670171139426019
0.393939393939394,0.020202020202020204,0.787223436836619
0.4040404040404041,0.020202020202020204,0.8074300178412084
0.4141414141414142,0.020202020202020204,0.8276368224659625
0.42424242424242425,0.020202020202020204,0.8478438193645901
0.43434343434343436,0.020202020202020204,0.8680509801001436
0.4444444444444445,0.020202020202020204,0.8882582789200145
0.4545454545454546,0.020202020202020204,0.9084656925420334
0.4646464646464647,0.020202020202020204,0.9286731999524799
0.4747474747474748,0.020202020202020204,0.9488807822164276
0.48484848484848486,0.020202020202020204,0.9690884223005225
0.494949494949495,0.020202020202020204,0.9892961049080864
0.5050505050505051,0.020202020202020204,1.0095038163261918
0.5151515151515152,0.020202020202020204,1.029711544284338
0.5252525252525253,0.020202020202020204,1.0499192778241393
0.5353535353535354,0.020202020202020204,1.0701270071794877
0.5454545454545455,0.020202020202020204,1.0903347236665606
0.5555555555555556,0.020202020202020204,1.1105424195830407
0.5656565656565657,0.020202020202020204,1.1307500881159291
0.5757575757575758,0.020202020202020204,1.150957723257336
0.5858585858585859,0.020202020202020204,1.171165319727645
0.595959595959596,0.020202020202020204,1.1913728729054853
0.6060606060606061,0.020202020202020204,1.211580378763979
0.6161616161616162,0.020202020202020204,1.2317878338127213
0.6262626262626263,0.020202020202020204,1.2519952350450563
0.6363636363636365,0.020202020202020204,1.272202579890172
0.6464646464646465,0.020202020202020204,1.2924098661695913
0.6565656565656566,0.020202020202020204,1.3126170920577174
0.6666666666666667,0.020202020202020204,1.3328242560460246
0.6767676767676768,0.020202020202020204,1.353031356910605
0.686868686868687,0.020202020202020204,1.3732383936827652
0.696969696969697,0.020202020202020204,1.3934453656223722
0.7070707070707072,0.020202020202020204,1.413652272193735
0.7171717171717172,0.020202020202020204,1.4338591130437666
0.7272727272727273,0.020202020202020204,1.454065887982214
0.7373737373737375,0.020202020202020204,1.4742725969637966
0.7474747474747475,0.020202020202020204,1.4944792400720215
0.7575757575757577,0.020202020202020204,1.514685817504587
0.7676767676767677,0.020202020202020204,1.534892329560163
0.7777777777777778,0.020202020202020204,1.5550987766264712
0.787878787878788,0.020202020202020204,1.5753051591695124
0.797979797979798,0.020202020202020204,1.5955114777238446
0.8080808080808082,0.020202020202020204,1.6157177328838035
0.8181818181818182,0.020202020202020204,1.6359239252956133
0.8282828282828284,0.020202020202020204,1.6561300556502305
0.8383838383838385,0.020202020202020204,1.676336124676959
0.8484848484848485,0.020202020202020204,1.696542133137644
0.8585858585858587,0.020202020202020204,1.7167480818214855
0.8686868686868687,0.020202020202020204,1.7369539715403663
0.8787878787878789,0.020202020202020204,1.7571598031246674
0.888888888888889,0.020202020202020204,1.777365577419484
0.8989898989898991,0.020202020202020204,1.7975712952812783
0.9090909090909092,0.020202020202020204,1.8177769575748415
0.9191919191919192,0.020202020202020204,1.837982565170616
0.9292929292929294,0.020202020202020204,1.858188118942272
0.9393939393939394,0.020202020202020204,1.8783936197645794
0.9494949494949496,0.020202020202020204,1.898599068511492
0.9595959595959597,0.020202020202020204,1.9188044660544556
0.9696969696969697,0.020202020202020204,1.9390098132609166
0.9797979797979799,0.020202020202020204,1.959215110993
0.98989898989899,0.020202020202020204,1.979420360106345
1.0,0.020202020202020204,1.9996255614490943
0.0,0.030303030303030304,0.0
0.010101010101010102,0.030303030303030304,0.019871645098607747
0.020202020202020204,0.030303030303030304,0.040089025784986104
0.030303030303030304,0.030303030303030304,0.06023052976282105
0.04040404040404041,0.030303030303030304,0.08035482275913296
0.05050505050505051,0.030303030303030304,0.10047396896242111
0.06060606060606061,0.030303030303030304,0.1205923127623843
0.07070707070707072,0.030303030303030304,0.1407119560168676
0.08080808080808081,0.030303030303030304,0.16083411820902405
0.09090909090909091,0.030303030303030304,0.18095958721476532
0.10101010101010102,0.030303030303030304,0.20108889935910648
0.11111111111111112,0.030303030303030304,0.2212224224409124
0.12121212121212122,0.030303030303030304,0.241360399356914
0.13131313131313133,0.030303030303030304,0.2615029742593636
0.14141414141414144,0.030303030303030304,0.2816502104305796
0.15151515151515152,0.030303030303030304,0.30180210396499396
0.16161616161616163,0.030303030303030304,0.32195859513955577
0.17171717171717174,0.030303030303030304,0.3421195783383737
0.18181818181818182,0.030303030303030304,0.36228491091755344
0.19191919191919193,0.030303030303030304,0.3824544211704896
0.20202020202020204,0.030303030303030304,0.4026279154539121
0.21212121212121213,0.030303030303030304,0.42280518449789617
0.22222222222222224,0.030303030303030304,0.44298600891670953
0.23232323232323235,0.030303030303030304,0.46317016394472316
0.24242424242424243,0.030303030303030304,0.4833574234335052
0.25252525252525254,0.030303030303030304,0.5035475631579973
0.26262626262626265,0.030303030303030304,0.5237403634889998
0.27272727272727276,0.030303030303030304,0.5439356114953416
0.2828282828282829,0.030303030303030304,0.5641331025420335
0.29292929292929293,0.030303030303030304,0.5843326414506853
0.30303030303030304,0.030303030303030304,0.604534043286295
0.31313131313131315,0.030303030303030304,0.6247371338305705
0.32323232323232326,0.030303030303030304,0.6449417497969064
0.33333333333333337,0.030303030303030304,0.6651477388365112
0.3434343434343435,0.030303030303030304,0.6853549593792833
0.3535353535353536,0.030303030303030304,0.7055632803471935
0.36363636363636365,0.030303030303030304,0.7257725807724045
0.37373737373737376,0.030303030303030304,0.7459827493471811
0.38383838383838387,0.030303030303030304,0.766193683928018
0.393939393939394,0.030303030303030304,0.7864052910122534
0.4040404040404041,0.030303030303030304,0.8066174852018398
0.4141414141414142,0.030303030303030304,0.8268301886658682
0.42424242424242425,0.030303030303030304,0.847043330610744
0.43434343434343436,0.030303030303030304,0.8672568467647993
0.4444444444444445,0.030303030303030304,0.8874706788822345
0.4545454545454546,0.030303030303030304,0.907684774269808
0.4646464646464647,0.030303030303030304,0.9278990853385367
0.4747474747474748,0.030303030303030304,0.9481135691816396
0.48484848484848486,0.030303030303030304,0.9683281871792657
0.494949494949495,0.030303030303030304,0.9885429046299485
0.5050505050505051,0.030303030303030304,1.0087576904082638
0.5151515151515152,0.030303030303030304,1.0289725166479142
0.5252525252525253,0.030303030303030304,1.049187358449158
0.5353535353535354,0.030303030303030304,1.0694021936093976
0.5454545454545455,0.030303030303030304,1.0896170023756422
0.5555555555555556,0.030303030303030304,1.1098317672174822
0.5656565656565657,0.030303030303030304,1.1300464726192507
0.5757575757575758,0.030303030303030304,1.1502611048899887
0.5858585858585859,0.030303030303030304,1.17047565198998
0.595959595959596,0.030303030303030304,1.1906901033725126
0.6060606060606061,0.030303030303030304,1.210904449839735
0.6161616161616162,0.030303030303030304,1.2311186834114602
0.6262626262626263,0.030303030303030304,1.2513327972058128
0.6363636363636365,0.030303030303030304,1.2715467853307814
0.6464646464646465,0.030303030303030304,1.2917606427856954
0.6565656565656566,0.030303030303030304,1.3119743653718094
0.6666666666666667,0.030303030303030304,1.3321879496111515
0.6767676767676768,0.030303030303030304,1.3524013926729541
0.686868686868687,0.030303030303030304,1.372614692306948
0.696969696969697,0.030303030303030304,1.3928278467829291
0.7070707070707072,0.030303030303030304,1.4130408548360176
0.7171717171717172,0.030303030303030304,1.433253715617096
0.7272727272727273,0.030303030303030304,1.4534664286479422
0.7373737373737375,0.030303030303030304,1.4736789937806505
0.7474747474747475,0.030303030303030304,1.4938914111609094
0.7575757575757577,0.030303030303030304,1.5141036811948194
0.7676767676767677,0.030303030303030304,1.5343158045188796
0.7777777777777778,0.030303030303030304,1.5545277819728962
0.787878787878788,0.030303030303030304,1.574739614575484
0.797979797979798,0.030303030303030304,1.594951303501998
0.8080808080808082,0.030303030303030304,1.6151628500645572
0.8181818181818182,0.030303030303030304,1.6353742556940876
0.8282828282828284,0.030303030303030304,1.655585521924107
0.8383838383838385,0.030303030303030304,1.6757966503761168
0.8484848484848485,0.030303030303030304,1.696007642746455
0.8585858585858587,0.030303030303030304,1.7162185007944744
0.8686868686868687,0.030303030303030304,1.7364292263319125
0.8787878787878789,0.030303030303030304,1.7566398212133367
0.888888888888889,0.030303030303030304,1.776850287327583
0.8989898989898991,0.030303030303030304,1.797060626590069
0.9090909090909092,0.030303030303030304,1.8172708409359317
0.9191919191919192,0.030303030303030304,1.8374809323138717
0.9292929292929294,0.030303030303030304,1.857690902680665
0.9393939393939394,0.030303030303030304,1.877900753996286
0.9494949494949496,0.030303030303030304,1.8981104882195519
0.9595959595959597,0.030303030303030304,1.918320107304253
0.9696969696969697,0.030303030303030304,1.9385296131957548
0.9797979797979799,0.030303030303030304,1.9587390078279587
0.98989898989899,0.030303030303030304,1.9789482931206634
1.0,0.030303030303030304,1.9991574709772237
0.0,0.04040404040404041,0.0
0.010101010101010102,0.04040404040404041,0.019299256744787552
0.020202020202020204,0.04040404040404041,0.03969489146404205
0.030303030303030304,0.04040404040404041,0.05984438317510489
0.04040404040404041,0.04040404040404041,0.07993678979045053
0.05050505050505051,0.04040404040404041,0.1000094558198873
0.06060606060606061,0.04040404040404041,0.1200752973482973
0.07070707070707072,0.04040404040404041,0.1401402494997699
0.08080808080808081,0.04040404040404041,0.16020757095383603
0.09090909090909091,0.04040404040404041,0.18027926770858804
0.10101010101010102,0.04040404040404041,0.20035666030705532
0.11111111111111112,0.04040404040404041,0.22044064277965525
0.12121212121212122,0.04040404040404041,0.24053181509042168
0.13131313131313133,0.04040404040404041,0.26063055851831174
0.14141414141414144,0.04040404040404041,0.28073708335417685
0.15151515151515152,0.04040404040404041,0.3008514623011424
0.16161616161616163,0.04040404040404041,0.3209736559976857
0.17171717171717174,0.04040404040404041,0.3411035338394981
0.18181818181818182,0.04040404040404041,0.361240891695601
0.19191919191919193,0.04040404040404041,0.3813854673240369
0.20202020202020204,0.04040404040404041,0.40153695389676114
0.21212121212121213,0.04040404040404041,0.42169501185094116
0.22222222222222224,0.04040404040404041,0.44185927919744517
0.23232323232323235,0.04040404040404041,0.4620293803852284
0.24242424242424243,0.04040404040404041,0.4822049338146338
0.25252525252525254,0.04040404040404041,0.5023855580978412
0.26262626262626265,0.04040404040404041,0.5225708771726567
0.27272727272727276,0.04040404040404041,0.5427605243823875
0.2828282828282829,0.04040404040404041,0.5629541456378513
0.29292929292929293,0.04040404040404041,0.5831514017773864
0.30303030303030304,0.04040404040404041,0.6033519702371068
0.31313131313131315,0.04040404040404041,0.6235555461374768
0.32323232323232326,0.04040404040404041,0.6437618428841576
0.33333333333333337,0.04040404040404041,0.6639705923717287
0.3434343434343435,0.04040404040404041,0.6841815448690495
0.3535353535353536,0.04040404040404041,0.7043944686550698
0.36363636363636365,0.04040404040404041,0.7246091494642901
0.37373737373737376,0.04040404040404041,0.7448253897920833
0.38383838383838387,0.04040404040404041,0.7650430081018065
0.393939393939394,0.04040404040404041,0.7852618379682683
0.4040404040404041,0.04040404040404041,0.8054817271855457
0.4141414141414142,0.04040404040404041,0.8257025368615394
0.42424242424242425,0.04040404040404041,0.8459241405167806
0.43434343434343436,0.04040404040404041,0.8661464232009185
0.4444444444444445,0.04040404040404041,0.886369280636911
0.4545454545454546,0.04040404040404041,0.9065926184001333
0.4646464646464647,0.04040404040404041,0.9268163511373113
0.4747474747474748,0.04040404040404041,0.9470404018283729
0.48484848484848486,0.04040404040404041,0.9672647010928416
0.494949494949495,0.04040404040404041,0.9874891865412178
0.5050505050505051,0.04040404040404041,1.0077138021710068
0.5151515151515152,0.04040404040404041,1.0279384978063142
0.5252525252525253,0.04040404040404041,1.048163228579486
0.5353535353535354,0.04040404040404041,1.0683879544529602
0.5454545454545455,0.04040404040404041,1.0886126397792146
0.5555555555555556,0.04040404040404041,1.1088372528966823
0.5656565656565657,0.04040404040404041,1.129061765759276
0.5757575757575758,0.04040404040404041,1.1492861535973589
0.5858585858585859,0.04040404040404041,1.1695103946078766
0.595959595959596,0.04040404040404041,1.1897344696714927
0.6060606060606061,0.04040404040404041,1.2099583620946883
0.6161616161616162,0.04040404040404041,1.2301820573748317
0.6262626262626263,0.04040404040404041,1.2504055429863525
0.6363636363636365,0.04040404040404041,1.2706288081862906
0.6464646464646465,0.04040404040404041,1.2908518438375738
0.6565656565656566,0.04040404040404041,1.3110746422485082
0.6666666666666667,0.04040404040404041,1.3312971970270902
0.6767676767676768,0.04040404040404041,1.3515195029488143
0.686868686868687,0.04040404040404041,1.371741555836805
0.696969696969697,0.04040404040404041,1.391963352453164
0.7070707070707072,0.04040404040404041,1.4121848904005105
0.7171717171717172,0.04040404040404041,1.4324061680328217
0.7272727272727273,0.04040404040404041,1.45262718437469
0.7373737373737375,0.04040404040404041,1.4728479390482612
0.7474747474747475,0.04040404040404041,1.4930684322071262
0.7575757575757577,0.04040404040404041,1.513288664476527
0.7676767676767677,0.04040404040404041,1.5335086368993185
0.7777777777777778,0.04040404040404041,1.553728350887102
0.787878787878788,0.04040404040404041,1.5739478081761182
0.797979797979798,0.04040404040404041,1.5941670107873895
0.8080808080808082,0.04040404040404041,1.6143859609907665
0.8181818181818182,0.04040404040404041,1.6346046612724783
0.8282828282828284,0.04040404040404041,1.6548231143058914
0.8383838383838385,0.04040404040404041,1.675041322925154
0.8484848484848485,0.04040404040404041,1.695259290101451
0.8585858585858587,0.04040404040404041,1.7154770189216548
0.8686868686868687,0.04040404040404041,1.7356945125691225
0.8787878787878789,0.04040404040404041,1.755911774306434
0.888888888888889,0.04040404040404041,1.7761288074599026
0.8989898989898991,0.04040404040404041,1.796345615405709
0.9090909090909092,0.04040404040404041,1.8165622015574445
0.9191919191919192,0.04040404040404041,1.8367785693549945
0.9292929292929294,0.04040404040404041,1.8569947222546164
0.9393939393939394,0.04040404040404041,1.8772106637200703
0.9494949494949496,0.04040404040404041,1.8974263972147405
0.9595959595959597,0.04040404040404041,1.9176419261946287
0.9696969696969697,0.04040404040404041,1.937857254102174
0.9797979797979799,0.04040404040404041,1.9580723843607404
0.98989898989899,0.04040404040404041,1.9782873203698106
1.0,0.04040404040404041,1.998502065500732
0.0,0.05050505050505051,0.0
0.010101010101010102,0.05050505050505051,0.01813441621120345
0.020202020202020204,0.05050505050505051,0.03899938217602941
0.030303030303030304,0.05050505050505051,0.059230125709756165
0.04040404040404041,0.05050505050505051,0.0793174587392512
0.05050505050505051,0.05050505050505051,0.09935275143876043
0.06060606060606061,0.05050505050505051,0.1193666867158924
0.07070707070707072,0.05050505050505051,0.1393729332498228
0.08080808080808081,0.05050505050505051,0.15937874894738427
0.09090909090909091,0.05050505050505051,0.17938846458673607
0.10101010101010102,0.05050505050505051,0.19940486569290722
0.11111111111111112,0.05050505050505051,0.21942981934899855
0.12121212121212122,0.05050505050505051,0.23946459044231685
0.13131313131313133,0.05050505050505051,0.2595100169219853
0.14141414141414144,0.05050505050505051,0.279566616034984
0.15151515151515152,0.05050505050505051,0.2996346546184846
0.16161616161616163,0.05050505050505051,0.3197141995781805
0.17171717171717174,0.05050505050505051,0.3398051567586113
0.18181818181818182,0.05050505050505051,0.3599073025029238
0.19191919191919193,0.05050505050505051,0.38002031019727245
0.20202020202020204,0.05050505050505051,0.4001437730469485
0.21212121212121213,0.05050505050505051,0.4202772237805622
0.22222222222222224,0.05050505050505051,0.44042015169400484
0.23232323232323235,0.05050505050505051,0.46057201730522696
0.24242424242424243,0.05050505050505051,0.480732264827064
0.25252525252525254,0.05050505050505051,0.5009003326409034
0.26262626262626265,0.05050505050505051,0.521075661947789
0.27272727272727276,0.05050505050505051,0.541257703773959
0.2828282828282829,0.05050505050505051,0.5614459245085988
0.29292929292929293,0.05050505050505051,0.5816398101499862
0.30303030303030304,0.05050505050505051,0.6018388694311539
0.31313131313131315,0.05050505050505051,0.6220426359878226
0.32323232323232326,0.05050505050505051,0.642250669720275
0.33333333333333337,0.05050505050505051,0.6624625574878097
0.3434343434343435,0.05050505050505051,0.6826779132602439
0.3535353535353536,0.05050505050505051,0.7028963778364657
0.36363636363636365,0.05050505050505051,0.7231176182256459
0.37373737373737376,0.05050505050505051,0.7433413267731073
0.38383838383838387,0.05050505050505051,0.7635672201001122
0.393939393939394,0.05050505050505051,0.7837950379152685
0.4040404040404041,0.05050505050505051,0.8040245417449594
0.4141414141414142,0.05050505050505051,0.8242555136211069
0.42424242424242425,0.05050505050505051,0.8444877547567865
0.43434343434343436,0.05050505050505051,0.8647210842334634
