k,h,E,F,M_x,M_z,M_x_nh,M_z_nh
1.0909090909090908,0.0,9.818181818181813,1.0,(-9.673872382102471e-17-5.927442357542767e-32j),(1.0000000000000013-6.938893903907228e-18j),(-9.673872382102464e-17+3.4575353416894707e-16j),(1.0000000000000002+0j)
1.1212121212121213,0.0,10.090909090909097,1.0,(-3.0365146339972194e-16+4.930380657631324e-32j),(-0.9999999999999997-8.828410027448157e-48j),(-3.036514633997221e-16-5.309643344388935e-16j),(-1.0000000000000002-2.7591458739426917e-17j)
1.1515151515151516,0.0,10.363636363636349,0.9999999999999998,(1.6202975801338748e-16+0j),(-1.0000000000000002+2.5400075538233774e-48j),(1.6202975801338736e-16-3.208190047047202e-17j),(-1.0000000000000004+8.141092020431252e-17j)
1.1818181818181819,0.0,10.636363636363633,1.0,(2.1310341531050152e-16-2.2952682191673015e-32j),(1.0000000000000007+6.583674507332837e-47j),(2.1310341531050147e-16+5.619106677814737e-16j),(1.0000000000000002-0j)
1.2121212121212122,0.0,10.909090909090942,1.0,(-1.8055706510915987e-16-1.5407439555097887e-32j),(-1.0000000000000009-5.551115123125783e-17j),(-1.8055706510915982e-16+2.6494227255806378e-17j),(-1.0000000000000002+8.130283436595617e-17j)
1.2424242424242424,0.0,11.181818181818176,1.0000000000000002,(-2.297378517026008e-17+1.6564609945140884e-33j),(1.0000000000000002+5.551115123125783e-17j),(-2.297378517026004e-17+3.776104044260308e-17j),(1+1.0708440034489942e-16j)
1.2727272727272727,0.0,11.454545454545453,0.9999999999999996,(-7.791097616396892e-18-3.1096318696974376e-33j),(1.0000000000000007+2.7755575615628914e-17j),(-7.791097616396886e-18+2.3824902672370582e-17j),(1.0000000000000002+0j)
1.303030303030303,0.0,11.727272727272716,1.0,(3.094594442560712e-17-1.7425629912806706e-33j),(1.0000000000000009+3.085263789628063e-48j),(3.094594442560715e-17+1.1612527578863994e-16j),(1.0000000000000002-5.160924811145832e-17j)
1.3333333333333335,0.0,12.000000000000036,1.0000000000000004,(-7.621575894227183e-17+3.8262021042475087e-34j),(1.0000000000000018-5.551115123125783e-17j),(-7.621575894227171e-17+1.190685913137344e-16j),(1-1.0593666968700814e-16j)
1.3636363636363638,0.0,12.272727272727288,1.0000000000000004,(-3.441905267857249e-17-2.8167343425729084e-33j),(1.0000000000000007-5.551115123125783e-17j),(-3.441905267857246e-17+1.2946205491296583e-17j),(1.0000000000000002+5.0865175468130603e-17j)
1.393939393939394,0.0,12.545454545454556,1.0,(-9.625514892757495e-17+1.482285855324513e-33j),(1.0000000000000018-5.551115123125783e-17j),(-9.625514892757479e-17+3.88830697138112e-17j),(1.0000000000000002+0j)
1.4242424242424243,0.0,12.8181818181818,1.0,(-5.189030556294269e-17-1.2995691753637733e-32j),(0.9999999999999971-5.551115123125783e-17j),(-5.189030556294292e-17+2.1696969349916965e-16j),(1-8.142962361039799e-17j)
1.4545454545454546,0.0,13.090909090909095,1.0000000000000002,(-2.218859610308254e-17-1.6253925770206119e-34j),(0.9999999999999996-5.3395643131049704e-48j),(-2.218859610308253e-17+7.164849716891344e-17j),(1.0000000000000002+0j)
1.4848484848484849,0.0,13.36363636363638,1.0,(3.143238829649368e-17-7.703719777548943e-34j),(-1.0000000000000013+5.551115123125783e-17j),(3.1432388296493654e-17+3.1092362066382833e-19j),(-1.0000000000000002+0j)
1.5151515151515151,0.0,13.636363636363606,1.0000000000000002,(-4.712274593816422e-17-6.338047101388465e-36j),(0.9999999999999998-5.551115123125783e-17j),(-4.7122745938164265e-17+5.361995829011342e-17j),(0.9999999999999999-0j)
1.5454545454545454,0.0,13.909090909090898,1.0,(-1.7929094284271367e-16-3.770580338166721e-33j),(0.9999999999999977+5.551115123125783e-17j),(-1.7929094284271412e-16+2.443861859384537e-18j),(1.0000000000000004-0j)
1.5757575757575757,0.0,14.181818181818203,1.0000000000000004,(-3.032361869662198e-16+9.486899984968585e-34j),(1.0000000000000027+2.2918783244977588e-48j),(-3.0323618696621896e-16+3.457149516936872e-16j),(1.0000000000000002+0j)
1.6060606060606062,0.0,14.454545454545475,0.9999999999999996,(1.5183581788860906e-16-1.232595164407831e-32j),(-1.0000000000000009-1.340455205396105e-48j),(1.5183581788860894e-16-4.051055689763077e-17j),(-1.0000000000000002-2.7601117683149723e-17j)
1.6363636363636365,0.0,14.727272727272744,1.0,(-8.33487901597784e-17+8.739886028940292e-33j),(1.0000000000000002+5.551115123125783e-17j),(-8.334879015977841e-17+3.459402168611702e-17j),(1.0000000000000002+8.32224665490129e-17j)
1.6666666666666667,0.0,14.99999999999995,1.0,(3.9833284825886915e-17+6.353139708849482e-33j),(0.9999999999999966+5.402823224739535e-49j),(3.983328482588703e-17-6.681498844246703e-17j),(1.0000000000000004+0j)
1.696969696969697,0.0,15.272727272727293,1.0000000000000004,(1.3002469758565514e-16-2.770075476040576e-32j),(1.000000000000002-1.0368885227569209e-47j),(1.3002469758565492e-16+1.1445300094660527e-16j),(1.0000000000000002-0j)
1.7272727272727273,0.0,15.545454545454545,1.0,(-7.827499260718697e-18-1.232595164407831e-32j),(-0.999999999999999-2.0435731892769442e-47j),(-7.827499260718742e-18-1.962283417767788e-16j),(-1.0000000000000002+0j)
1.7575757575757576,0.0,15.818181818181817,1.0000000000000002,(-2.518867414011388e-16+2.465190328815662e-32j),(-0.9999999999999991-4.7411489095718295e-48j),(-2.5188674140113917e-16+2.1776506418947945e-16j),(-1.0000000000000004-0j)
1.7878787878787878,0.0,16.09090909090908,1.0,(-8.554019529825447e-17+1.5407439555097887e-33j),(-0.9999999999999992+5.551115123125783e-17j),(-8.554019529825458e-17+1.1141801917392453e-17j),(-1.0000000000000002+1.0639121223348986e-16j)
1.8181818181818183,0.0,16.363636363636367,1.0,(4.3645100233868704e-17+0j),(-1.0000000000000009+7.047398425967188e-47j),(4.364510023386874e-17+3.292902463101063e-17j),(-1.0000000000000004+0j)
1.8484848484848486,0.0,16.636363636363605,1.0000000000000002,(5.795549061164702e-17+1.3727032791797075e-33j),(1.0000000000000002+5.551115123125783e-17j),(5.795549061164696e-17-2.3962397825181945e-17j),(1.0000000000000002-7.929136651937883e-17j)
1.878787878787879,0.0,16.909090909090903,1.0,(1.0681617545797345e-16-2.465190328815662e-32j),(-0.9999999999999971-1.0085924310433367e-47j),(1.0681617545797378e-16-3.6781259068778384e-16j),(-1+4.140074257064738e-17j)
1.9090909090909092,0.0,17.18181818181818,1.0,(-1.7999614090992443e-17-1.1555579666323415e-33j),(-1.000000000000002-1.0409948723887406e-48j),(-1.799961409099241e-17+6.4247086823217226e-18j),(-1.0000000000000002+8.374286266744779e-17j)
1.9393939393939394,0.0,17.454545454545457,1.0,(1.3650731002603277e-16-1.0666379707931655e-32j),(1.0000000000000013+3.1081160910319627e-47j),(1.3650731002603267e-16+1.2295333595936722e-16j),(1.0000000000000002-1.1274576755766352e-16j)
1.9696969696969697,0.0,17.727272727272748,1.0,(9.166446960654885e-17-2.465190328815662e-32j),(-0.9999999999999996+4.391118160251076e-48j),(9.166446960654886e-17+8.787160363051712e-17j),(-1.0000000000000004+4.891952501686584e-17j)
2.0,0.0,18.000000000000018,1.0000000000000002,(2.292351373240777e-16-2.3380134644616356e-32j),(1+1.1172453715803895e-47j),(2.2923513732407775e-16-2.1747174820980407e-16j),(1.0000000000000002-0j)
2.0303030303030303,0.0,18.27272727272727,1.0,(-9.223072842515782e-17-1.671135467804097e-32j),(1.0000000000000013-1.5227264045946184e-47j),(-9.22307284251577e-17+2.0476546196013015e-16j),(1.0000000000000002+0j)
2.0606060606060606,0.0,18.545454545454557,1.0,(-6.933445741229948e-16+9.860761315262648e-32j),(-1.0000000000000004+8.112922925195013e-47j),(-6.933445741229946e-16+4.342118520078468e-16j),(-1.0000000000000002-8.270878593648461e-17j)
2.090909090909091,0.0,18.81818181818181,1.0,(-2.2492677625983283e-16-1.8488927466117464e-32j),(-0.9999999999999982+5.736100214055549e-48j),(-2.249267762598333e-16-1.073898274155398e-16j),(-1.0000000000000002+0j)
2.121212121212121,0.0,19.090909090909097,1.0,(-9.820825344205862e-17+1.232595164407831e-32j),(-1+1.7418927519304327e-48j),(-9.82082534420586e-17+1.8996677367697044e-16j),(-1.0000000000000002-1.7999021908876907e-16j)
2.1515151515151514,0.0,19.363636363636378,1.0,(-1.3884588560203932e-16+2.465190328815662e-32j),(-0.9999999999999989+8.271621457924566e-48j),(-1.3884588560203954e-16-9.251922007006075e-17j),(-1.0000000000000002+4.903173303314128e-17j)
2.1818181818181817,0.0,19.636363636363615,1.0,(-1.942547188565693e-16+0j),(-0.9999999999999989-5.551115123125783e-17j),(-1.9425471885656953e-16-8.514604300154192e-17j),(-1.0000000000000004+8.661297192048176e-17j)
2.2121212121212124,0.0,19.90909090909092,1.0,(-2.764088663382327e-16-3.417809204941412e-33j),(1.0000000000000013+2.7755575615628914e-17j),(-2.764088663382324e-16-8.574614457627568e-17j),(1.0000000000000002-0j)
2.2424242424242427,0.0,20.181818181818233,0.9999999999999996,(1.5628883017670286e-17-1.6606437539701032e-33j),(1.0000000000000033+2.1026488587231646e-50j),(1.5628883017670218e-17-7.518589926322058e-18j),(1.0000000000000002+4.141807307620977e-17j)
2.272727272727273,0.0,20.454545454545453,1.0000000000000002,(3.014328839115398e-16-9.860761315262648e-32j),(-0.999999999999998+5.551115123125783e-17j),(3.0143288391154035e-16-7.495248594370372e-16j),(-1.0000000000000002+1.6459202996767387e-16j)
2.303030303030303,0.0,20.727272727272705,1.0000000000000002,(-6.59718686830186e-17-2.3931931420561118e-33j),(0.9999999999999984-3.410915552841691e-48j),(-6.597186868301872e-17+5.558533626309005e-17j),(1+1.3849384642222363e-17j)
2.3333333333333335,0.0,20.999999999999975,1.0,(-2.1107122504786814e-17-2.4333414771823045e-33j),(0.9999999999999997-1.5259959573380925e-48j),(-2.1107122504786802e-17+4.5155583528616754e-17j),(1.0000000000000002-8.098988578143211e-17j)
2.3636363636363638,0.0,21.2727272727273,1.0,(7.388254880164986e-18+3.888531326669744e-33j),(1.0000000000000007-2.547224377432372e-49j),(7.388254880164987e-18-2.9601614575106853e-17j),(1.0000000000000002+0j)
2.393939393939394,0.0,21.54545454545451,1.0000000000000004,(-3.2861948563172873e-16-2.0963209150179674e-32j),(1.0000000000000004+5.551115123125783e-17j),(-3.2861948563172864e-16+1.6741481127952281e-16j),(1.0000000000000002-5.409197668740012e-17j)
2.4242424242424243,0.0,21.818181818181817,1.0000000000000002,(6.802699701918407e-16+1.0652372925993528e-31j),(1+2.3758166539706907e-47j),(6.802699701918405e-16+6.035580241684545e-16j),(1.0000000000000002-2.7405648286102286e-17j)
2.4545454545454546,0.0,22.09090909090912,0.9999999999999996,(2.231479778653615e-17+1.4791141972893971e-31j),(-1.000000000000004-1.742143118074913e-46j),(2.2314797786536287e-17+2.958867268481359e-16j),(-1.0000000000000004-0j)
2.484848484848485,0.0,22.36363636363635,1.0,(1.0827830703595828e-16+9.244463733058732e-33j),(-1.0000000000000007+3.6974776427723863e-48j),(1.0827830703595821e-16+2.8893738534972385e-17j),(-1.0000000000000002-4.8122759645879004e-17j)
2.515151515151515,0.0,22.63636363636365,1.0,(2.980441492571395e-16-1.8488927466117464e-32j),(-1.0000000000000002-9.669226505385147e-47j),(2.980441492571394e-16-4.30703706321978e-17j),(-1.0000000000000002-0j)
2.5454545454545454,0.0,22.909090909090924,1.0,(-3.0505017529302945e-16-4.7574953811064865e-33j),(1.0000000000000009-5.139804824847647e-47j),(-3.050501752930293e-16+5.980519435265627e-17j),(1+5.377308346590434e-17j)
2.5757575757575757,0.0,23.181818181818205,1.0,(4.229864688076722e-17+4.479728401484689e-33j),(1.0000000000000004+2.0565253966215638e-48j),(4.2298646880767247e-17+8.342349068333893e-17j),(1.0000000000000002-8.306414719012529e-17j)
2.606060606060606,0.0,23.454545454545475,1.0,(2.5194406538442046e-16-1.232595164407831e-32j),(-1.0000000000000007+3.469446951953614e-18j),(2.519440653844204e-16-1.817527035514441e-16j),(-1.0000000000000002-0j)
2.6363636363636362,0.0,23.727272727272727,1.0,(-1.2332811711815377e-16+0j),(-1+6.424186433154232e-48j),(-1.233281171181538e-16+1.9664701144244816e-16j),(-1-5.5322678330441964e-17j)
2.666666666666667,0.0,23.99999999999997,1.0,(3.3810313300616953e-16-8.26651360532476e-33j),(1.0000000000000002+3.469446951953614e-18j),(3.381031330061695e-16-3.7023043666711235e-16j),(1.0000000000000002-0j)
2.6969696969696972,0.0,24.27272727272724,0.9999999999999998,(6.469890152784004e-17-6.162975822039155e-33j),(-1+3.0872235016924144e-49j),(6.469890152784005e-17+3.117890843021121e-17j),(-1.0000000000000002+1.3837654478920045e-17j)
2.7272727272727275,0.0,24.545454545454522,0.9999999999999998,(1.9214453380624812e-16-1.232595164407831e-32j),(-1-1.1576075281743662e-47j),(1.921445338062482e-16-1.6197446568469092e-16j),(-1.0000000000000002-0j)
2.757575757575758,0.0,24.818181818181774,1.0000000000000002,(1.2110033173792832e-16+2.319500258041305e-33j),(0.999999999999998-5.632127970253801e-48j),(1.2110033173792854e-16-7.969331324155432e-17j),(1.0000000000000002+0j)
2.787878787878788,0.0,25.090909090909097,1.0000000000000004,(-9.630715768432157e-17+3.0814879110195774e-33j),(-1.0000000000000004+3.701961832002795e-49j),(-9.630715768432158e-17-3.241666204083129e-17j),(-1.0000000000000004+8.297391284285653e-17j)
2.8181818181818183,0.0,25.36363636363636,1.0,(1.1886275703113393e-16-1.680927096398786e-33j),(1.0000000000000002-3.9268448680769334e-48j),(1.188627570311339e-16-9.973440276246739e-17j),(1.0000000000000002+0j)
2.8484848484848486,0.0,25.63636363636363,1.0,(2.360244311741302e-16-2.465190328815662e-32j),(-1.0000000000000002+2.7755575615628914e-17j),(2.3602443117413015e-16+1.8920435515377695e-16j),(-1.0000000000000002+5.327872114169769e-17j)
2.878787878787879,0.0,25.909090909090885,1.0,(2.8681426359964616e-17-1.232595164407831e-32j),(-1.0000000000000004+5.551115123125783e-17j),(2.868142635996456e-17-1.170136453061513e-16j),(-1.0000000000000004-0j)
2.909090909090909,0.0,26.181818181818223,1.0000000000000002,(-6.74674155680187e-17+1.9089173889079966e-33j),(1-6.76906782002037e-48j),(-6.746741556801871e-17+1.1369472053931703e-16j),(1-6.9336358186050756e-18j)
2.9393939393939394,0.0,26.45454545454543,1.0,(1.758349635730185e-18+5.665830814359574e-34j),(1.0000000000000004-1.3877787807814457e-17j),(1.758349635730173e-18-1.065757043701672e-18j),(1.0000000000000002-0j)
2.9696969696969697,0.0,26.727272727272705,1.0000000000000002,(1.5839360450012556e-16+5.50962275700049e-33j),(0.999999999999999+4.3920835790471167e-48j),(1.5839360450012583e-16-4.47500656968851e-17j),(1-0j)
3.0,0.0,27.00000000000004,1.0,(-5.2900959378920873e-17-2.1923764064915454e-32j),(1.0000000000000022-4.999428494696337e-48j),(-5.2900959378920756e-17-1.8852557060108843e-16j),(1.0000000000000002+1.7868471593426845e-16j)
0.0,0.030303030303030304,2.6400322900022033e-16,0.9999998946671763,(0.030316962776745365-1.6451715809265767e-19j),(-0.0005572644684171402-3.308714894403753e-24j),(0.03031696277674524-1.6109535883989477e-17j),(-0.0005572645271150428-0.00032440090401004897j)
0.030303030303030304,0.030303030303030304,0.2726019687477823,0.9999923485304327,(0.030288906102312857-9.215718466126788e-19j),(-0.9995405520752026-5.549761193262974e-17j),(0.030288829347612886+0.0009203637760851239j),(-0.9995414080655056+2.7940179805276564e-05j)
0.06060606060606061,0.030303030303030304,0.5452046357785147,0.9999695700384396,(0.030205059566598764-1.0842021724855044e-19j),(-0.9995418322606063-5.077243387255653e-21j),(0.030204760214585378+0.001835521523385146j),(-0.9995452359918248+5.556317617799855e-05j)
0.09090909090909091,0.030303030303030304,0.8178086856898653,0.9999321836988003,(0.030066382539634336+7.540755318399629e-19j),(0.999543949176492-1.356246987586625e-20j),(0.03006573659272832-0.0027403764295094147j),(0.999551532799547+8.256181233712213e-05j)
0.12121212121212122,0.030303030303030304,1.0904147763880632,0.9998810271744906,(0.0298744392048199+0j),(-0.9995468783557159-5.5511149579323545e-17j),(0.029873355506027294+0.003630043539748795j),(-0.9995601781730242+0.00010864812759956528j)
0.15151515151515152,0.030303030303030304,1.3630235273530333,0.9998172182639488,(0.029631349417771347+4.336808689942018e-19j),(-0.9995505867255551+5.555179722997784e-17j),(0.029629776173851402+0.004499940361389269j),(-0.9995710116937635+0.0001335611570734597j)
0.18181818181818182,0.030303030303030304,1.6356355096191426,0.9997421066001694,(0.029339725518029665-1.3010426069826053e-18j),(-0.9995550336561458-4.0642691814906274e-20j),(0.029337651985842296+0.00534586177488817j),(-0.9995838397399505+0.00015707290606437255j)
0.21212121212121213,0.030303030303030304,1.9082512377473644,0.9996572193452294,(0.029002599284573504-8.673617379884035e-19j),(-0.9995601721533768+6.776685854359734e-21j),(0.029000053092450687+0.00616403752390152j),(-0.999598443091256+0.00017899240123103345j)
0.24242424242424243,0.030303030303030304,2.180871163905562,0.9995642045798447,(0.028623343158176995+2.168404344971009e-18j),(-0.9995659501233813-5.553825400769386e-17j),(0.028620384303763187+0.006951172173732822j),(-0.9996145847048294+0.00019916789653826066j)
0.2727272727272727,0.030303030303030304,2.4534956740444303,0.9994647755353596,(0.028205589404684674+7.035410910801895e-19j),(0.9995723116477354-7.456372386427049e-20j),(0.028202302221228517-0.00770446854914227j),(0.9996320172503165+0.0002174874294511145j)
0.30303030303030304,0.030303030303030304,2.72612508606145,0.9993606581624038,(0.027753150295667203+0j),(-0.999579198222528-1.9021518436529644e-23j),(0.027749634652506083+0.00842163630495926j),(-0.9996504901114991+0.00023387797455791515j)
0.33333333333333337,0.030303030303030304,2.998759649778263,0.9992535438972779,(0.02726994177011864+8.673617379884035e-19j),(-0.999586549926087+6.7382134700516944e-21j),(0.027266304559675856+0.00910088756673362j),(-0.9996697556598442+0.0002483034522760594j)
0.36363636363636365,0.030303030303030304,3.271399548515401,0.9991450489189616,(0.02675991247813541+3.929381638969083e-20j),(0.9995943064908122+5.5511151231156656e-17j),(0.026756260137930685-0.009740921643444707j),(0.9996895746779028+0.00026076184118979364j)
0.3939393939393939,0.030303030303030304,3.5440449020220486,0.9990366806890024,(0.02622697961131855+4.837778897078546e-19j),(0.9996024082626268+1.388457068903897e-17j),(0.026223412114855533-0.01034090077070862j),(0.9997097208641206+0.00027128162740624j)
0.42424242424242425,0.030303030303030304,3.8166957705051754,0.9989298121220889,(0.02567497248745211+1.734723475976807e-18j),(-0.999610797037076+1.3891358531731612e-17j),(0.025671578964606503+0.01090041875730736j),(-0.9997299843929313+0.00027991780839262744j)
0.4545454545454546,0.030303030303030304,4.089352159501924,0.9988256633430643,(0.025107584466496913+2.6020852139652106e-18j),(-0.9996194167671362+4.154075950393597e-25j),(0.025104440407536434+0.011419464307644499j),(-0.9997501745401546+0.000286747652048081j)
0.48484848484848486,0.030303030303030304,4.362014025345387,0.9987252906490408,(0.024528333423853264+3.469446951953614e-18j),(-0.9996282141416483-5.552471450842981e-17j),(0.024525499286213732+0.011898380681240536j),(-0.9997701214161929+0.00029186639267212285j)
