ks,hs,Gs_exact,E_estimate
1.0,2.75,(-37.02406088373753+4.900552173254015e-14j),(-37.023049723786166+0.00045497467967632843j)
1.25,2.75,(-33.53560708592563-2.2127878999374695e-14j),(-33.53376189786934-0.024644495022577186j)
1.5,2.75,(-28.15055949139173+3.169874294514468j),(-29.727447295997937-0.06890507101630078j)
1.75,2.75,(-25.238749219512783+7.377384305848935j),(-26.563706550383095-0.8988327702309592j)
