ks,hs,Gs_exact,E_estimate
2.0,2.75,(-22.936932376287988+11.52277788462946j),(-22.877235492898127-11.4816954937545j)
1.75,2.75,(-25.238749219512645-7.377384305848874j),(-25.113176217798618-7.5013438300917485j)
1.5,2.75,(-28.15055949139173+3.169874294514468j),(-25.74270354164185-3.098010115391174j)
1.25,2.75,(-33.53560708592591-5.616568231282345e-14j),(-26.509081372470003-0.13794494636387375j)
