ks,Gs_exact,E_estimate
0.0,(-2.5568943327926497+3.3277001830031963e-17j),(-2.552857896401884+0.00015228730405695022j)
0.010101010101010102,(-2.556640692085862+2.0585630314300923e-19j),(-2.5547806050111386-0.0005043541110834435j)
0.020202020202020204,(-2.5558792981021266+8.490029745598295e-17j),(-2.555100687993298-0.00011112185519744638j)
0.030303030303030304,(-2.554608729983474+1.1590009616525894e-16j),(-2.554581284833539-1.5095994089327149e-05j)
0.04040404040404041,(-2.5528266019288233-1.1978257486978044e-16j),(-2.552073736188801-0.00033669758058477476j)
0.05050505050505051,(-2.5505295361209437-1.9481034830993536e-16j),(-2.549861668719997-1.2878646520946543e-05j)
0.06060606060606061,(-2.547713123765003-8.220844396530528e-17j),(-2.547236145513434+0.00027921440701216633j)
0.07070707070707072,(-2.5443718731127953-6.362227380048692e-17j),(-2.544413542669725-1.628823208611525e-05j)
0.08080808080808081,(-2.540499142925612+1.0633328688519346e-16j),(-2.540300503401609+0.0003706598774374298j)
0.09090909090909091,(-2.5360870593191076-4.425493039519543e-17j),(-2.53578285435732+0.00030299657027446045j)
0.10101010101010102,(-2.5311264133040177-3.747557192089916e-17j),(-2.5312480644298314+0.00033568649357593454j)
0.11111111111111112,(-2.5256065355400334-7.357328179850853e-18j),(-2.5257541919321618-0.00033958853152345924j)
0.12121212121212122,(-2.519515143794116+2.4668006519627755e-18j),(-2.5197238484974314+0.0003496018860229208j)
0.13131313131313133,(-2.5128381572513065-1.1558135473071597e-16j),(-2.5131371752744074+9.701458103785275e-05j)
0.14141414141414144,(-2.505559470040368+2.840216665315773e-16j),(-2.505663243996384+0.000664360682823851j)
0.15151515151515152,(-2.497660673926028+1.4535824791633355e-16j),(-2.4987084918193534+0.00016008602080834738j)
0.16161616161616163,(-2.4891207168184777-9.556153994363908e-17j),(-2.4889868804542576+0.0003796402524829449j)
0.17171717171717174,(-2.4799154791538967+3.1849105855207656e-16j),(-2.478942431028287-0.000856054616292579j)
0.18181818181818182,(-2.470017243696447+1.8063147006787406e-16j),(-2.468415027721689-0.0008176376741418154j)
0.19191919191919193,(-2.459394024936585-1.3810258106094608e-16j),(-2.459054106150213+0.00035388629942321304j)
0.20202020202020204,(-2.4480087104799266+1.303597470109761e-16j),(-2.4482633911103+0.00018437638058615166j)
0.21212121212121213,(-2.4358179461108915-3.409620286970104e-17j),(-2.436720422956916-0.0004188779307882878j)
0.22222222222222224,(-2.422770664322782-2.5942649822796853e-16j),(-2.423661542307197-0.00016877557517833454j)
0.23232323232323235,(-2.4088061056193095+5.303741268462532e-16j),(-2.4097820601612367-0.00019613063039874274j)
0.24242424242424243,(-2.3938510994238418-4.213641959954015e-16j),(-2.393657276153485-0.00017933496399759414j)
0.25252525252525254,(-2.377816231788237+3.5892999964077296e-16j),(-2.377795841736975+0.00011952702658698j)
0.26262626262626265,(-2.3605902805390198-1.0540816808811415e-16j),(-2.3605982917958843-8.600514996997118e-05j)
0.27272727272727276,(-2.342031841227306-2.1534965650993332e-16j),(-2.342062242259909-2.3896156652808007e-05j)
0.2828282828282829,(-2.3219561677304066-2.326359048974991e-16j),(-2.321737394611513+0.00016300073731685848j)
0.29292929292929293,(-2.300113349904625-2.35380291646603e-16j),(-2.2982629272337687+0.0017476583519702115j)
0.30303030303030304,(-2.2761495520334765+2.9262616635383765e-16j),(-2.2748747116242707+6.105613256663957e-05j)
0.31313131313131315,(-2.249531596247351-9.845910978883987e-16j),(-2.249690840252015+0.001165713482735286j)
0.32323232323232326,(-2.219380263994188+7.53601825040362e-16j),(-2.220472689614081+0.0003630425158246756j)
0.33333333333333337,(-2.1840226734421955+1.4143281814801845e-15j),(-2.1838767096766736+0.00025305982572790617j)
0.3434343434343435,(-2.1392868066005386+1.0733601507606494e-15j),(-2.136315281851967+0.002737305285297977j)
0.3535353535353536,(-2.0562506350347163+1.5404344466674047e-15j),(-2.0590480773766187-0.0006978998117210184j)
0.36363636363636365,(-2.027039430427264+0.09045831762779444j),(-2.029239845486157+0.09075929588010165j)
0.37373737373737376,(-2.016391530460165+0.13113045884925084j),(-2.0175208436960026+0.13099513581998598j)
0.38383838383838387,(-2.005412607915982+0.16344692309374356j),(-2.0074422797708236+0.16380818670951955j)
0.393939393939394,(-1.9941065862679812+0.19178175856086543j),(-1.9935014884339584+0.19284488143425996j)
0.4040404040404041,(-1.982479664504046-0.21779341387742623j),(-1.9821438200869972+0.21792193172223337j)
0.4141414141414142,(-1.9705408135801217-0.2423292048166985j),(-1.9708314185731721+0.2419231819495006j)
0.42424242424242425,(-1.9583023270626094+0.26589642613705133j),(-1.9583831707342247+0.26576831289266456j)
0.43434343434343436,(-1.9457804073588854-0.288831517656712j),(-1.9458047595195413+0.2892152385332635j)
0.4444444444444445,(-1.9329957534807458-0.3113742294637689j),(-1.9330421358352237+0.31137535313200676j)
0.4545454545454546,(-1.9199740963465037-0.33370441586244803j),(-1.9198368220159159+0.3338730947892994j)
0.4646464646464647,(-1.9067466047399853+0.35596175854071j),(-1.9066309886889288+0.3559754503015526j)
0.4747474747474748,(-1.8933500631927833-0.37825679414637636j),(-1.8933385994528085+0.3782702498672982j)
0.48484848484848486,(-1.8798267093751648+0.4006771515572565j),(-1.8798756543441248+0.4007360488782869j)
0.494949494949495,(-1.8662236230288234-0.42329103864767387j),(-1.866182219548513+0.4233006613970774j)
0.5050505050505051,(-1.8525915914619304+0.4461491815766864j),(-1.852594181943492+0.4461891599013484j)
0.5151515151515152,(-1.8389834440723536+0.46928601709274753j),(-1.8389223507060435+0.4692856358843652j)
0.5252525252525253,(-1.8254519452908573-0.4927207122137842j),(-1.825477078651708+0.49277564294769677j)
0.5353535353535354,(-1.8120474415666084-0.5164584123531846j),(-1.812049076399986+0.5164939378152311j)
0.5454545454545455,(-1.7988155408375386-0.5404919443967577j),(-1.7988269818326703+0.5404973487974399j)
0.5555555555555556,(-1.7857951289998484+0.5648040186679446j),(-1.7858129529906048+0.5648142796002171j)
0.5656565656565657,(-1.7730169801015552+0.58936980829154j),(-1.7730215646516592+0.589359545490792j)
0.5757575757575758,(-1.7605031058915754-0.6141596720174665j),(-1.7605116898219604+0.6141420048834919j)
0.5858585858585859,(-1.7482668512429191+0.6391417506401487j),(-1.7483386579482918+0.6392408879059854j)
0.595959595959596,(-1.7363136182017969-0.6642842053392735j),(-1.7363422518684262+0.6643148837263938j)
0.6060606060606061,(-1.724642024775955+0.6895569525761415j),(-1.7246261903244018+0.6895374854404434j)
0.6161616161616162,(-1.7132452845030426+0.7149328493256114j),(-1.713278770707927+0.7149557807230197j)
0.6262626262626263,(-1.7021126186070137+0.7403883653643175j),(-1.7021206063758945+0.7403825646043088j)
0.6363636363636365,(-1.6912305635401896+0.7659038314876342j),(-1.6912189696634898+0.7658898378863234j)
0.6464646464646465,(-1.6805840929676643-0.791463373221612j),(-1.6805683882242304+0.7914563170587848j)
0.6565656565656566,(-1.670157521464482+0.8170546365373254j),(-1.6701554006736448+0.8170472642255657j)
0.6666666666666667,(-1.6599351916415186-0.8426683953638575j),(-1.6599307979403144+0.8426702726947998j)
0.6767676767676768,(-1.649901966968576-0.8682981089448565j),(-1.64991581850934+0.8683132365894324j)
0.686868686868687,(-1.640043561999109+0.8939394759537448j),(-1.64005840421809+0.8939481188097259j)
0.696969696969697,(-1.6303467435856742-0.9195900146292482j),(-1.6303443131084767+0.919585640289774j)
0.7070707070707072,(-1.6207994341791894+0.9452486848783774j),(-1.6207897812293959+0.9452454146469537j)
