ks,Gs_exact,E_estimate
0.0,(-2.0464807997134273+5.060380600059372e-18j),(-2.036583948206571-5.8154112457805085e-05j)
0.010101010101010102,(-2.0462792344683955+3.3127140929760466e-17j),(-2.0453953132289495-8.612144872669385e-05j)
0.020202020202020204,(-2.0456741769296483+4.587191629150389e-17j),(-2.0454713825052906-0.00010645022945973732j)
0.030303030303030304,(-2.044664537873458-1.8550021544869177e-17j),(-2.044902171429908-0.00014639236207729872j)
0.04040404040404041,(-2.0432484891194953-3.7943793784322045e-17j),(-2.0434606822807106-5.982667323972288e-05j)
0.05050505050505051,(-2.041423443971743+7.28380572002918e-17j),(-2.041531180162472-9.88608201379399e-06j)
0.06060606060606061,(-2.0391860291229844-1.155435988988366e-17j),(-2.0391731409046283+1.7892403537797393e-06j)
0.07070707070707072,(-2.03653204726895-8.702755313269583e-17j),(-2.036522481430829-2.593840957492156e-07j)
0.08080808080808081,(-2.033456429400644+1.30985174963405e-17j),(-2.0334370314331913-3.497820418516998e-06j)
0.09090909090909091,(-2.029953175412864-5.990047596392961e-17j),(-2.0299354212896215-2.427282156968426e-06j)
0.10101010101010102,(-2.026015281262215+5.181808758122908e-17j),(-2.025929512646429+2.04929910298977e-06j)
0.11111111111111112,(-2.02163465040455-3.707564854085743e-16j),(-2.0216285486466763-2.0369078392907172e-07j)
0.12121212121212122,(-2.0168019866014406+2.744498501204689e-17j),(-2.016846108370029+4.476220241463412e-06j)
0.13131313131313133,(-2.0115066643608337+3.401387854641731e-17j),(-2.011569039551612-5.064403058911375e-06j)
0.14141414141414144,(-2.0057365721986296+2.6522295644426652e-17j),(-2.005809016020315+9.411169186540156e-06j)
0.15151515151515152,(-1.999477922477357-2.3997290428661583e-17j),(-1.999488310439882-1.8893258389010638e-05j)
0.16161616161616163,(-1.9927150196571062-1.5556352999388304e-16j),(-1.9926432357337267-2.0307974923570705e-06j)
0.17171717171717174,(-1.9854299761733167+2.6030338908661355e-16j),(-1.9853320373448278-1.8495151655972565e-05j)
0.18181818181818182,(-1.9776023615317877+3.752694769515452e-17j),(-1.9777098713535044+3.388223275426497e-05j)
0.19191919191919193,(-1.969208765117077-1.7183868574022318e-16j),(-1.9689789174877415-7.107929027429921e-05j)
0.20202020202020204,(-1.9602222459262988+9.934817674610167e-17j),(-1.9602711428168698+4.65360785769161e-06j)
0.21212121212121213,(-1.9506116318286524+3.585181824925522e-17j),(-1.9506559185167593-0.0001075734575209148j)
0.22222222222222224,(-1.9403406151665399+2.0958136213913153e-17j),(-1.9402808915925953+1.605657228877912e-05j)
0.23232323232323235,(-1.9293665674898324-1.6587446206080964e-16j),(-1.9294521047916278+1.1559611611365371e-05j)
0.24242424242424243,(-1.917638958688253-4.925754668634873e-17j),(-1.9176559960086423+5.869886796383407e-06j)
0.25252525252525254,(-1.9050972054300086-1.4367785655812137e-16j),(-1.9051297466101849+4.440527195915954e-06j)
0.26262626262626265,(-1.8916676734322984+5.488709970736822e-17j),(-1.8917193103845653+3.20286993210955e-06j)
