ks,Gs_exact,E_estimate
0.0,(-1.0440306508910564-2.9659791879741373e-18j),(-1.0438764777007323-5.823351512373315e-22j)
0.010101010101010102,(-1.043942374193423-5.077425182263616e-17j),(-1.0439422843592752-2.9631169958555383e-07j)
0.020202020202020204,(-1.0436774431242701+1.9569849213363355e-17j),(-1.043677554653117-1.1023958063322153e-08j)
0.030303030303030304,(-1.0432355541368294+1.444360581658033e-17j),(-1.043235666438053-3.8434208244102555e-10j)
0.04040404040404041,(-1.0426161992508445-2.4720233049143128e-17j),(-1.0426163118629366-1.1465329977252734e-12j)
0.05050505050505051,(-1.0418186629175343-1.5395670849294163e-17j),(-1.0418187759156388+1.2842422205371844e-11j)
0.06060606060606061,(-1.0408420175665138-3.112846081159554e-17j),(-1.0408421310397424+1.364292799200577e-11j)
0.07070707070707072,(-1.0396851177685806-5.2909066017292616e-17j),(-1.0396852318104755+1.4068992700479375e-11j)
0.08080808080808081,(-1.0383465929264595+2.896175053251904e-17j),(-1.0383467076353192+1.458883765204278e-11j)
0.09090909090909091,(-1.0368248383812488+2.524031127875727e-17j),(-1.036824953860802+1.5224449907491045e-11j)
0.10101010101010102,(-1.0351180047948212-9.443400922348744e-17j),(-1.0351181211549423+1.598004958176505e-11j)
0.11111111111111112,(-1.0332239856369034-1.1622647289044608e-16j),(-1.0332241029944031+1.6858063025636586e-11j)
0.12121212121212122,(-1.031140402568927-3.71881345162528e-17j),(-1.0311405210484108+1.7860247073934328e-11j)
0.13131313131313133,(-1.028864588473482-1.0481524502503614e-16j),(-1.0288647082083389+1.8988215006805506e-11j)
0.14141414141414144,(-1.0263935678270344+2.7376104855258987e-18j),(-1.0263936889605636+2.0243859142224618e-11j)
0.15151515151515152,(-1.0237240340519913+2.168404344971009e-18j),(-1.0237241567387076+2.162970148991441e-11j)
0.16161616161616163,(-1.0208523234098574-3.642919299551295e-17j),(-1.020852447817021+2.314918491240436e-11j)
0.17171717171717174,(-1.0177743849065932+4.889751797909625e-17j),(-1.0177745112160044+2.4806906949772802e-11j)
0.18181818181818182,(-1.0144857455699927+7.20316818345057e-17j),(-1.0144858739800817+2.6608843570353133e-11j)
0.19191919191919193,(-1.0109814703210485+3.175526519256372e-18j),(-1.010981601049397+2.8562554564396696e-11j)
