ks,Gs_exact,E_estimate
0.0,(-3.067974992663705-9.735191971008244e-18j),(-3.0663061932173923-1.2559804541886765e-16j)
0.010101010101010102,(-3.067670082166953+2.9964193920884895e-16j),(-3.067525502398046-9.998684361207621e-06j)
0.020202020202020204,(-3.0667547766976204-8.898755598703493e-17j),(-3.0667547813869+1.0716912695140887e-05j)
0.030303030303030304,(-3.0652273477636216+1.213118082284638e-16j),(-3.0652511224116643+4.620633358500112e-06j)
0.04040404040404041,(-3.0630848925084844+3.095399667121223e-16j),(-3.063119443548486+7.309227708258906e-06j)
0.05050505050505051,(-3.0603232999940597+1.3549714866941693e-16j),(-3.0603657957726704+1.007339172122739e-05j)
0.06060606060606061,(-3.056937202634405-6.312419413462448e-17j),(-3.0569852126866093+5.1499441625819e-06j)
0.07070707070707072,(-3.052919911330842-2.1653977615486417e-19j),(-3.052968432136214+6.90859541182243e-06j)
0.08080808080808081,(-3.048263332309383+1.6583636298855794e-16j),(-3.048291891200662+4.7270105025605935e-06j)
0.09090909090909091,(-3.042957862996473-4.772744415529768e-16j),(-3.04298080210516+1.8542984782249812e-06j)
0.10101010101010102,(-3.0369922634389805+1.1061355682787886e-16j),(-3.0370140573625966+4.085615905993469e-06j)
0.11111111111111112,(-3.0303534987191236+9.584585031395651e-17j),(-3.03038174118736+7.009704151164717e-06j)
0.12121212121212122,(-3.0230265464433828-3.76084696120466e-16j),(-3.0230614085748972+5.762131917214763e-06j)
0.13131313131313133,(-3.0149941615762184-3.4865569204963775e-16j),(-3.0150264625802334+3.226148377250967e-06j)
0.14141414141414144,(-3.006236588462162-1.530488628006343e-16j),(-3.0062751434315937-3.5959427735838187e-07j)
0.15151515151515152,(-2.9967312065746574-6.332414870339979e-16j),(-2.99677302904362-9.57888872690713e-07j)
0.16161616161616163,(-2.9864520919535416-5.898205011072244e-16j),(-2.986489451870324+1.948394735686477e-06j)
0.17171717171717174,(-2.9753694698508975+2.0605553770379004e-16j),(-2.975400509236479+5.618251672432377e-06j)
0.18181818181818182,(-2.963449024870797-5.828772275323897e-16j),(-2.9634713244109+6.931295113091997e-06j)
0.19191919191919193,(-2.95065102139137+2.295498551470965e-16j),(-2.9506719890656723+2.6675312522254473e-06j)
0.20202020202020204,(-2.936929166898988+4.970416949040567e-16j),(-2.9369443372765565-1.5745195981441738e-06j)
0.21212121212121213,(-2.922229120025602+4.690006221877734e-16j),(-2.922229258059549-2.2527825053628725e-06j)
0.22222222222222224,(-2.9064864966141895-5.1971857949711454e-17j),(-2.906456298930826-3.164258330609349e-06j)
0.23232323232323235,(-2.8896241486040575-4.501472335216527e-18j),(-2.8895490445860457-2.770206568970983e-06j)
0.24242424242424243,(-2.8715483587417445-5.059895105433298e-17j),(-2.8714271369940314+1.2540213755710011e-06j)
0.25252525252525254,(-2.8521433638195424-8.925080786544426e-16j),(-2.851956857896924+3.533736064785511e-06j)
