ks,Gs_exact,E_estimate
0.0,(-1.0440306508910564-2.9659791879741373e-18j),(-1.0440252569894144-1.2963480592854485e-05j)
0.010101010101010102,(-1.043942374193423-5.077425182263616e-17j),(-1.0439586269286685-6.8306118550779455e-06j)
0.020202020202020204,(-1.0436774431242701+1.9569849213363355e-17j),(-1.0436767928201396+3.441972778566906e-08j)
0.030303030303030304,(-1.0432355541368294+1.444360581658033e-17j),(-1.043235708711013+7.357777940444854e-10j)
0.04040404040404041,(-1.0426161992508445-2.4720233049143128e-17j),(-1.0426161672199634+5.405977346471527e-11j)
0.05050505050505051,(-1.0418186629175343-1.5395670849294163e-17j),(-1.041818654719145+6.099166892185052e-11j)
0.06060606060606061,(-1.0408420175665138-3.112846081159554e-17j),(-1.0408420152236164+5.110606864021435e-11j)
0.07070707070707072,(-1.0396851177685806-5.2909066017292616e-17j),(-1.039685102062965+4.5682250811751423e-11j)
0.08080808080808081,(-1.0383465929264595+2.896175053251904e-17j),(-1.038346588084286+4.8249015891802704e-11j)
0.09090909090909091,(-1.0368248383812488+2.524031127875727e-17j),(-1.0368248396956552+4.847052472502972e-11j)
0.10101010101010102,(-1.0351180047948212-9.443400922348744e-17j),(-1.0351179889270048+4.634593628404244e-11j)
0.11111111111111112,(-1.0332239856369034-1.1622647289044608e-16j),(-1.0332239768051208+4.7334000912898317e-11j)
0.12121212121212122,(-1.031140402568927-3.71881345162528e-17j),(-1.0311403886439656+4.837834961057019e-11j)
0.13131313131313133,(-1.028864588473482-1.0481524502503614e-16j),(-1.0288645707711186+4.8186451792992233e-11j)
0.14141414141414144,(-1.0263935678270344+2.7376104855258987e-18j),(-1.026393548220229+4.774710314052799e-11j)
0.15151515151515152,(-1.0237240340519913+2.168404344971009e-18j),(-1.0237240216489634+4.845876377931584e-11j)
0.16161616161616163,(-1.0208523234098574-3.642919299551295e-17j),(-1.0208523082273573+4.8852091944702876e-11j)
0.17171717171717174,(-1.0177743849065932+4.889751797909625e-17j),(-1.017774362238865+4.9045993043866876e-11j)
0.18181818181818182,(-1.0144857455699927+7.20316818345057e-17j),(-1.0144857392012414+4.95073565417307e-11j)
0.19191919191919193,(-1.0109814703210485+3.175526519256372e-18j),(-1.0109814451538928+4.990485625158757e-11j)
0.20202020202020204,(-1.007256115489856-5.2705778109951584e-17j),(-1.007256105218182+5.002874039954974e-11j)
0.21212121212121213,(-1.0033036748105573-1.571042299853794e-17j),(-1.003303665388721+5.0336067707588974e-11j)
0.22222222222222224,(-0.9991175164571214-2.0816681711721685e-17j),(-0.9991175057178392+5.1174381507222794e-11j)
0.23232323232323235,(-0.9946903093328131+4.8279929462901765e-17j),(-0.9946902962538049+5.148751414135784e-11j)
0.24242424242424243,(-0.9900139363774538-5.456586246212203e-17j),(-0.9900139274902695+5.202665169090928e-11j)
0.25252525252525254,(-0.9850793920727399+1.3702113174553915e-16j),(-0.9850793781313246+5.258940288782562e-11j)
0.26262626262626265,(-0.9798766605600063-4.2717565595928875e-17j),(-0.9798766461609488+5.3502490024081385e-11j)
0.27272727272727276,(-0.9743945697683941-6.8077308520249e-17j),(-0.9743945536251631+5.382204387038733e-11j)
0.2828282828282829,(-0.9686206155879078-1.1099519740820352e-17j),(-0.9686206023839585+5.479925413631793e-11j)
0.29292929292929293,(-0.9625407482695618+8.429671891074797e-18j),(-0.962540736928496+5.5710912366134487e-11j)
0.30303030303030304,(-0.956139110685229+2.4096650833736622e-17j),(-0.9561390993158464+5.610466850567262e-11j)
0.31313131313131315,(-0.9493977145185746+3.998473272863616e-17j),(-0.9493977073850445+5.7441102139505613e-11j)
0.32323232323232326,(-0.9422960354046873+9.57079467761579e-17j),(-0.9422960203030087+5.846539397748255e-11j)
0.33333333333333337,(-0.9348105007371377+7.521652571618187e-17j),(-0.9348104868282555+5.949369255308405e-11j)
0.3434343434343435,(-0.9269138331136105+4.117257750013703e-17j),(-0.926913814557982+6.106068022520491e-11j)
0.3535353535353536,(-0.9185741962204133+2.6183482465524932e-17j),(-0.9185741866773173+6.213333360097642e-11j)
0.36363636363636365,(-0.9097540650304035+5.579816305147903e-17j),(-0.9097540523686097+6.366678909963234e-11j)
0.37373737373737376,(-0.9004087027078235+1.1719099343378496e-17j),(-0.9004086871756889+6.614694904207398e-11j)
0.38383838383838387,(-0.8904840621090304-2.981555974335137e-16j),(-0.8904840460987457+6.831248677876314e-11j)
0.393939393939394,(-0.8799138205647414-2.60065664409601e-16j),(-0.8799138061276723+7.037552674089253e-11j)
0.4040404040404041,(-0.8686150639575568+8.763948149752786e-17j),(-0.8686150538583789+7.249765790079258e-11j)
0.4141414141414142,(-0.8564817792462196-1.6650835758212806e-16j),(-0.8564817645241829+7.574468587642634e-11j)
0.42424242424242425,(-0.8433746140870835+1.2136391300400062e-16j),(-0.8433746028392696+8.08149159719821e-11j)
0.43434343434343436,(-0.8291038862140602-3.656482061959235e-16j),(-0.8291038674759554+8.629477274262224e-11j)
0.4444444444444445,(-0.813399426983543-5.191124532355929e-16j),(-0.8133994035452344+9.380643881643191e-11j)
0.4545454545454546,(-0.7958520676734554+1.9092770739681896e-16j),(-0.7958520427850199+1.0321877487090319e-10j)
0.4646464646464647,(-0.7757850832046341+5.0871636754902203e-17j),(-0.7757850695297384+1.066918285892267e-10j)
0.4747474747474748,(-0.7519132747453262+7.916513844689329e-18j),(-0.7519136009762885+2.4460645340331624e-10j)
0.48484848484848486,(-0.721081742965535-3.8936436974926695e-16j),(-0.7211533466164957+1.8079915729912974e-08j)
0.494949494949495,(-0.6654436043535001+3.2046879474055134e-15j),(-0.6641796168668811-1.953486463775651e-06j)
0.5050505050505051,(-0.6385592690767844+0.07220991328987392j),(-0.6450294108162458-0.07312074996200343j)
0.5151515151515152,(-0.6372262763061386-0.10591175300305314j),(-0.629054629884202-0.10570210193397751j)
0.5252525252525253,(-0.6358686941388598+0.1317421244644847j),(-0.6358843786894965-0.13175401373886636j)
0.5353535353535354,(-0.6344866677962262+0.15372508569283666j),(-0.6344866597086316-0.1537250719568565j)
0.5454545454545455,(-0.6330803492813281+0.17333389030057753j),(-0.6330803415580134-0.17333387777864073j)
0.5555555555555556,(-0.6316498976231344+0.19130294361747083j),(-0.6316498910473612-0.19130293197803697j)
0.5656565656565657,(-0.6301954791249245-0.2080603002110304j),(-0.6301954730529057-0.2080602892096262j)
0.5757575757575758,(-0.6287172676167768+0.2238808461452031j),(-0.6287172618996081-0.2238808356322051j)
0.5858585858585859,(-0.6272154447117794+0.23895325495196754j),(-0.6272154393467801-0.23895324481859068j)
0.595959595959596,(-0.625690200065568+0.2534134948088812j),(-0.6256901949800796-0.25341348498151506j)
0.6060606060606061,(-0.6241417316387561-0.2673632786198779j),(-0.6241417268160365-0.2673632690372854j)
0.6161616161616162,(-0.622570245961804-0.28088097679379403j),(-0.6225702413587967-0.2808809674118201j)
0.6262626262626263,(-0.6209759584017395+0.29402844207864365j),(-0.6209759539988848-0.2940284328620702j)
0.6363636363636365,(-0.619359093430196+0.30685547326364376j),(-0.61935908920483-0.3068554641838368j)
0.6464646464646465,(-0.6177198848920933+0.31940284401787566j),(-0.6177198808261491-0.3194028350513063j)
0.6565656565656566,(-0.6160585762742659+0.33170442237051967j),(-0.6160585723539163-0.3317044134976713j)
0.6666666666666667,(-0.6143754209732686-0.34378869316591354j),(-0.6143754171857598-0.3437886843702836j)
0.6767676767676768,(-0.612670682561527-0.3556798765629336j),(-0.6126706788961783-0.355679867830447j)
0.686868686868687,(-0.6109446350509429+0.36739876600600974j),(-0.6109446314984949-0.3673987573245292j)
0.696969696969697,(-0.6091975631529813-0.3789633669061357j),(-0.6091975597053538-0.37896335826510197j)
0.7070707070707072,(-0.6074297625341974-0.39038939088300867j),(-0.6074297591842717-0.3903893822731537j)
0.7171717171717172,(-0.6056415400661087-0.40169064344630656j),(-0.6056415368075604-0.40169063485943973j)
0.7272727272727273,(-0.6038332140682193+0.4128793318024623j),(-0.6038332108954216-0.41287932323129556j)
0.7373737373737375,(-0.6020051145429561+0.42396631192864176j),(-0.6020051114508526-0.4239663033666426j)
0.7474747474747475,(-0.6001575834011775+0.4349612888678179j),(-0.6001575803852083-0.4349612803091034j)
0.7575757575757577,(-0.5982909746768691+0.44587298056706187j),(-0.5982909717329005-0.4458729720062981j)
0.7676767676767677,(-0.5964056547295638-0.45670925299703646j),(-0.5964056518538308-0.4567092444293691j)
0.7777777777777778,(-0.5945020024329375+0.4674772324247383j),(-0.5945019996219947-0.46747722384572643j)
0.787878787878788,(-0.5925804093479963+0.4781833993455531j),(-0.5925804065986763-0.47818339075111455j)
0.797979797979798,(-0.5906412798791982-0.48883366756839947j),(-0.5906412771885725-0.4888336589547676j)
0.8080808080808082,(-0.5886850314117791-0.499433451188771j),(-0.5886850287771354-0.49943344255245736j)
0.8181818181818182,(-0.5867120944285455-0.5099877216094221j),(-0.586712091847357-0.509987712947185j)
0.8282828282828284,(-0.5847229126043105-0.5205010563284358j),(-0.5847229100742148-0.5205010476372508j)
0.8383838383838385,(-0.5827179428761394+0.5309776808745676j),(-0.5827179403949226-0.5309776721516062j)
0.8484848484848485,(-0.5806976554875597+0.5414215050051707j),(-0.5806976530531324-0.541421496247776j)
0.8585858585858587,(-0.5786625340048197+0.5518361540741614j),(-0.5786625316152114-0.5518361452798383j)
0.8686868686868687,(-0.5766130753033827-0.5622249963132566j),(-0.5766130729567215-0.5622249874796478j)
0.8787878787878789,(-0.5745497895227242-0.5725911666387153j),(-0.5745497872172296-0.5725911577635955j)
0.888888888888889,(-0.5724731999876496-0.5829375874910038j),(-0.5724731977216212-0.5829375785722646j)
0.8989898989898991,(-0.5703838430943097+0.5932669871300658j),(-0.5703838408661202-0.593266978165705j)
0.9090909090909092,(-0.5682822681591913+0.6035819157402604j),(-0.5682822659672749-0.603581906728375j)
0.9191919191919192,(-0.5661690372294143+0.6138847596429824j),(-0.5661690350722677-0.6138847505817601j)
0.9292929292929294,(-0.5640447248528073+0.6241777538690281j),(-0.5640447227289722-0.6241777447567425j)
0.9393939393939394,(-0.5619099178062673+0.6344629933049225j),(-0.5619099157143356-0.6344629841399233j)
0.9494949494949496,(-0.5597652147811576+0.6447424425960424j),(-0.5597652127197611-0.6447424333767536j)
0.9595959595959597,(-0.5576112260245559+0.6550179449633299j),(-0.5576112239923625-0.6550179356882442j)
0.9696969696969697,(-0.555448572935401+0.6652912300685809j),(-0.5554485709311119-0.6652912207362561j)
0.9797979797979799,(-0.5532778876147787-0.6755639210450409j),(-0.5532778856371262-0.675563911654094j)
0.98989898989899,(-0.5510998123697972+0.6858375407946407j),(-0.5510998104175407-0.6858375313437489j)
1.0,(-0.5489149991707591+0.6961135176402229j),(-0.5489149972426801-0.6961135081281179j)
