ks,Gs_exact,E_estimate
0.0,(-4.601834674390033-2.1939654605996425e-17j),(-4.5611520152937235-0.0010910298236582853j)
0.010101010101010102,(-4.6013770081757706+1.1558721447841905e-16j),(-4.592873227666479+0.002116085462282291j)
0.020202020202020204,(-4.600003143238128-1.5777671741147499e-16j),(-4.6022396471372575-0.0035526377793027686j)
0.030303030303030304,(-4.597710470667438-3.2683481352916997e-16j),(-4.600279334207862+0.00016654594234643327j)
0.04040404040404041,(-4.594494608572239+7.034183889239984e-17j),(-4.6061776230090805-0.010307954706940375j)
0.05050505050505051,(-4.590349350480001+7.722886688480351e-16j),(-4.605189994377802+0.002560922508685521j)
0.06060606060606061,(-4.58526659096725+4.699211669101793e-17j),(-4.610211529432771-0.004800687335644092j)
0.07070707070707072,(-4.579236226245812+6.637504987927846e-17j),(-4.5954190681455875-0.0030176060787185026j)
0.08080808080808081,(-4.572246026565453-3.4925988526451547e-16j),(-4.580617943819935+0.0006949567739498458j)
0.09090909090909091,(-4.564281476236809+1.2556740917916845e-16j),(-4.571390461763723-0.0008773828388187599j)
0.10101010101010102,(-4.55532557575322-1.2162040007228023e-15j),(-4.562904701565539-0.00695200750985546j)
0.11111111111111112,(-4.545358598795005-7.508604430341381e-16j),(-4.551993266627098-0.0036633418350587497j)
0.12121212121212122,(-4.534357794681545+1.4305564543746557e-16j),(-4.53799848486303-0.0027506355467992252j)
0.13131313131313133,(-4.522297023889381-6.074826118033131e-16j),(-4.52056325351843+0.002101556478345195j)
0.14141414141414144,(-4.509146310268121+1.7525679308332184e-17j),(-4.517681340042394-0.0020917572125446647j)
0.15151515151515152,(-4.494871288106273-1.4520817918630132e-15j),(-4.505257068348471-0.00786751911162501j)
0.16161616161616163,(-4.479432514534622+7.693340739257453e-18j),(-4.502088375251818+0.007050227279524291j)
0.17171717171717174,(-4.462784606841372-1.0393455968372677e-15j),(-4.47183211587525-0.0089629212075971j)
0.18181818181818182,(-4.444875148425005+7.922749100999042e-16j),(-4.456610517445112-0.002198539575057626j)
0.19191919191919193,(-4.425643283596322+1.8354739805585947e-17j),(-4.4287293020205984-0.0009840816830617622j)
0.20202020202020204,(-4.405017885716807+1.3880362705113816e-16j),(-4.416023190380036+0.00040674047029486056j)
0.21212121212121213,(-4.382915127408152-7.355332742005058e-16j),(-4.41086649233385-0.0017681892472084153j)
0.22222222222222224,(-4.359235191894039+3.180270040399278e-17j),(-4.386395382909551+0.004610176330039279j)
0.23232323232323235,(-4.333857715201148+1.4140756323876771e-15j),(-4.355256556236263-0.002066467238059219j)
0.24242424242424243,(-4.306635290067989+1.5102897465916628e-16j),(-4.3266014897289224-0.00012578526776300312j)
0.25252525252525254,(-4.277383891950641-5.794869421062823e-16j),(-4.321960024937071-0.01602414119788463j)
0.26262626262626265,(-4.2458681830794305+3.4540888544011066e-17j),(-4.188887684062878+0.010917705206916187j)
0.27272727272727276,(-4.211777788774892-1.067376716427048e-15j),(-4.191056843185677-0.0032604042080349024j)
0.2828282828282829,(-4.174686467363757-1.5283890083799248e-15j),(-4.157893888484899-0.0003415771864642316j)
0.29292929292929293,(-4.133975659765551+2.993203840614932e-15j),(-4.110675098325091-0.001977287697947148j)
0.30303030303030304,(-4.0886736635228385-2.1508519896852527e-15j),(-4.081795624781357+0.014820189103231386j)
0.31313131313131315,(-4.037053226336613+7.575207867008965e-16j),(-4.073899426789863-0.0187908038348234j)
0.32323232323232326,(-3.9752781666288737+4.295489761030463e-15j),(-4.01004307784065+0.014132444014674962j)
0.33333333333333337,(-3.887902078530255+2.4173371637736807e-15j),(-3.9208051379322586+0.057683551527589985j)
0.3434343434343435,(-3.802068793718723-0.08832759897135833j),(-3.8082008400880754-0.047115929946602485j)
0.3535353535353536,(-3.769043260713443+0.14148911175600754j),(-3.8495052497487916+0.1797010577873492j)
0.36363636363636365,(-3.734263167151081+0.18477274041833436j),(-3.8251852039309853+0.1945199121323018j)
0.37373737373737376,(-3.69798320742556-0.2254710882293825j),(-3.7793203425595934+0.2646724059760742j)
0.38383838383838387,(-3.660835068726109+0.2664225462377828j),(-3.77544540290278+0.2856514840889555j)
0.393939393939394,(-3.6239033948471944-0.309009192657514j),(-3.666701228008365+0.2644897832110123j)
0.4040404040404041,(-3.5884392145937714-0.3534691264835204j),(-3.573769412013265+0.31120064687693144j)
0.4141414141414142,(-3.555253090221581-0.39916110040430874j),(-3.596578428492154+0.3710623839457214j)
0.42424242424242425,(-3.5244221865036907+0.4452182452407438j),(-3.5701499293171297+0.2741899049796245j)
0.43434343434343436,(-3.4955556368606593+0.49105262321589355j),(-3.571735901501142+0.3907626321534295j)
0.4444444444444445,(-3.468163580759361-0.5364266421577337j),(-3.4986026164722017+0.4989975519189257j)
0.4545454545454546,(-3.4418396277538488+0.5813257888566907j),(-3.5126022817300053+0.5416550782771352j)
0.4646464646464647,(-3.416297382436944+0.6258372538060653j),(-3.4012286703016636+0.5433246182509276j)
0.4747474747474748,(-3.391352494983282-0.6700789748740851j),(-3.4339621149729056+0.6464164113435633j)
0.48484848484848486,(-3.366894952896614-0.714165322525471j),(-3.3976769925376176+0.6681781909435962j)
0.494949494949495,(-3.3428650084259472-0.7581926273147906j),(-3.305613218417015+0.7139054183660979j)
0.5050505050505051,(-3.319234803569241-0.8022345937926332j),(-3.32080375125955+0.7968684614771603j)
0.5151515151515152,(-3.2959949373934805-0.8463426207738671j),(-3.318101141070549+0.8137624879250228j)
0.5252525252525253,(-3.2731449499138208-0.8905485745269424j),(-3.248455685264606+0.8746138928999597j)
0.5353535353535354,(-3.2506869198561783+0.9348686864586466j),(-3.246790963242742+0.9082555808189098j)
0.5454545454545455,(-3.228621549698113-0.9793077437884263j),(-3.203299113538458+0.9702020861131837j)
0.5555555555555556,(-3.206946181611036-1.023863012505637j),(-3.2130742582825667+1.0615194332024038j)
0.5656565656565657,(-3.185654213231926+1.0685275413751039j),(-3.210300590007159+1.084556812632394j)
0.5757575757575758,(-3.1647354207346643+1.113292683245004j),(-3.1513140352499627+1.0999047214190378j)
0.5858585858585859,(-3.1441767707550734-1.1581498247644744j),(-3.1677422339504244+1.1753900911535382j)
0.595959595959596,(-3.123963404019936-1.2030914216175916j),(-3.113567213181718+1.222934123781388j)
0.6060606060606061,(-3.104079580797071+1.2481114898818944j),(-3.107280878839195+1.2315828850011674j)
0.6161616161616162,(-3.08450947243802-1.2932057144563225j),(-3.0889464582855193+1.2958319330166392j)
0.6262626262626263,(-3.0652377541351066+1.3383713180909758j),(-3.0597501854436526+1.3296760726939605j)
0.6363636363636365,(-3.0462500000798447+1.3836068042006666j),(-3.0507561770170057+1.3728009861797499j)
0.6464646464646465,(-3.0275329074046176-1.4289116540676574j),(-3.036108795952211+1.4233737338929935j)
0.6565656565656566,(-3.009074385500173-1.474286030295207j),(-3.0094359860793616+1.457416937464812j)
0.6666666666666667,(-2.9908635481394024-1.5197305158802865j),(-3.000765549293544+1.5188104098418922j)
0.6767676767676768,(-2.972890641659714-1.5652459022031602j),(-2.9823089095369637+1.5732463421985126j)
0.686868686868687,(-2.9551469361918286+1.610833028666507j),(-2.956877536248866+1.6117950277697306j)
0.696969696969697,(-2.93762460033525-1.6564926703968543j),(-2.9413073408451895+1.6428159093534576j)
0.7070707070707072,(-2.920316573689059+1.7022254671372168j),(-2.907550003081356+1.7047775397908485j)
0.7171717171717172,(-2.9032164466464088-1.748031885213378j),(-2.9022787473985567+1.7285257417384001j)
0.7272727272727273,(-2.8863183529381815-1.7939122044853335j),(-2.902030333289623+1.7906765278435877j)
0.7373737373737375,(-2.8696168774992077+1.8398665229597886j),(-2.875990316027565+1.8405040040420628j)
0.7474747474747475,(-2.853106980183465+1.8858947728654627j),(-2.85503527877879+1.891434817676788j)
0.7575757575757577,(-2.836783934516081-1.9319967432269438j),(-2.83953369351959+1.9217900520514242j)
0.7676767676767677,(-2.820643279877906+1.9781721051760837j),(-2.820191941186415+1.967211082244993j)
0.7777777777777778,(-2.8046807851344524-2.0244204373125902j),(-2.8054151999929235+2.019122137444391j)
0.787878787878788,(-2.7888924216235997+2.070741249331407j),(-2.790069549549264+2.0784480289063603j)
0.797979797979798,(-2.7732743435088496+2.1171340028584145j),(-2.794110289803741+2.1029784674177185j)
0.8080808080808082,(-2.757822873713412-2.1635981289965254j),(-2.7485789398108276+2.162388462516249j)
0.8181818181818182,(-2.7425344939095413-2.210133042467218j),(-2.752671624458239+2.213157897471579j)
0.8282828282828284,(-2.7274058373229395-2.256738152520186j),(-2.7233538136589717+2.2540739530981746j)
