ks,Gs_exact,E_estimate
0.0,(-1.0440306508910564-2.9659791879741373e-18j),(-1.0178023773474312+5.55248407867098e-07j)
0.010101010101010102,(-1.043942374193423-5.077425182263616e-17j),(-1.0220172879327725+0.0023209974665124485j)
0.020202020202020204,(-1.0436774431242701+1.9569849213363355e-17j),(-1.0270630657371809+0.004670071575798285j)
0.030303030303030304,(-1.0432355541368294+1.444360581658033e-17j),(-1.0307856739847527+0.007242922606837818j)
0.04040404040404041,(-1.0426161992508445-2.4720233049143128e-17j),(-1.035877792610487+0.015550743061157042j)
0.05050505050505051,(-1.0418186629175343-1.5395670849294163e-17j),(-1.0409982381348397+0.012466201941981149j)
0.06060606060606061,(-1.0408420175665138-3.112846081159554e-17j),(-1.049731123676119+0.01219875293808543j)
0.07070707070707072,(-1.0396851177685806-5.2909066017292616e-17j),(-1.050253751251084+0.008129663507853165j)
0.08080808080808081,(-1.0383465929264595+2.896175053251904e-17j),(-1.0417824185590865+0.001983355487001432j)
0.09090909090909091,(-1.0368248383812488+2.524031127875727e-17j),(-1.0406405711550544+0.0007789374816148599j)
0.10101010101010102,(-1.0351180047948212-9.443400922348744e-17j),(-1.041867337118315+0.00048334290525265457j)
0.11111111111111112,(-1.0332239856369034-1.1622647289044608e-16j),(-1.0361169802477999+0.00012130647326246632j)
0.12121212121212122,(-1.031140402568927-3.71881345162528e-17j),(-1.030466806223232+2.2931804849425562e-05j)
0.13131313131313133,(-1.028864588473482-1.0481524502503614e-16j),(-1.0292851080594154+1.0410674324599179e-05j)
0.14141414141414144,(-1.0263935678270344+2.7376104855258987e-18j),(-1.0271750142761147+2.3161922515581302e-06j)
0.15151515151515152,(-1.0237240340519913+2.168404344971009e-18j),(-1.0241881907965242+8.376469525647328e-07j)
0.16161616161616163,(-1.0208523234098574-3.642919299551295e-17j),(-1.0206320624258867+1.0032097252601113e-08j)
0.17171717171717174,(-1.0177743849065932+4.889751797909625e-17j),(-1.01778031853723+1.539492662924556e-08j)
0.18181818181818182,(-1.0144857455699927+7.20316818345057e-17j),(-1.014623258131192+2.729489289388983e-09j)
0.19191919191919193,(-1.0109814703210485+3.175526519256372e-18j),(-1.0122220396808808+3.3227683832474047e-09j)
0.20202020202020204,(-1.007256115489856-5.2705778109951584e-17j),(-1.0066091745119337+1.0321514235445035e-08j)
0.21212121212121213,(-1.0033036748105573-1.571042299853794e-17j),(-1.0051091661698313+8.843609034589379e-09j)
0.22222222222222224,(-0.9991175164571214-2.0816681711721685e-17j),(-1.0011683662954258+9.59363811709285e-09j)
0.23232323232323235,(-0.9946903093328131+4.8279929462901765e-17j),(-0.9939829320261033+1.0657500424994379e-08j)
0.24242424242424243,(-0.9900139363774538-5.456586246212203e-17j),(-0.994240928370479+1.020496757604034e-08j)
0.25252525252525254,(-0.9850793920727399+1.3702113174553915e-16j),(-0.9913569950464406+1.0359474064619378e-08j)
0.26262626262626265,(-0.9798766605600063-4.2717565595928875e-17j),(-0.9894795651585244+1.0510723208435777e-08j)
0.27272727272727276,(-0.9743945697683941-6.8077308520249e-17j),(-0.9808777822521761+1.1020979066231956e-08j)
0.2828282828282829,(-0.9686206155879078-1.1099519740820352e-17j),(-0.9775131415607909+1.1187714710668439e-08j)
0.29292929292929293,(-0.9625407482695618+8.429671891074797e-18j),(-0.9807607794363159+1.1184157762540413e-08j)
0.30303030303030304,(-0.956139110685229+2.4096650833736622e-17j),(-0.9731406288366441+1.146849997070494e-08j)
0.31313131313131315,(-0.9493977145185746+3.998473272863616e-17j),(-0.9720379829312028+1.1527007819903688e-08j)
0.32323232323232326,(-0.9422960354046873+9.57079467761579e-17j),(-0.9634654829269035+1.1958214192513824e-08j)
0.33333333333333337,(-0.9348105007371377+7.521652571618187e-17j),(-0.9562487934745934+1.1956081736435785e-08j)
0.3434343434343435,(-0.9269138331136105+4.117257750013703e-17j),(-0.9599205209116445+1.2155171599158199e-08j)
0.3535353535353536,(-0.9185741962204133+2.6183482465524932e-17j),(-0.955416151978171+1.2339570112477724e-08j)
0.36363636363636365,(-0.9097540650304035+5.579816305147903e-17j),(-0.9449747002863901+1.2453986083870632e-08j)
0.37373737373737376,(-0.9004087027078235+1.1719099343378496e-17j),(-0.9515933106629859+1.2538723024859601e-08j)
0.38383838383838387,(-0.8904840621090304-2.981555974335137e-16j),(-0.9454242078760623+1.2853758010039489e-08j)
0.393939393939394,(-0.8799138205647414-2.60065664409601e-16j),(-0.9455520169186957+1.2780018870835243e-08j)
0.4040404040404041,(-0.8686150639575568+8.763948149752786e-17j),(-0.9313285537390071+1.3091256856818972e-08j)
0.4141414141414142,(-0.8564817792462196-1.6650835758212806e-16j),(-0.9309446523292064+1.3510132992617723e-08j)
0.42424242424242425,(-0.8433746140870835+1.2136391300400062e-16j),(-0.9272668956640144+1.3138642522466227e-08j)
0.43434343434343436,(-0.8291038862140602-3.656482061959235e-16j),(-0.929081775323585+1.3257883049540619e-08j)
0.4444444444444445,(-0.813399426983543-5.191124532355929e-16j),(-0.9071309510304562+1.3878140840373033e-08j)
0.4545454545454546,(-0.7958520676734554+1.9092770739681896e-16j),(-0.9232943058108377+1.3729483286942891e-08j)
0.4646464646464647,(-0.7757850832046341+5.0871636754902203e-17j),(-0.9139602285658517+1.39745463865513e-08j)
0.4747474747474748,(-0.7519132747453262+7.916513844689329e-18j),(-0.9045794326960029+1.4422919553345953e-08j)
0.48484848484848486,(-0.721081742965535-3.8936436974926695e-16j),(-0.8998876008811402+1.448789853077885e-08j)
0.494949494949495,(-0.6654436043535001+3.2046879474055134e-15j),(-0.8971644472522226+1.4348828967155603e-08j)
0.5050505050505051,(-0.6385592690767844+0.07220991328987392j),(-0.8976347396486717+1.4693151221696726e-08j)
0.5151515151515152,(-0.6372262763061386-0.10591175300305314j),(-0.8805829735155818+1.566587775871809e-08j)
0.5252525252525253,(-0.6358686941388598+0.1317421244644847j),(-0.8819773948496579+1.5268921505095706e-08j)
0.5353535353535354,(-0.6344866677962262+0.15372508569283666j),(-0.8839253628860418+1.5583358876298908e-08j)
0.5454545454545455,(-0.6330803492813281+0.17333389030057753j),(-0.8757699182181662+1.5795715130967152e-08j)
0.5555555555555556,(-0.6316498976231344+0.19130294361747083j),(-0.8728220630267087+1.5925110211679285e-08j)
0.5656565656565657,(-0.6301954791249245-0.2080603002110304j),(-0.8789598828259386+1.598648129900705e-08j)
0.5757575757575758,(-0.6287172676167768+0.2238808461452031j),(-0.8650232168506632+1.636507721024634e-08j)
