E,z,var,E_Final,E_ED
(-34.4949069702474-14.19059122737377j),(-48.75-26.25j),317.07980098742905,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.492287430502074-14.19279174780898j),(-48.75-26.25j),316.9003822115567,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49551652954163-14.19083423026232j),(-48.75-26.25j),317.13225643082586,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49141233667793-14.195311299980428j),(-48.75-26.25j),317.0216177920266,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.494990977527735-14.195354507053148j),(-48.75-26.25j),316.8642913287659,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.497548014446586-14.191697022323217j),(-48.75-26.25j),317.0378786039586,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4978837101451-14.189699801572582j),(-48.75-26.25j),317.0277182860367,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4953718609479-14.191187211039855j),(-48.75-26.25j),317.0209779833521,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4957220633878-14.192992740352473j),(-48.75-26.25j),317.0624598577567,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.491377475642096-14.198512702968916j),(-48.75-26.25j),316.9003521382145,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.492959482057664-14.195068455783108j),(-48.75-26.25j),316.9957191757711,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49234206470975-14.195605533978824j),(-48.75-26.25j),317.0138327212477,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49256407512857-14.196523135175788j),(-48.75-26.25j),316.8869783213071,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4932334501891-14.195761374129276j),(-48.75-26.25j),316.9442579813699,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49520065548687-14.190255802746986j),(-48.75-26.25j),317.1188464420814,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4966969293911-14.190796374348453j),(-48.75-26.25j),316.98744745123844,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4951333393681-14.193662016430352j),(-48.75-26.25j),317.0445680481278,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49295462383568-14.19969279147069j),(-48.75-26.25j),317.0443319887088,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49409457224097-14.197817190840373j),(-48.75-26.25j),316.9987669864858,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49398594392956-14.196657920523906j),(-48.75-26.25j),317.01376226739177,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.492196622429624-14.199189899055677j),(-48.75-26.25j),316.8830320638936,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.492657539976385-14.196151095118601j),(-48.75-26.25j),317.0328365112082,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.490728117877545-14.200764015647675j),(-48.75-26.25j),316.8492210734875,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49189802992395-14.195189894701418j),(-48.75-26.25j),317.03139993270366,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49114197143762-14.195980519911153j),(-48.75-26.25j),316.908310067514,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48941058437288-14.196182321675657j),(-48.75-26.25j),316.80576197969,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48973770075304-14.19566446179109j),(-48.75-26.25j),316.97876856436113,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.486732964545766-14.198945748598058j),(-48.75-26.25j),317.0585954655506,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.487463571945305-14.198194548934818j),(-48.75-26.25j),317.1131109584819,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48708921542937-14.200720408125788j),(-48.75-26.25j),317.0199856257024,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48554050890207-14.200668072093897j),(-48.75-26.25j),316.994543569664,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.485459405348195-14.204567701035636j),(-48.75-26.25j),316.7922940485859,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.487870969458164-14.20085083410371j),(-48.75-26.25j),316.86731287022894,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4888422911302-14.198683752241694j),(-48.75-26.25j),317.0439039565983,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.489216340665486-14.19886623357156j),(-48.75-26.25j),317.07104887326153,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49065406142637-14.198358397822261j),(-48.75-26.25j),317.0373385150704,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48935334159893-14.19897018889912j),(-48.75-26.25j),316.9420346791563,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48911935257487-14.20120542583747j),(-48.75-26.25j),316.8253092567002,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49027121998562-14.198446528983453j),(-48.75-26.25j),316.9377023834537,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49158919552803-14.200408301988878j),(-48.75-26.25j),316.92779834248455,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49273426264145-14.19971965293999j),(-48.75-26.25j),316.85503400308494,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.492861079263356-14.196842615336568j),(-48.75-26.25j),316.9239685030946,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.493876421778204-14.196348121506231j),(-48.75-26.25j),316.93505972105197,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49379658514166-14.19340520050583j),(-48.75-26.25j),317.0428444536451,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49495779377386-14.194015406149774j),(-48.75-26.25j),316.87612309877005,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49465124691151-14.19231418809462j),(-48.75-26.25j),316.96125727056653,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49361667425271-14.19368312264825j),(-48.75-26.25j),316.9975875804876,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4900500482252-14.19774286725253j),(-48.75-26.25j),317.0573811907058,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49235782406971-14.197905708032996j),(-48.75-26.25j),317.1098547960393,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.491658210138326-14.199451758318547j),(-48.75-26.25j),317.0840669528971,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.487135597287896-14.203221911419044j),(-48.75-26.25j),317.1300018676665,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.488640310784135-14.199663049794347j),(-48.75-26.25j),316.94758464966594,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49199654995819-14.192957504372366j),(-48.75-26.25j),317.1382468090899,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49032988649638-14.196323546128744j),(-48.75-26.25j),316.77653513082345,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49054969633794-14.190965049076986j),(-48.75-26.25j),316.87226164794924,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.490767928489205-14.1908617180578j),(-48.75-26.25j),316.8404109838072,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49343273952203-14.189891554441534j),(-48.75-26.25j),316.9846532115948,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49367986508602-14.191928000780688j),(-48.75-26.25j),316.7563582478548,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49491543521395-14.187970290866676j),(-48.75-26.25j),316.98189046525334,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49289895144009-14.189921160116368j),(-48.75-26.25j),317.0645540460226,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.491358565653336-14.194948438938317j),(-48.75-26.25j),317.06607226765203,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4891905648013-14.197355463169828j),(-48.75-26.25j),316.7752428137443,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.491455192447624-14.193550761599521j),(-48.75-26.25j),316.8176830270264,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.492186654217846-14.193141115509176j),(-48.75-26.25j),316.9588219442524,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.493484221309764-14.192809544438449j),(-48.75-26.25j),317.03381003368503,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.494445843531835-14.191968792715324j),(-48.75-26.25j),316.912963268064,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49535766661409-14.192856210189372j),(-48.75-26.25j),316.9809564441935,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49281647974942-14.195645301594874j),(-48.75-26.25j),316.74002445622614,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.493276275722835-14.196645080365633j),(-48.75-26.25j),317.0657290682487,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49367645540477-14.192830195894869j),(-48.75-26.25j),316.71424299318227,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49460586518585-14.190035934061886j),(-48.75-26.25j),316.8977990619969,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.49322004693759-14.191848063466997j),(-48.75-26.25j),317.0046700558471,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.491698986100694-14.1959456025048j),(-48.75-26.25j),317.0288948307509,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.488252356479144-14.196654699747318j),(-48.75-26.25j),317.0337087627794,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48847949391651-14.19441004974347j),(-48.75-26.25j),317.07009059560824,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48664582174431-14.198984443579832j),(-48.75-26.25j),317.13687515011407,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.48577308681759-14.196241126353163j),(-48.75-26.25j),317.01841663055944,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.4869867249798-14.195833906001555j),(-48.75-26.25j),316.9998747691604,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
(-34.487398749736435-14.197267046898839j),(-48.75-26.25j),317.0203921174975,(-25.23996152218348-7.384754018998841j),(-25.238749219512442-7.377384305848825j)
