E,z,var,E_Final,E_ED
(-34.552428887555486-14.285649522804714j),(-48.75-26.25j),317.0124947453021,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.616780498294645-14.03689770060816j),(-48.75-26.25j),317.0817241029172,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.60466890037282-14.18103050617547j),(-48.75-26.25j),317.0797403783876,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.274478154051224-14.510846671678573j),(-48.75-26.25j),316.9266924520009,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.51310904061468-14.089932197162682j),(-48.75-26.25j),316.8821209735262,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.4267162408027-14.22843492250596j),(-48.75-26.25j),316.9701478077926,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.36840679760796-14.387502750055972j),(-48.75-26.25j),317.11049678400315,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.347782597837785-14.508813028776377j),(-48.75-26.25j),316.90995108111275,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.599456033201754-14.122529493542068j),(-48.75-26.25j),316.8381865188381,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.71784447077737-13.872099549318474j),(-48.75-26.25j),316.8944734687036,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.474964434421956-14.12274295237887j),(-48.75-26.25j),316.9747508137363,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.45393239489883-14.246893643686501j),(-48.75-26.25j),317.1363209848237,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.46413633772613-14.379757854390181j),(-48.75-26.25j),316.83744935134195,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.546060092521664-14.090553504348449j),(-48.75-26.25j),317.0041342683855,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
(-34.46538453861205-14.329316499086037j),(-48.75-26.25j),317.1503656886676,(-25.612053594491364-7.000962754297432j),(-25.238749219512442-7.377384305848825j)
