E,z,var,E_Final,E_ED
(-34.51063138514775-14.16909775329836j),(-48.75-26.25j),317.07260626083473,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50528036205161-14.178848234711031j),(-48.75-26.25j),317.4635214105284,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.490441304848716-14.189974224392683j),(-48.75-26.25j),317.2121619626687,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49077383058167-14.188996423633592j),(-48.75-26.25j),316.97483594256005,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.500572705194365-14.183030160118824j),(-48.75-26.25j),317.3580624062842,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.489115665706336-14.187996575994084j),(-48.75-26.25j),316.7827071016362,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.502070550561584-14.175739940137731j),(-48.75-26.25j),317.2235105070214,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50371101221063-14.178275896173384j),(-48.75-26.25j),317.26695345612785,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.484087854425695-14.172062852878131j),(-48.75-26.25j),317.3123897359792,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48459499737702-14.178137621604249j),(-48.75-26.25j),317.0767093706329,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48930569810101-14.176619643824992j),(-48.75-26.25j),316.88094486176215,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50238673109823-14.171990215098177j),(-48.75-26.25j),317.07479099482794,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50375526262338-14.172487669826342j),(-48.75-26.25j),317.09865819763814,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49978027271786-14.176130448055611j),(-48.75-26.25j),317.0342363263039,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49696592924053-14.180693503408577j),(-48.75-26.25j),316.86746142750457,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.507607596229974-14.173800182966477j),(-48.75-26.25j),316.97122416636165,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
