E,z,var,E_Final,E_ED
(-28.243067203609137-8.98868909584185j),(-25.238749219512442-7.377384305848825j),0.9004011110214197,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-28.86814682126655-5.455015824831723j),(-25.238749219512442-7.377384305848825j),1.5710142650178218,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.622095552910494-6.092558944148397j),(-25.238749219512442-7.377384305848825j),0.9042813602973958,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.116285364315576-6.792169568398616j),(-25.238749219512442-7.377384305848825j),0.749685132201576,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-22.229008104122517-3.700448680900219j),(-25.238749219512442-7.377384305848825j),0.7238806530935222,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.965510222200678-6.961098356352872j),(-25.238749219512442-7.377384305848825j),0.5763958970992661,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.711703982626965-6.817308320485724j),(-25.238749219512442-7.377384305848825j),0.7076220354963154,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.04002117124825-6.53814653458906j),(-25.238749219512442-7.377384305848825j),0.9098762242467584,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.03201774062291-5.431858795496456j),(-25.238749219512442-7.377384305848825j),0.4778554661765488,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-26.225315143510798-6.268517038762743j),(-25.238749219512442-7.377384305848825j),1.3225943516190364,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-31.245838937202855-7.642689087572453j),(-25.238749219512442-7.377384305848825j),1.3754704862521216,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.754328943859445-6.275631440138914j),(-25.238749219512442-7.377384305848825j),0.9431267864192415,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-23.977708077780587-5.04505443757515j),(-25.238749219512442-7.377384305848825j),1.4123679033468346,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-27.71177935407646-5.906303595998651j),(-25.238749219512442-7.377384305848825j),0.5327410604151993,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-28.640769193510003-3.0262203129027743j),(-25.238749219512442-7.377384305848825j),0.9080291515378255,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-22.383071811900393-8.733034559277943j),(-25.238749219512442-7.377384305848825j),0.39915133641853384,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.879880526407803-4.85164448736722j),(-25.238749219512442-7.377384305848825j),0.96331405991234,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.460022552601135-7.517573338850042j),(-25.238749219512442-7.377384305848825j),0.9573677211407454,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-24.93598840916244-8.838547322200435j),(-25.238749219512442-7.377384305848825j),0.6294090930459211,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
(-25.486523336011242-11.105021313498401j),(-25.238749219512442-7.377384305848825j),0.1391748270989338,(-25.212294647754167-7.404354316009711j),(-25.238749219512442-7.377384305848825j)
