E,z,var,E_Final,E_ED
(-34.50816553212867-14.373774801793948j),(-48.75-26.25j),317.0986132325287,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.43383156878869-14.186494978612851j),(-48.75-26.25j),317.09913345261884,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.46289369075199-14.420193138045219j),(-48.75-26.25j),317.1515168567001,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.54169907339904-14.056963514474425j),(-48.75-26.25j),316.78302922784724,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.530859174266695-14.036765922976475j),(-48.75-26.25j),317.2065573888373,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.45858686408146-14.364570828451756j),(-48.75-26.25j),316.9608084905769,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.73295470895591-13.84483657260726j),(-48.75-26.25j),317.1162808695366,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.606853582275434-13.90177374737058j),(-48.75-26.25j),317.00320647621135,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.38884909237312-14.40368110926059j),(-48.75-26.25j),317.0794017723134,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.436263454644596-14.215819342580064j),(-48.75-26.25j),317.01914166058305,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.50614483795297-14.214932997549077j),(-48.75-26.25j),317.1680601090461,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.173959432153126-14.625762762389012j),(-48.75-26.25j),317.09426459851164,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.68743429464816-13.87694502136998j),(-48.75-26.25j),317.28703153311983,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.72925648964222-14.018271556507047j),(-48.75-26.25j),317.13942432796995,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.47196757669132-14.338806853821186j),(-48.75-26.25j),316.9470800568418,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.72898478509096-13.899528906742454j),(-48.75-26.25j),317.2233540155228,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.44407246143705-14.300914502510656j),(-48.75-26.25j),316.97254309667323,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.31759005860103-14.549864267569925j),(-48.75-26.25j),316.8316236506998,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.504224005285906-13.982841478404085j),(-48.75-26.25j),317.05341646036294,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.300878567006556-14.418612003758719j),(-48.75-26.25j),316.8278739081123,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.514691038322766-14.20155363750662j),(-48.75-26.25j),316.7630884154006,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.37530610857628-14.414119940491505j),(-48.75-26.25j),316.9830279630684,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.45869619158549-14.235569321265272j),(-48.75-26.25j),316.96752370572773,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.59976413453645-13.963136936863547j),(-48.75-26.25j),317.05315484200133,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.62177583476975-13.912922483119484j),(-48.75-26.25j),316.9154614258941,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.76523526436796-13.919101092802169j),(-48.75-26.25j),316.87725152437,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.504206560180826-14.188358019801807j),(-48.75-26.25j),316.90323744376894,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.367215798648836-14.427192070948024j),(-48.75-26.25j),316.9009985441043,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.44166783555929-14.2492905336611j),(-48.75-26.25j),316.9938063992331,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.36238521876771-14.451314781497274j),(-48.75-26.25j),317.02740139017664,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.386544540416814-14.41558877551201j),(-48.75-26.25j),316.9529169870383,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.52126699309379-14.316230612068892j),(-48.75-26.25j),316.95472046352205,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.707227136838895-14.035915126197738j),(-48.75-26.25j),316.961538542543,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.463330869966754-14.273731144897894j),(-48.75-26.25j),316.81210804349837,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.672048537426846-13.807059114945433j),(-48.75-26.25j),316.9134000954344,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.623686079804436-14.091834642619954j),(-48.75-26.25j),316.88919937818486,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.364649286991636-14.317221584719183j),(-48.75-26.25j),316.99570419171016,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.50963564789767-14.21168743079487j),(-48.75-26.25j),316.78937974786874,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.571445650522534-14.067241025917902j),(-48.75-26.25j),317.15593948486173,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.54877297293788-13.919194848001327j),(-48.75-26.25j),316.87132054198986,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.34849284988254-14.277114565188585j),(-48.75-26.25j),317.03981294815384,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.40181990021821-14.30899787076213j),(-48.75-26.25j),316.94925900792595,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.5027746180611-14.217901367638653j),(-48.75-26.25j),316.90046219850274,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.37309180746332-14.307122656326506j),(-48.75-26.25j),316.97480321564353,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.32764883383006-14.442620122372398j),(-48.75-26.25j),317.1219271150229,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.46957038528378-14.326606159708886j),(-48.75-26.25j),316.6451061549854,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.338329583951484-14.316712288372093j),(-48.75-26.25j),317.1708636510773,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.56041516536587-14.146424145912668j),(-48.75-26.25j),316.8864901276092,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.456449662012716-14.246929127125254j),(-48.75-26.25j),317.1267533171357,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.496957865639466-14.222348360641279j),(-48.75-26.25j),317.1556110092782,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.61417374933384-14.063189318950876j),(-48.75-26.25j),316.8650789539657,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.220080294458754-14.570265585701186j),(-48.75-26.25j),316.92801578767524,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.566067001270824-14.119150455387567j),(-48.75-26.25j),317.0645658026481,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.49475640000963-14.290680825715997j),(-48.75-26.25j),316.88390050087935,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.546204213929194-13.963368750046037j),(-48.75-26.25j),316.87692787855417,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.478941824308635-14.184642730641968j),(-48.75-26.25j),316.93405454986004,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.50933853365177-14.21038138108872j),(-48.75-26.25j),317.07373853887253,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.45790230789132-14.306635536948848j),(-48.75-26.25j),317.0966847831918,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.63904066850798-14.064772849171817j),(-48.75-26.25j),317.1758790373313,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.548361185202545-14.221659701915131j),(-48.75-26.25j),317.06201904168813,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.49975824474055-14.11250524389425j),(-48.75-26.25j),317.10793824420534,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.54077707326446-14.005311944589877j),(-48.75-26.25j),317.0838966096363,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.388211302417744-14.159036386038803j),(-48.75-26.25j),317.0106578228827,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.59829025407535-14.095683853941594j),(-48.75-26.25j),316.9974353880642,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.60537644835956-14.251228112234779j),(-48.75-26.25j),317.084846938628,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.3305231063911-14.474531019488413j),(-48.75-26.25j),317.05174046807593,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.54034108537299-14.247388971407318j),(-48.75-26.25j),317.00423073104065,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.49452814633633-14.223128896992645j),(-48.75-26.25j),316.8781122170316,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.69587697444036-14.03426659923469j),(-48.75-26.25j),316.9341443813499,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.47037873213335-14.136108113233522j),(-48.75-26.25j),316.95377479824856,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.576797085668645-14.146044024468306j),(-48.75-26.25j),316.91710664722353,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.44328843901151-14.200047538415275j),(-48.75-26.25j),316.9706435609243,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.35152736572178-14.463273616661509j),(-48.75-26.25j),317.0366731533386,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.57943635529263-14.109895862110724j),(-48.75-26.25j),316.89522486338586,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.35534218627821-14.482092117519732j),(-48.75-26.25j),317.16258704802294,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.51215852607711-14.129083358965104j),(-48.75-26.25j),316.8036510049101,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.412206442486564-14.295477013378163j),(-48.75-26.25j),316.84157322057246,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.576264311415464-14.187334980693425j),(-48.75-26.25j),317.0469513030504,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.55048651981494-14.140889330995886j),(-48.75-26.25j),316.9760167904261,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.395502310961966-14.190396962112104j),(-48.75-26.25j),317.07869871982405,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.46580870730563-14.366511656419673j),(-48.75-26.25j),317.07703677707025,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.34466575968963-14.28153667824598j),(-48.75-26.25j),316.8947602589191,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.64158838940242-14.09512203871463j),(-48.75-26.25j),316.9269934051003,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.485856706817174-14.202063661194963j),(-48.75-26.25j),316.9514895751638,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.323262696715766-14.330017742677445j),(-48.75-26.25j),316.9427483277447,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.73934493970149-14.04115203321403j),(-48.75-26.25j),317.0178576277284,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.442976468887025-14.347732332278762j),(-48.75-26.25j),317.04453768512536,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.390960010884704-14.353085204007769j),(-48.75-26.25j),316.99270200207644,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.63118455906276-14.097684036663912j),(-48.75-26.25j),317.0497040479498,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
(-34.41356519375357-14.45878051587161j),(-48.75-26.25j),317.1372143067525,(-25.84860193905915-7.0926323669669395j),(-25.238749219512442-7.377384305848825j)
