ks,hs,Gs_exact,E_estimate,re_E,M_z_exact,M_z_estimate,M_x_exact,M_x_estimate
0.06315789473684211,1.5,(-30.780988675273928+2.385588464805187e-15j),(-30.78100649773676+1.425138025277247e-05j),7.413593116959508e-07,-1.8561541192951836e-15,0.0013960000000000003,0.9695358566322047,0.969882328860138
0.09473684210526316,1.5,(-30.707539959631156+5.073132933228045e-15j),(-30.707535223349282+4.169148625833065e-06j),2.0548200129157353e-07,-2.643718577388654e-15,0.002844999999999999,0.9669152114422016,0.9670108907814823
0.12631578947368421,1.5,(-30.603602458111244+7.186838173400305e-15j),(-30.603594337701946+1.0357646887890836e-05j),4.300597936402043e-07,-3.039235529911366e-15,-0.0008350000000000002,0.9632042443657866,0.9633500426581401
0.15789473684210525,1.5,(-30.467974831463415-2.3549717870665653e-16j),(-30.46796606484735+1.9378039913066558e-05j),6.98070786916982e-07,2.949029909160572e-17,-0.0017579999999999998,0.9583573263432617,0.9581970367937307
0.18947368421052632,1.5,(-30.29896208751318-2.2009347866966114e-15j),(-30.298986267031488+2.1069298337768095e-06j),8.010551775768279e-07,7.042977312465837e-16,0.0006300000000000007,0.9523099579190744,0.9522717928907678
0.2210526315789474,1.5,(-30.094222115582564-3.971555136270166e-15j),(-30.09418965015677+3.809414824587398e-05j),1.6631648811235594e-06,8.743006318923108e-16,0.0005900000000000001,0.944972802446616,0.9441598766378947
0.25263157894736843,1.5,(-29.85051271326789+3.3734597269172296e-15j),(-29.85052579639044-2.2709886435030622e-05j),8.780054020977858e-07,-7.650130529057719e-16,0.00019099999999999974,0.9362218288189198,0.9362598196439851
0.28421052631578947,1.5,(-29.56325439963365-1.8520820218739022e-14j),(-29.56326890510884-3.449242836730605e-05j),1.265706283819521e-06,2.454633718507182e-15,-0.0009070000000000001,0.9258812342287711,0.926317232187251
0.3157894736842105,1.5,(-29.225715617672112-8.775370855741096e-15j),(-29.225587073687716+4.379779217493376e-06j),4.400870070771259e-06,1.6237011735142914e-15,0.0011250000000000001,0.9136915319992557,0.9140282863459225
0.3473684210526316,1.5,(-28.827311972288975+3.398756965712086e-14j),(-28.827335308173655+5.617697983916943e-05j),2.110188056420589e-06,-5.195496810550537e-15,-0.001282,0.8992427536715631,0.8993161171430961
0.37894736842105264,1.5,(-28.349366120564248-1.3919428309165724e-14j),(-28.348303082018784+0.00018611434952476525j),3.806814610379453e-05,1.8821749714348357e-15,-0.00047599999999999986,0.8818074441376518,0.8818375636573699
0.4105263157894737,1.5,(-27.750518399532755-2.0570719861547033e-14j),(-27.750168607642088-0.000620654963113494j),2.5672937719998274e-05,2.5379004453540688e-15,-0.0007980000000000002,0.8597644491889089,0.859844838611102
0.4421052631578948,1.5,(-26.81091670335121+1.790221616781995e-13j),(-26.808045165629935+0.10787764199219885j),0.004025071368811572,-2.0365653607967715e-14,0.014065000000000001,0.824432262485734,0.825213446082537
0.4736842105263158,1.5,(-25.99831073066967+0.7582267707700368j),(-26.109952131824603+0.7216062666407059j),0.0045173767577525925,-0.08003504802572631,0.072411,0.7933488866618389,0.7977776766991751
0.5052631578947369,1.5,(-25.466392189037137+1.3863149947128939j),(-25.334611522598+0.8238968170828554j),0.022649329655087265,-0.13718742135179668,0.089283,0.772729760373362,0.7679178249485307
0.5368421052631579,1.5,(-25.002483876913743-1.9973926676356126j),(-25.107468764005002+1.33521533722218j),0.1329336790148845,0.18603167002488474,0.10650900000000002,0.7543189968422448,0.7549777213852853
0.5684210526315789,1.5,(-24.587832027497367-2.5987220046303463j),(-24.317885742473692+1.5806173060048248j),0.1693866606607816,0.22859128744433566,0.12942599999999999,0.7374902930672055,0.734513243122335
0.6,1.5,(-24.20488675366386+3.1966699921569983j),(-23.789093034296155+1.7453004851183616j),0.0618370026170711,-0.2663891660130834,0.16340400000000002,0.7216179498242824,0.7187424170459825
0.031578947368421054,0.75,(-16.608171432929712+1.0826579577043277e-16j),(-16.619326679524168+2.1511528276990896e-05j),0.0006716734217647517,-1.8735013540549517e-16,-0.0009059999999999986,0.8660346930005981,0.874332956069012
0.06315789473684211,0.75,(-16.16506765697221+0.20782882330749253j),(-15.967670623001222+0.010267438653341161j),0.017275196591913563,-0.16453115178510158,-0.0016540000000000005,0.8153714242120447,0.8239456849649994
0.09473684210526316,0.75,(-15.885494406580987+0.6843196334378732j),(-15.680320173776867+0.004982615709103172j),0.044631088768460746,-0.3611686954255451,0.0007289999999999995,0.775453539717971,0.7784322379859555
0.12631578947368421,0.75,(-15.677364704565425-1.177329113616543j),(-15.238769920538033-0.2643943437102366j),0.0644229092446909,0.466026107473216,0.09973399999999999,0.7425389850272053,0.7378251481618764
0.15789473684210525,0.75,(-15.49804138290153-1.6865830522597136j),(-14.969910966461631-0.5913791778229912j),0.0779940737626353,0.5340846332155738,0.18241700000000002,0.7135846637130292,0.7178748697307954
0.18947368421052632,0.75,(-15.33631811362853-2.208437825687842j),(-14.671733386679847-0.9578940959072287j),0.09139806335311167,0.5827822040009593,0.25355000000000005,0.6877174418732322,0.6948758637296443
0.2210526315789474,0.75,(-15.186851332469061-2.740987289632153j),(-14.450628630491316-1.3371853759646366j),0.10271655788725254,0.6199852202739385,0.3036570000000001,0.6642336213934823,0.6751412244806196
0.25263157894736843,0.75,(-15.046620288774987-3.282655218560464j),(-14.169833273829601-1.7750224796749638j),0.11324606369151166,0.6496921786734258,0.350128,0.6426496876731721,0.65395427350921
0.3929824577777778,1.5,(-28.102381034485443+2.244058207210028e-14j),(-28.10249969273952+0.00017004251429196386j),7.378396841333115e-06,-2.588207426157396e-15,-0.0009779999999999995,0.872746231787064,0.8725722993155489
0.4070175455555556,1.5,(-27.82564074352602-1.3895893388354451e-13j),(-27.827874958321182+0.0030040414463909037j),0.00013454469320399286,1.6906614996869962e-14,-0.001088,0.8625440362873612,0.8628298088909527
0.42105263333333337,1.5,(-27.505988114940177-5.1797789190887e-14j),(-27.50917602530279-0.004351128082039503j),0.0001961022547019758,5.983061268644008e-15,0.00023800000000000004,0.8506819966984307,0.8511739659719483
0.43508772111111116,1.5,(-27.10644033469248-8.510035254265658e-14j),(-27.089984701430836+0.03506599749884692j),0.0014290018208861703,9.745676488037702e-15,0.0014260000000000004,0.8356981325290972,0.8342390906476694
0.4491228088888889,1.5,(-26.552692063577133-0.23184806430564464j),(-26.577956187744064-0.1021250307813203j),0.004977094175674297,0.025811210176479672,0.015204000000000002,0.8145375548659815,0.8161750887662592
0.4631578966666667,1.5,(-26.21240819155804-0.5253739710877703j),(-26.67793132630424+0.1927563852321038j),0.032642758275456873,0.05671650800611089,-0.0026560000000000004,0.8015737878225272,0.8065395364377683
0.47719298444444447,1.5,(-25.934687231876033+0.8320960516057276j),(-26.229615672485476+0.02513135532493429j),0.033111219608607946,-0.08718653445570554,-0.0018720000000000006,0.7909006186658747,0.7956918338572115
0.49122807222222226,1.5,(-25.694094113092465+1.1130851109569058j),(-25.751098088884227+0.1488810009605913j),0.03755659269588603,-0.11329616260747337,-0.020881,0.7816075503236717,0.7881818528878908
0.5052631578947369,1.0,(-17.05259905224284-6.135705883975022j),(-17.052391589012668-6.1360409358558j),2.1745032930633104e-05,0.6071792281016961,0.6080409999999999,0.6173850870449199,0.616300333900862
0.5368421052631579,1.0,(-16.88102275595893-6.714824879777396j),(-16.881115395646358-6.715107212492361j),1.6355743210791448e-05,0.6254003564498603,0.624716,0.6022327090856382,0.6022713221829391
0.5684210526315789,1.0,(-16.715186173550933-7.298049483209415j),(-16.714538519370045-7.2984615921190255j),4.2088630956449395e-05,0.6419580563934177,0.641053,0.587611201205392,0.5878519623218526
0.6,1.0,(-16.55455930069067-7.885153298903701j),(-16.554525571868872-7.885222358775617j),4.19142935762492e-06,0.6570961082419742,0.6586380000000001,0.5734799752940618,0.5726423226106939
