ks,Gs_exact,E_estimate
0.1,(-2.0264288512189967+1.833995737395011e-16j),(-2.0264287780401857-8.835036277108282e-09j)
0.2,(-1.9620684123345473-1.4045712089607622e-16j),(-1.9620720931245774+6.814562637661842e-06j)
0.30000000000000004,(-1.8324523239377961+1.289032106887154e-16j),(-1.8324519110405273+1.1421232370378533e-07j)
0.4,(-1.559491105070231+0.1574368152381719j),(-1.5594911717294708-0.15743680347042482j)
0.5,(-1.482216589473584+0.3630279439048786j),(-1.4822166267089285-0.3630279343656635j)
0.6,(-1.3936320419944161-0.5450129330762895j),(-1.3936320699947606-0.5450129127061973j)
0.7000000000000001,(-1.3066255952197472-0.7387656008705326j),(-1.306625617454612-0.7387655707881567j)
0.8,(-1.230722074997807-0.9425760751733038j),(-1.2307221025941497-0.9425760489852077j)
0.9,(-1.1652427060924477+1.1502317682295349j),(-1.1652427272910792-1.1502317397071973j)
1.0,(-1.1068940959304494+1.3597895651602214j),(-1.1068941197593338-1.3597895294508122j)
