ks,Gs_exact,E_estimate
0.1,(-3.5437920947731136-1.070538943930821e-16j),(-3.5459114457441196-0.00015164596243998093j)
0.2,(-3.429499214147602-1.8861183154242126e-16j),(-3.4281132061123873+0.0008169971949689665j)
0.30000000000000004,(-3.1919558451072163+2.0615721972457084e-15j),(-3.1879020786996346-0.0010218452075658295j)
0.4,(-2.808918845380758+0.2704156955655622j),(-2.8058325203294205-0.275930617353981j)
0.5,(-2.5879322272323684+0.6046914051515853j),(-2.5908014462582183-0.6079317629510664j)
0.6,(-2.423681018157494+0.9506744853588025j),(-2.4247982967447927-0.9457297419362621j)
0.7000000000000001,(-2.280997183795752+1.298920488794296j),(-2.281292511271752-1.298232750559864j)
0.8,(-2.1545354304049265+1.6538176406899212j),(-2.1552773898526616-1.6538765205806365j)
0.9,(-2.041118767778738-2.0141459271488196j),(-2.0409844102619954-2.0143109857194994j)
1.0,(-1.9382576080285685-2.379413787012389j),(-1.9384061829921795-2.3810758388554825j)
