ks,Gs_exact,E_estimate
0.1,(-4.556266316131285-1.0029847452700733e-16j),(-4.555490144373575-0.0013564030687076855j)
0.2,(-4.409258265314999+6.639277421921021e-16j),(-4.414018437534638-0.0020203769299954933j)
0.30000000000000004,(-4.1028272455887365-2.7919118810270934e-16j),(-4.0969793273608595-0.002480719170342484j)
0.4,(-3.60238050837413+0.3354884008625616j),(-3.6477495358152723-0.33769006975286553j)
0.5,(-3.33100083026549-0.7802080671227001j),(-3.3352738456257254-0.7829441030763523j)
0.6,(-3.115971221253978-1.2210903107983926j),(-3.113206657366949-1.2252167850219147j)
0.7000000000000001,(-2.9324099930822367+1.6702048033701806j),(-2.9300661462855557-1.6708330619336882j)
0.8,(-2.7701708357042563-2.126421136848505j),(-2.7710763070566773-2.1293501947786986j)
0.9,(-2.6243227051648566+2.589603027496317j),(-2.6243609390283344-2.5906981626636925j)
1.0,(-2.492043651611286+3.0592371576068045j),(-2.492217595921399-3.058310239950331j)
