ks,Gs_exact,E_estimate
0.1,(-3.0376188858694566+1.1326236879206163e-16j),(-3.0400260313546323-0.0008539591439878262j)
0.2,(-2.9397499240631144+1.9290317088285828e-16j),(-2.94393524649711+0.0001066735171732759j)
0.30000000000000004,(-2.737200619844882+1.0935650199128248e-15j),(-2.7363098709991793-0.0023121502414404837j)
0.4,(-2.402851975673152+0.24132622012971439j),(-2.4059175372830426-0.24435602487955552j)
0.5,(-2.2223252788040364-0.5147067758049249j),(-2.2253825117388324-0.5286741403353135j)
0.6,(-2.0755384675760364+0.8142030131321065j),(-2.0748657887762025-0.8141045254458853j)
0.7000000000000001,(-1.954975889854445-1.1140937031233116j),(-1.9555013339549865-1.1126857057133963j)
0.8,(-1.8470112693034788+1.4176465287769822j),(-1.8475651450902928-1.417425373210527j)
0.9,(-1.7495873460795208+1.7263233895026169j),(-1.7493496385645835-1.725592251011743j)
1.0,(-1.6613415918189904+2.039465986913466j),(-1.660948029954157-2.0397370854587997j)
