ks,Gs_exact,E_estimate
0.1,(-1.524187017258989-1.9062595591966237e-17j),(-1.5241870120738146+1.0945590570755833e-08j)
0.2,(-1.4776121576642431-2.585822181377928e-16j),(-1.4776121713731345+3.308244384571683e-09j)
0.30000000000000004,(-1.38708860313859+2.075045564664722e-16j),(-1.3870886166072556+1.1657055848003978e-09j)
0.4,(-1.157669683062203-2.1863716192742016e-15j),(-1.1576698293250482-3.243300929803858e-08j)
0.5,(-1.078321332831836-0.27686362807275194j),(-1.0783213502335713-0.27686360237806446j)
0.6,(-1.0333664477535927-0.4270840711070654j),(-1.0333664533349407-0.42708404388272736j)
0.7000000000000001,(-0.9831724558402619+0.5684585812022972j),(-0.9831724682469647-0.5684585620263415j)
0.8,(-0.930886573344482+0.7125640848932108j),(-0.9308865766716712-0.712564060006695j)
0.9,(-0.8800776893989548-0.8624455397944256j),(-0.8800776947432947-0.8624455236898041j)
1.0,(-0.8332690658733775-1.0175731634129084j),(-0.8332690698799878-1.017573143574113j)
