ks,Gs_exact,E_estimate
0.0,(-3.5792270487606364+4.519059574949262e-17j),(-3.578731634672333-0.0011615416835277718j)
0.010101010101010102,(-3.5788711473125376+7.383181238746261e-18j),(-3.573614607022116-0.0007560130152863485j)
0.020202020202020204,(-3.5778027704101585-5.3486977746897054e-17j),(-3.5744843959293795-0.002063470761530849j)
0.030303030303030304,(-3.5760198926309616-1.419667872594917e-16j),(-3.5751159512550217-0.003224162374520494j)
0.04040404040404041,(-3.573519112219643-1.8708750009978588e-16j),(-3.574125711055965-0.003719768879610043j)
0.05050505050505051,(-3.570295611217238-1.69794745051193e-16j),(-3.5723086796349888-0.004361394593538312j)
0.06060606060606061,(-3.5663430980087742+2.316517456968681e-16j),(-3.5694235264144814-0.0057569808516519955j)
0.07070707070707072,(-3.5616537305491756+2.486165484341903e-16j),(-3.5680846177294563-0.006387030186052852j)
0.08080808080808081,(-3.556218017865142-2.9205084019113896e-16j),(-3.564366624499985-0.006302093832859492j)
0.09090909090909091,(-3.5500246966260094-2.2021906245165774e-16j),(-3.560493021546132-0.006624046619616488j)
0.10101010101010102,(-3.543060578570249-4.65768068837847e-16j),(-3.5575572020642445-0.006653314590936224j)
0.11111111111111112,(-3.535310363288361+2.6089036640624565e-16j),(-3.553197075612251-0.008113209388645033j)
0.12121212121212122,(-3.5267564091871573-6.31566989561207e-17j),(-3.5469350228807257-0.008414019049018402j)
0.13131313131313133,(-3.5173784532398855-2.677214217063646e-16j),(-3.541678439326442-0.009368311418747778j)
0.14141414141414144,(-3.507153267134102-3.6979867777563397e-16j),(-3.5362454023246035-0.010613206033190095j)
0.15151515151515152,(-3.4960542333319506+1.7311882465463685e-16j),(-3.5317486832599143-0.009734099787228565j)
0.16161616161616163,(-3.4840508188533317-4.006771578778014e-16j),(-3.5231440285287534-0.00922051313510115j)
0.17171717171717174,(-3.4711079165119267+1.966731809435387e-16j),(-3.5149230342683304-0.011700168869735253j)
0.18181818181818182,(-3.4571850116695946+1.0348232768361747e-16j),(-3.5069750842538596-0.010309634833180838j)
0.19191919191919193,(-3.4422351153885704-3.483850380600524e-16j),(-3.500314672555674-0.007096885324607567j)
0.20202020202020204,(-3.426203378959145-1.0459187677415927e-16j),(-3.490741997218161-0.008970767037365183j)
0.21212121212121213,(-3.409025264740512-5.630908043259476e-16j),(-3.482493782830803-0.007100530297147125j)
0.22222222222222224,(-3.390624084566744+5.989668147255609e-16j),(-3.4642544449549906-0.003827299056952969j)
0.23232323232323235,(-3.3709076123226414+5.045827406443569e-16j),(-3.456293498974539-0.005189542551566205j)
0.24242424242424243,(-3.3497632987784542+3.725607601756215e-16j),(-3.448286131312154-0.003965229387026302j)
0.25252525252525254,(-3.327051298662184-4.460093921081405e-16j),(-3.4402733894771647-0.004999954081383986j)
0.26262626262626265,(-3.3025939230664605+1.3352661289493532e-15j),(-3.4219371157617853-0.0008917800796855008j)
0.27272727272727276,(-3.2761589386459566-2.8705959297765217e-16j),(-3.4056609888647165+0.009628446512851644j)
0.2828282828282829,(-3.2474315674869976+7.361277295062299e-16j),(-3.389853509705324+0.010609375645414865j)
0.29292929292929293,(-3.2159639494754604-3.9956609447218285e-16j),(-3.3713684256715095+0.010996389575978097j)
0.30303030303030304,(-3.181074423334899-3.533030028921896e-16j),(-3.3532502551938115+0.010879869088484812j)
0.31313131313131315,(-3.1416163016106657-4.1988470157896976e-16j),(-3.3304731820411555+0.007202786862005792j)
0.32323232323232326,(-3.0953144988149806-5.048153444142182e-16j),(-3.3144914892582698+0.0033318075934763067j)
0.33333333333333337,(-3.035832845074707+3.82520078980042e-15j),(-3.290232878609627-0.001539901911858168j)
0.3434343434343435,(-2.931938208764769+0.04641520192385784j),(-3.273249552110619-0.011334707324493782j)
0.3535353535353536,(-2.9118478279934505-0.11069835015262486j),(-3.2513374746641777-0.013110459448551359j)
0.36363636363636365,(-2.8909023462568393+0.1525034025078984j),(-3.2367200276365145-0.021898205602604044j)
0.37373737373737376,(-2.8691136572905087-0.18793256698729444j),(-3.2251474395365056-0.021765759432239518j)
0.38383838383838387,(-2.8465209120112287-0.22052153570392874j),(-3.2072269036429844-0.029778501774783146j)
0.393939393939394,(-2.823203627586163-0.2518406529372977j),(-3.1856308162762583-0.025763139349378697j)
0.4040404040404041,(-2.799296633304278-0.28279909173361384j),(-3.184119826440693-0.030093749066145627j)
0.4141414141414142,(-2.775002310687877+0.31399193352828125j),(-3.1751519706188063-0.040330075337044205j)
0.42424242424242425,(-2.7505912097000893+0.34580734105955147j),(-3.164244997493087-0.06237887829206692j)
0.43434343434343436,(-2.7263802671111574+0.37845302216554044j),(-3.1509255417040394-0.044477388192433125j)
0.4444444444444445,(-2.702685176646968+0.41196558902720676j),(-3.131914073875854-0.05422072757819211j)
0.4545454545454546,(-2.6797611415939144-0.4462387604746789j),(-3.118934260022051-0.04557605444091547j)
0.4646464646464647,(-2.657759855565028-0.4810792359949807j),(-3.099437472868109-0.05760610409483422j)
0.4747474747474748,(-2.63672230454747+0.5162719866856477j),(-3.0810255981810593-0.05417142554094548j)
0.48484848484848486,(-2.6166031229355724-0.5516297759459351j),(-3.066587345289224-0.06207698358110642j)
0.494949494949495,(-2.5973070180171973-0.587015962712433j),(-3.083170226526214-0.08419237694253283j)
0.5050505050505051,(-2.5787205146187837-0.622345720955764j),(-3.054423143417505-0.08087747858401372j)
0.5151515151515152,(-2.560732583551601+0.6575763850991958j),(-3.0367822881294395-0.09607024794342836j)
0.5252525252525253,(-2.5432450982340344-0.6926951829170478j),(-3.0282612098004935-0.11161651167786295j)
0.5353535353535354,(-2.5261764994054086+0.7277084281264321j),(-3.0081909598147254-0.1451987828251699j)
0.5454545454545455,(-2.5094617336654275+0.7626333644548056j),(-2.9943434336373067-0.1543256592586284j)
0.5555555555555556,(-2.493050489533569-0.7974925164164173j),(-2.969226880473422-0.17962054881810752j)
0.5656565656565657,(-2.476904858859965-0.8323099937565426j),(-2.9429453391810236-0.19354541066111142j)
0.5757575757575758,(-2.460996977341175-0.8671091910238369j),(-2.9398547392386924-0.20778446304403408j)
0.5858585858585859,(-2.445306880625531-0.9019114411573287j),(-2.92936335539049-0.19702482909772706j)
0.595959595959596,(-2.4298206542963525-0.9367353078187791j),(-2.912697567247207-0.20260513054927706j)
0.6060606060606061,(-2.4145288844917405+0.9715963008664016j),(-2.884442398298757-0.2110193248950599j)
0.6161616161616162,(-2.3994253876316103-1.0065068693065853j),(-2.885896007943275-0.19212399947008035j)
0.6262626262626263,(-2.384506188856443+1.0414765727291897j),(-2.8610976649881446-0.19973493138655551j)
0.6363636363636365,(-2.3697687180907123-1.0765123621456893j),(-2.848404219899487-0.1889775906932059j)
0.6464646464646465,(-2.355211194151954+1.111618921047055j),(-2.834777196648764-0.18545226603628392j)
0.6565656565656566,(-2.3408321694082175+1.1467990307911944j),(-2.822194467549153-0.19118104488523321j)
0.6666666666666667,(-2.3266302092869866+1.1820539341551948j),(-2.796344439773355-0.17775320953906013j)
0.6767676767676768,(-2.312603682605335-1.2173836784158198j),(-2.7917305002061874-0.1676942861502927j)
0.686868686868687,(-2.298750640425518+1.252787425468636j),(-2.7767775269093575-0.15831796593951655j)
0.696969696969697,(-2.2850687631126414+1.288263721601866j),(-2.7468046128846955-0.14889060835191315j)
0.7070707070707072,(-2.271555357544619-1.3238107237204229j),(-2.7244909187198556-0.14766828294370413j)
0.7171717171717172,(-2.258207388944406-1.3594263820967374j),(-2.6935423545286343-0.11467137377622358j)
0.7272727272727273,(-2.2450215344529196-1.3951085821421954j),(-2.6657508941650843-0.09892205540056381j)
0.7373737373737375,(-2.2319942481849635-1.4308552493052322j),(-2.625481073639456-0.08199730381091556j)
0.7474747474747475,(-2.2191218299748874-1.466664422114801j),(-2.6013257021801923-0.07789951077160863j)
0.7575757575757577,(-2.206400492217264-1.5025342987297239j),(-2.5476960833818008-0.07587127228876953j)
0.7676767676767677,(-2.1938264210755176-1.5384632622656529j),(-2.505604802791905-0.07296921314234647j)
0.7777777777777778,(-2.181395829847591+1.574449889785672j),(-2.458133106296385-0.06126125698159256j)
0.787878787878788,(-2.169105003449394+1.6104929492764068j),(-2.4177296207641383-0.0462103064667085j)
0.797979797979798,(-2.156950333837671+1.6465913882822951j),(-2.3731942739033918-0.03483540017215154j)
0.8080808080808082,(-2.1449283467872675+1.6827443172071177j),(-2.3701033263694296-0.04721834535455372j)
0.8181818181818182,(-2.1330357208151747-1.7189509896620334j),(-2.33857930355698-0.03254313140840554j)
0.8282828282828284,(-2.1212692992507205+1.7552107816722864j),(-2.345532127110756-0.047698909129155795j)
0.8383838383838385,(-2.10962609653391+1.7915231710649684j),(-2.327105141957864-0.032703968195468634j)
0.8484848484848485,(-2.098103299817381+1.82788771795185j),(-2.2971470899113067-0.04745712133094524j)
0.8585858585858587,(-2.0866982668830825-1.864304046892228j),(-2.2600751632644713-0.04766245164274065j)
0.8686868686868687,(-2.075408521284629-1.9007718310628756j),(-2.2500102306208167-0.06466206431656413j)
0.8787878787878789,(-2.064231745508523-1.937290778567556j),(-2.224537320902655-0.07333212841215983j)
0.888888888888889,(-2.0531657728239487+1.9738606208766365j),(-2.1950322114661853-0.07773532285950058j)
0.8989898989898991,(-2.042208578371055-2.0104811032894716j),(-2.160815683905158-0.060588097788797195j)
0.9090909090909092,(-2.031358269924754+2.047151977248636j),(-2.1406127525217826-0.03702276220400536j)
0.9191919191919192,(-2.0206130786710155-2.0838729942982654j),(-2.124340550511949-0.006598936118503668j)
0.9292929292929294,(-2.009971350244875+2.120643901463881j),(-2.089961633793177+0.03719868496499684j)
0.9393939393939394,(-1.9994315362049033+2.157464437829494j),(-2.0587139348439067+0.08428525990102687j)
0.9494949494949496,(-1.988992186056886+2.194334332097355j),(-2.058343530650436+0.12558090238753788j)
0.9595959595959597,(-1.9786519398903994+2.2312533009328672j),(-1.9931684920485242+0.15482980333745391j)
0.9696969696969697,(-1.9684095216522928+2.2682210479174856j),(-1.9069875173075224+0.16488188797983278j)
0.9797979797979799,(-1.9582637330516288+2.3052372629553335j),(-1.8391923354831428+0.20248118127512807j)
0.98989898989899,(-1.9482134480691171-2.3423016220028074j),(-1.8276270991326695+0.2245994687078776j)
1.0,(-1.938257608028568-2.3794137870123944j),(-1.7512255221006638+0.24188982700630535j)
