E,E_err,var,var_err
(-10.257153412196761-20.3466108792628j),0.3683029908772067,103.02029206055742,0.0598004688608494
(-10.284124437952242-20.090369627628714j),0.39232548937212,102.93668857649592,0.0811091673589906
(-10.241355050829684-20.41011315816477j),0.3638869063623444,102.93902036062852,0.0815609450158994
(-10.299395551461561-20.191528709841315j),0.3764264374146322,102.84482596564018,0.4649774480974416
(-10.212434335744504-20.15677273418947j),0.4008392237869612,102.93776688711432,0.045136239338921
(-10.325799496762231-20.004224183021716j),0.3922845666867118,102.97803692760225,0.0809114099442286
(-10.355866392240936-20.017274520425925j),0.3838422573411877,102.96182110677526,0.0870896646422322
(-10.303758852718424-20.151913752142928j),0.3794861783093223,102.98075273594208,0.0441678426777193
(-10.28691853205324-20.357490646210923j),0.3585219404826175,102.96570132719413,0.0968665997211088
(-10.29186222924661-20.07857260214124j),0.392716532194495,102.97321146710723,0.0456439158149168
(-10.202971989969035-20.549016929389595j),0.3558366185083775,102.92675058880866,0.0645288694516226
(-10.195864439303373-20.459265822130472j),0.3697728214481223,103.03859434182972,0.0654284271257982
(-10.309032002350174-20.42193071120429j),0.3441710796012105,102.92438932971292,0.0453236682934086
(-10.26336591705749-20.331925244590476j),0.3674533216687783,103.0110905366737,0.0482498792177349
(-10.203810026258946-20.374948173876565j),0.3778051175473196,102.96491745047864,0.0623263023080653
(-10.271544853818353-20.216707978438336j),0.3799632214764462,102.98146184420368,0.0690574638836908
(-10.218578140930166-20.164122094530637j),0.3979105288926616,102.9566715688857,0.054179011097262
(-10.202848583839263-20.392879020402063j),0.3752780761529964,102.96536659549992,0.0879332063347846
(-10.122866403793246-20.460823969080995j),0.3884043394009004,102.96969581412895,0.0401568364367952
(-10.324310489991175-20.15508252202472j),0.3756372358514093,102.96596831481256,0.0632915985687992
(-10.278277958709399-20.28868882403689j),0.3695337327474539,103.00627508846934,0.0327235622527919
(-10.281850603717198-20.193982010352258j),0.3807215465037747,102.99411330108532,0.0366013226931512
(-10.274049911554805-20.024157113254226j),0.4037374077942476,102.95183603537431,0.0673183842652401
(-10.342805703535815-20.26785620072435j),0.3556408288551042,102.9565297703443,0.0369192506225148
(-10.336256123922452-20.04710100154727j),0.3848268551037043,102.94138908486892,0.0841844455466961
(-10.237773261845609-20.208458629449385j),0.3898401577135748,102.89811637391394,0.0841442519271404
(-10.287448561760849-20.217337215186255j),0.375117073150959,102.90205896365669,0.4153368888722555
(-10.253066580365156-20.301687960199914j),0.3743776675982263,102.94524452489236,0.0763105848010616
(-10.23565679149385-20.48884796519032j),0.3549427550452824,102.92375402838697,0.067536956105936
(-10.317626064093199-20.116696095896792j),0.3803579155021252,102.9254818738625,0.0639966430006201
(-10.257356248447099-20.423551451217364j),0.357834954014786,102.97892192235231,0.0388248987738772
(-10.222273315375123-20.32923803764088j),0.3781486637674233,102.96288974388165,0.0403121822630772
(-10.197639767851998-20.413567248449088j),0.3751428768116402,102.93759975940029,0.0639640214593239
(-10.278334385054995-20.207125684451743j),0.3791366711052669,102.98706730479364,0.0690305340575813
(-10.174364499802193-20.445509415012857j),0.3769204705691599,102.9709643558329,0.0411571128119622
(-10.270852429002337-20.288640171171075j),0.3710158197306133,103.00152709348971,0.0571447913362215
(-10.241852270754253-20.37069531781384j),0.3691167759361483,103.076689399482,0.0676386963079878
(-10.140429078066157-20.23886519787897j),0.4093428980703379,103.0023670374346,0.0592819942903936
(-10.256499894330144-20.41698822597999j),0.3584329511223598,102.9189825255204,0.0671877081525079
(-10.234876910183742-20.422876344413904j),0.3640165646284,102.96385605174837,0.0629092878761988
(-10.253007971576796-20.466085378210618j),0.3529138396907059,103.03597601181082,0.0716648587339296
(-10.340001731824668-20.12348407130118j),0.374690681100828,102.99566833435854,0.0376494014738643
(-10.292184949878989-20.22850962639953j),0.3733770768319127,102.98837830837,0.0822382917083183
(-10.258821836473523-20.176565729354955j),0.3874247457353164,102.96425592873926,0.0517772998285287
(-10.236251838762344-20.32473945788304j),0.37537360507093,102.96217547132332,0.0473321927717888
(-10.249199834920468-20.328280384145877j),0.3712961829983205,102.93131883633347,0.0373933343906776
(-10.317978539016622-20.146566112665322j),0.37648620376289,103.05840946444076,0.0692079883135642
(-10.3297489768912-20.18750104116092j),0.3688006530571414,102.9378063872809,0.0614466464334451
(-10.21621374574345-20.45366487239004j),0.365860962347788,102.95713400882244,0.0469558355587322
(-10.294409212264478-20.001069516115162j),0.4013973712550722,102.96071708782677,0.0338586414381417
(-10.261766906656218-20.342112318083576j),0.3672487419409886,102.72577798294176,0.4414735054684782
(-10.22987346535845-20.392094900102414j),0.3685783830368076,102.95128968178132,0.0603824517018411
(-10.317800602308717-20.22763918157148j),0.3667748757885467,103.07472325031064,0.0797935642952679
(-10.277170353485092-20.332566323866754j),0.3649334741534629,102.94347155860792,0.0516278768774039
(-10.292924334943804-20.124244885424492j),0.3866051075915422,102.78947724424889,0.3790737592310461
(-10.308533944241738-20.092516287734494j),0.3865887702436654,102.75711805309882,0.073194686265627
(-10.208117776594587-20.552817031599638j),0.354421158687938,102.62896005190356,0.061593751703996
(-10.187821483520372-20.286589110635106j),0.3921689244634986,102.310958279784,0.0626368177216585
(-10.194728204213646-20.340851902644268j),0.3847246628934977,102.18372840653112,0.0829401211472867
(-10.28630481174266-20.33032447413263j),0.3614596026755582,101.95297553666828,0.0399398365037749
(-10.178803353728592-20.402894234481742j),0.3809497896475999,101.72261819397502,0.0729029708258299
(-10.269614157126894-20.199795327953403j),0.3824298805787425,101.49393540458698,0.0520814172124995
(-10.243904366233744-20.249946341060816j),0.3808496089109487,101.36947551208708,0.0521239994557081
(-10.2000842510728-20.514819519147498j),0.3611856907888006,101.1307552151463,0.0680007166674345
(-10.187965801742944-20.271154114579584j),0.3936313428930075,100.85562954189894,0.04601930877564
(-10.17245013146855-20.347258123800795j),0.3877611358670127,100.64231117648858,0.0400360020726478
(-10.148738753687084-20.274358275058535j),0.4021051580168759,100.52925253628564,0.0726616951336847
(-10.255640754363633-20.36359079084196j),0.364835539977842,100.33196494373122,0.041601724975429
(-10.278906951956378-20.32638644909649j),0.363080269101312,100.1324305221324,0.0346258156342291
(-10.196202224312637-20.609580718042153j),0.3504770841423134,99.9209389998529,0.0566386963089853
(-10.276042219833066-20.03620832130946j),0.4002058008423534,99.7470801544658,0.0807290167203419
(-10.261117283206572-20.389214485702276j),0.360293076569791,99.53191944585724,0.0322920030549884
(-10.276071609779553-20.16388438786062j),0.3848564710189099,99.32909724262832,0.0611177525516087
(-10.214189320292107-20.495459625272947j),0.3586900950861506,99.14355096978686,0.0359151655263919
(-10.242843110785074-20.243008341614882j),0.3826590321776097,98.96325340054476,0.0604187672982641
(-10.29932733119855-20.045629168975783j),0.3932100961467729,98.65919672824472,0.0524171893199783
(-10.228153046781767-20.49916683778423j),0.3546090776077694,98.57250670687988,0.0644195313813819
(-10.247281777796863-20.131621639576235j),0.3944406707831993,98.25491562235764,0.0542080611089585
(-10.227731600966232-20.286657072368104j),0.3810519644182563,98.10203086623662,0.0687379167870201
(-10.226990201326691-20.219419703306993j),0.3888940026604582,97.91035121683252,0.0717536256611267
(-10.225867328324844-20.160731904035117j),0.3957073205413902,97.63437156541522,0.0531759841081036
(-10.233951334835664-20.343372156191187j),0.3715690285917543,97.53517985491432,0.0594146106593024
(-10.24170407576039-20.37233129919743j),0.3653269856035335,97.309750337318,0.0419199107948247
(-10.290336804441404-20.17323378904859j),0.3785026504264716,97.16051160739066,0.0501697105215646
(-10.258940538191908-20.205006882950233j),0.3822042564622599,96.87820041401302,0.0381630046565228
(-10.275573819099783-20.019547198608173j),0.4006978802430063,96.68776893146848,0.0786240105179947
(-10.187718941434587-20.456270539802723j),0.3681668794354245,96.53943512327125,0.0751898518977264
(-10.21806035030559-20.234186692670278j),0.3896126214869235,96.26108805480938,0.0630909520907488
(-10.207651186173571-20.26369761862514j),0.3873240609442753,96.03212794016063,0.0627617757826948
(-10.198244870922197-20.305573465695847j),0.3844868720509082,95.89776400619536,0.0532871300247418
(-10.179907281042047-20.47833168090762j),0.368010269903014,95.70415331831984,0.0416173813759886
(-10.19566347368831-20.332321060450706j),0.3820572392950507,95.50722619231357,0.0278074287575163
(-10.300210509186863-20.16430662705043j),0.3764513891172806,95.3209154485739,0.042045289437614
(-10.215564147666731-20.349809173567817j),0.3736070546232395,95.10838783563428,0.0397743351366018
(-10.029222210501587-20.658733804430437j),0.3861186303768509,94.85451470142134,0.0527882513020395
(-10.14377948551892-20.31373047650449j),0.3962676214473558,94.6078116780628,0.0368370170598823
(-10.221233471515054-20.371516749191517j),0.3697197137723609,94.4824427687821,0.046628470150094
(-10.273858223083417-20.205095178532446j),0.3769707464596097,94.327322137821,0.0722570222159828
(-10.230429284994392-20.125020862246693j),0.3982274348621027,94.03203694423104,0.0394435762688858
(-10.083673459913106-20.54978003200712j),0.382739887411638,93.88137218421237,0.0222228326010758
(-10.208384496455906-20.361780649379995j),0.3751286974425342,93.76501717129436,0.0505533177679855
(-10.187078697772874-20.335978410845566j),0.3824353474198176,93.52542150938513,0.0806710286868342
(-10.141201834789861-20.241944127531983j),0.4047140243154539,93.26795806811688,0.0626705836700737
(-10.224582023378563-20.190041335635215j),0.3906260583693159,93.0970122029349,0.0705339173596799
(-10.198230473816457-20.26376046799309j),0.3882741852800613,92.87520898756466,0.0446781790968795
(-10.227614905214674-20.171395475843095j),0.3919670745142272,92.73076743423331,0.051145191785607
(-10.19529928901936-20.313990604440566j),0.3829502399614664,92.56452864095738,0.0526498307392091
(-10.232413325671883-20.25013822317955j),0.3802152718826403,92.37566588241552,0.0486473877547175
(-10.221950482151232-20.202947420794423j),0.3892275551470379,92.08045751080454,0.0660792091584487
(-10.228794998613195-20.38652601246826j),0.3646369947813191,91.8589183311781,0.4033668756797665
(-10.2290783216095-20.254021882242956j),0.379923461096423,91.77414932698314,0.0636035078378156
(-10.145680403033856-20.383175461624433j),0.3858422871666897,91.58641540236374,0.0551195813407958
(-10.256827343648615-20.18569049310807j),0.3815017415858746,91.4178106140416,0.0465412083608219
(-10.232562191071997-20.262359187593013j),0.3778082130637266,91.2199795428972,0.0394182406824864
(-10.228081367870775-20.233321283365846j),0.3833415985627366,90.94285149826196,0.0426527368207466
(-10.311135808895095-20.103751987163434j),0.3782945121585279,90.86828261245694,0.0888233072799218
