ks,Gs_exact,E_estimate
0.1,(-2.0264288512189967+1.833995737395011e-16j),(-2.02642883643243+1.5571588599525324e-08j)
0.2,(-1.9620684123345473-1.4045712089607622e-16j),(-1.9620683872997329+4.185058670576253e-09j)
0.30000000000000004,(-1.8324523239377961+1.289032106887154e-16j),(-1.8324522851345861+1.803214286333034e-09j)
0.4,(-1.559491105070231+0.1574368152381719j),(-1.559491169717309-0.1574368158145522j)
0.5,(-1.482216589473584+0.3630279439048786j),(-1.4822166289168548-0.36302793283603696j)
0.6,(-1.3936320419944161-0.5450129330762895j),(-1.3936320748547382-0.5450129126991493j)
0.7000000000000001,(-1.3066255952197472-0.7387656008705326j),(-1.3066256152672882-0.7387655686927769j)
0.8,(-1.230722074997807-0.9425760751733038j),(-1.230722096575183-0.9425760448349824j)
0.9,(-1.1652427060924477+1.1502317682295349j),(-1.165242721014166-1.150231734058183j)
1.0,(-1.1068940959304494+1.3597895651602214j),(-1.106894114211171-1.3597895316308504j)
