ks,Gs_exact,E_estimate
0.1,(-3.5437920947731136-1.070538943930821e-16j),(-3.5438952432991524-1.1772733063900256e-05j)
0.2,(-3.429499214147602-1.8861183154242126e-16j),(-3.429713406394235-6.742036421881006e-05j)
0.30000000000000004,(-3.1919558451072163+2.0615721972457084e-15j),(-3.191540486460155-0.00014664933512770724j)
0.4,(-2.808918845380758+0.2704156955655622j),(-2.810278618863056-0.27279506359540207j)
0.5,(-2.5879322272323684+0.6046914051515853j),(-2.5875240968450623-0.6045635493809273j)
0.6,(-2.423681018157494+0.9506744853588025j),(-2.4237760919140277-0.9507285426662335j)
0.7000000000000001,(-2.280997183795752+1.298920488794296j),(-2.281017316141452-1.2989107930481538j)
0.8,(-2.1545354304049265+1.6538176406899212j),(-2.1545443162470823-1.6537984456714618j)
0.9,(-2.041118767778738-2.0141459271488196j),(-2.041120779173409-2.014137457691025j)
1.0,(-1.9382576080285685-2.379413787012389j),(-1.938256091213316-2.379414586165369j)
