ks,Gs_exact,E_estimate
0.1,(-1.0352970746677983-5.582285935584741e-17j),(-1.0352970849777667+2.4681195436942084e-09j)
0.2,(-1.0080191525434175-9.011890575281881e-17j),(-1.0080191636636981+8.038852736602114e-10j)
0.30000000000000004,(-0.9580944130761725-1.739060284666749e-16j),(-0.9580944253536583+1.569104652274804e-09j)
0.4,(-0.8732281590620148-3.3096444729585877e-18j),(-0.8732281744720033+2.3801062802236952e-09j)
0.5,(-0.6392165008521007+0.04757419861173584j),(-0.6392164791691435-0.04757414574284308j)
0.6,(-0.6250735881776343-0.2590498388441966j),(-0.6250735847787454-0.2590498256622801j)
0.7000000000000001,(-0.608669385739247+0.3824050626822635j),(-0.6086693816391326-0.3824050516759458j)
0.8,(-0.5902513861194258-0.49095749793241483j),(-0.5902513836207328-0.49095748670127615j)
0.9,(-0.5701742262379851-0.5942990905726369j),(-0.5701742234284791-0.5942990790733j)
1.0,(-0.5489149991707577-0.6961135176402229j),(-0.5489149959865883-0.6961135055789718j)
