ks,Gs_exact,E_estimate
0.1,(-2.5316474551992783-8.937997538545784e-17j),(-2.531647429412162-1.9717304719516423e-08j)
0.2,(-2.450348721536461-7.263815742473978e-17j),(-2.4503487027731654+3.073572686589147e-08j)
0.30000000000000004,(-2.2835884715463473-8.764283786558136e-16j),(-2.2835884109945295-7.708577405861558e-09j)
0.4,(-1.9871684353670322+0.20760286590581445j),(-1.9871684496175914-0.2076027769000813j)
0.5,(-1.8594079485183417-0.43468705568638843j),(-1.8594079757334094-0.4346869897760618j)
0.6,(-1.7316114584600937-0.6743792644599393j),(-1.7316115195933413-0.6743792404592782j)
0.7000000000000001,(-1.627467370782187-0.9272867774250029j),(-1.627467427760495-0.9272867598664765j)
0.8,(-1.5384570672954772-1.1819015935031878j),(-1.5384571084039202-1.181901556223606j)
0.9,(-1.4580506895830623+1.4389923583946473j),(-1.4580506706235483-1.438992302841851j)
1.0,(-1.384608873440704-1.699626630140355j),(-1.3846089498603924-1.6996265728470208j)
