ks,Gs_exact,E_estimate
0.1,(-3.0376188858694566+1.1326236879206163e-16j),(-3.037600296328322-2.3408440638059056e-06j)
0.2,(-2.9397499240631144+1.9290317088285828e-16j),(-2.939777782180917+5.192866892592956e-06j)
0.30000000000000004,(-2.737200619844882+1.0935650199128248e-15j),(-2.7372165191012097+0.00017292912943431426j)
0.4,(-2.402851975673152+0.24132622012971439j),(-2.4028737117089434-0.24126817486750324j)
0.5,(-2.2223252788040364-0.5147067758049249j),(-2.2221299928996885-0.5143839538787949j)
0.6,(-2.0755384675760364+0.8142030131321065j),(-2.07548402366459-0.8142986460481153j)
0.7000000000000001,(-1.954975889854445-1.1140937031233116j),(-1.9549850755832832-1.1140917037726723j)
0.8,(-1.8470112693034788+1.4176465287769822j),(-1.847013853881249-1.417642089604619j)
0.9,(-1.7495873460795208+1.7263233895026169j),(-1.7495868299332504-1.7263193565108725j)
1.0,(-1.6613415918189904+2.039465986913466j),(-1.6613442348182506-2.0394648004826204j)
