ks,Gs_exact,E_estimate
0.0,(-4.601834674390033-2.1939654605996425e-17j),(-4.536270576050572-6.186320319688542e-05j)
0.010101010101010102,(-4.6013770081757706+1.1558721447841905e-16j),(-4.533737299284013-0.006156733216963901j)
0.020202020202020204,(-4.600003143238128-1.5777671741147499e-16j),(-4.561932248122593-0.009916905677207703j)
0.030303030303030304,(-4.597710470667438-3.2683481352916997e-16j),(-4.571946709752606-0.012907893832101664j)
0.04040404040404041,(-4.594494608572239+7.034183889239984e-17j),(-4.56932693295724-0.016331710436983775j)
0.05050505050505051,(-4.590349350480001+7.722886688480351e-16j),(-4.569673639131729-0.018393220195143202j)
0.06060606060606061,(-4.58526659096725+4.699211669101793e-17j),(-4.578074769391445-0.01964521641989237j)
0.07070707070707072,(-4.579236226245812+6.637504987927846e-17j),(-4.569393456584729-0.023178642108103293j)
0.08080808080808081,(-4.572246026565453-3.4925988526451547e-16j),(-4.566991818528166-0.020459590470468903j)
0.09090909090909091,(-4.564281476236809+1.2556740917916845e-16j),(-4.556417564809805-0.02107825901905559j)
0.10101010101010102,(-4.55532557575322-1.2162040007228023e-15j),(-4.55172876665784-0.02394509216717748j)
0.11111111111111112,(-4.545358598795005-7.508604430341381e-16j),(-4.540191002737887-0.013500800774662262j)
0.12121212121212122,(-4.534357794681545+1.4305564543746557e-16j),(-4.5315699136165914-0.014754119023140907j)
0.13131313131313133,(-4.522297023889381-6.074826118033131e-16j),(-4.522677447659737-0.010542750478387977j)
0.14141414141414144,(-4.509146310268121+1.7525679308332184e-17j),(-4.510836353012553-0.007984208312129247j)
0.15151515151515152,(-4.494871288106273-1.4520817918630132e-15j),(-4.497714791485597-0.011327232345258169j)
0.16161616161616163,(-4.479432514534622+7.693340739257453e-18j),(-4.488710679235028-0.006206785333363852j)
0.17171717171717174,(-4.462784606841372-1.0393455968372677e-15j),(-4.472012998057096-0.007736176758293078j)
0.18181818181818182,(-4.444875148425005+7.922749100999042e-16j),(-4.461467153320526-0.006416210175861133j)
0.19191919191919193,(-4.425643283596322+1.8354739805585947e-17j),(-4.430907876100267-0.0013112787017817312j)
0.20202020202020204,(-4.405017885716807+1.3880362705113816e-16j),(-4.419580208958083-0.0034104038320415505j)
0.21212121212121213,(-4.382915127408152-7.355332742005058e-16j),(-4.394602602834372-0.0017785054774122394j)
0.22222222222222224,(-4.359235191894039+3.180270040399278e-17j),(-4.373569477852534-0.00516110458394973j)
0.23232323232323235,(-4.333857715201148+1.4140756323876771e-15j),(-4.349388318517106-0.004544973598323216j)
0.24242424242424243,(-4.306635290067989+1.5102897465916628e-16j),(-4.324645217069462-0.00881186653191258j)
0.25252525252525254,(-4.277383891950641-5.794869421062823e-16j),(-4.304254578421616-0.022205775556674863j)
0.26262626262626265,(-4.2458681830794305+3.4540888544011066e-17j),(-4.265992227233021-0.005820891130583702j)
0.27272727272727276,(-4.211777788774892-1.067376716427048e-15j),(-4.252842532084568-0.0041422875795633154j)
0.2828282828282829,(-4.174686467363757-1.5283890083799248e-15j),(-4.21436889447141-0.006033873489108496j)
0.29292929292929293,(-4.133975659765551+2.993203840614932e-15j),(-4.18866566067768-0.016533685462725694j)
0.30303030303030304,(-4.0886736635228385-2.1508519896852527e-15j),(-4.1427905669273875-0.01124177471009963j)
0.31313131313131315,(-4.037053226336613+7.575207867008965e-16j),(-4.10415241747092+0.0027697299447602274j)
0.32323232323232326,(-3.9752781666288737+4.295489761030463e-15j),(-4.052607812173317-0.010883093714475312j)
0.33333333333333337,(-3.887902078530255+2.4173371637736807e-15j),(-4.012591707059684-0.014059139070788748j)
0.3434343434343435,(-3.802068793718723-0.08832759897135833j),(-3.9514557536599098-0.017686335952351855j)
0.3535353535353536,(-3.769043260713443+0.14148911175600754j),(-3.9224309215288353-0.02429966989041809j)
0.36363636363636365,(-3.734263167151081+0.18477274041833436j),(-3.860878939412908-0.04832357857137358j)
0.37373737373737376,(-3.69798320742556-0.2254710882293825j),(-3.7843384372754345-0.14852075906273282j)
0.38383838383838387,(-3.660835068726109+0.2664225462377828j),(-3.802204660309691-0.22182145248454274j)
0.393939393939394,(-3.6239033948471944-0.309009192657514j),(-3.7698847135740525-0.11546871520882887j)
0.4040404040404041,(-3.5884392145937714-0.3534691264835204j),(-3.7342760106990354-0.21474265299278045j)
0.4141414141414142,(-3.555253090221581-0.39916110040430874j),(-3.683724395161376-0.22818147220635607j)
0.42424242424242425,(-3.5244221865036907+0.4452182452407438j),(-3.6464804314059776-0.25075120123878936j)
0.43434343434343436,(-3.4955556368606593+0.49105262321589355j),(-3.6466474067628276-0.23807019647402997j)
0.4444444444444445,(-3.468163580759361-0.5364266421577337j),(-3.636172024348689-0.365989566963724j)
0.4545454545454546,(-3.4418396277538488+0.5813257888566907j),(-3.5588685568526075-0.434000136101786j)
0.4646464646464647,(-3.416297382436944+0.6258372538060653j),(-3.498610827140987-0.4008835343623316j)
0.4747474747474748,(-3.391352494983282-0.6700789748740851j),(-3.4662549576981174-0.4823114657507473j)
0.48484848484848486,(-3.366894952896614-0.714165322525471j),(-3.4037999131322363-0.6045158265799886j)
0.494949494949495,(-3.3428650084259472-0.7581926273147906j),(-3.376459254874697-0.6451902578505034j)
0.5050505050505051,(-3.319234803569241-0.8022345937926332j),(-3.3094088780233397-0.61161609660152j)
0.5151515151515152,(-3.2959949373934805-0.8463426207738671j),(-3.2987955904511295-0.6800566636762314j)
0.5252525252525253,(-3.2731449499138208-0.8905485745269424j),(-3.266762954801259-0.732820365227472j)
0.5353535353535354,(-3.2506869198561783+0.9348686864586466j),(-3.2409112772097717-0.7657145633495518j)
0.5454545454545455,(-3.228621549698113-0.9793077437884263j),(-3.2120419675953373-0.8732926946993084j)
0.5555555555555556,(-3.206946181611036-1.023863012505637j),(-3.193229158445247-0.9057487149990376j)
0.5656565656565657,(-3.185654213231926+1.0685275413751039j),(-3.1556271123925184-0.9905576745255378j)
0.5757575757575758,(-3.1647354207346643+1.113292683245004j),(-3.1605468102621095-1.0673573651655515j)
0.5858585858585859,(-3.1441767707550734-1.1581498247644744j),(-3.123154015856879-1.1175726755554165j)
0.595959595959596,(-3.123963404019936-1.2030914216175916j),(-3.128863376281274-1.180169222530172j)
0.6060606060606061,(-3.104079580797071+1.2481114898818944j),(-3.1032574554556693-1.2140059722850784j)
