ks,Gs_exact,E_estimate
0.0,(-2.0464807997134273+5.060380600059372e-18j),(-2.0450707732666626-1.312705062990216e-05j)
0.010101010101010102,(-2.0462792344683955+3.3127140929760466e-17j),(-2.046168803675744-0.00018651777277973653j)
0.020202020202020204,(-2.0456741769296483+4.587191629150389e-17j),(-2.045381892521801-0.00014929451985729405j)
0.030303030303030304,(-2.044664537873458-1.8550021544869177e-17j),(-2.044485802657777+0.0001450791960960071j)
0.04040404040404041,(-2.0432484891194953-3.7943793784322045e-17j),(-2.04335149254048-3.562356425026509e-05j)
0.05050505050505051,(-2.041423443971743+7.28380572002918e-17j),(-2.0413712083017126+2.4009339096763927e-05j)
0.06060606060606061,(-2.0391860291229844-1.155435988988366e-17j),(-2.0391485070015385-3.9207229507528e-06j)
0.07070707070707072,(-2.03653204726895-8.702755313269583e-17j),(-2.0365523926848934+2.254733448152526e-06j)
0.08080808080808081,(-2.033456429400644+1.30985174963405e-17j),(-2.033463722264965-3.4646843529357203e-07j)
0.09090909090909091,(-2.029953175412864-5.990047596392961e-17j),(-2.0300099089418038-2.8709988067617077e-06j)
0.10101010101010102,(-2.026015281262215+5.181808758122908e-17j),(-2.02599604635385-1.5776623014001626e-06j)
0.11111111111111112,(-2.02163465040455-3.707564854085743e-16j),(-2.0216348684082046-3.989331410390136e-06j)
0.12121212121212122,(-2.0168019866014406+2.744498501204689e-17j),(-2.0168154091138026-2.480560113310494e-06j)
0.13131313131313133,(-2.0115066643608337+3.401387854641731e-17j),(-2.0115302183565196+5.797129427007076e-06j)
0.14141414141414144,(-2.0057365721986296+2.6522295644426652e-17j),(-2.0057386912231805-1.0912907816969528e-06j)
0.15151515151515152,(-1.999477922477357-2.3997290428661583e-17j),(-1.9994830721761703+1.6176116810629927e-06j)
0.16161616161616163,(-1.9927150196571062-1.5556352999388304e-16j),(-1.9927138644257099-1.3863657443194212e-06j)
0.17171717171717174,(-1.9854299761733167+2.6030338908661355e-16j),(-1.985433792282979-8.335548451684583e-06j)
0.18181818181818182,(-1.9776023615317877+3.752694769515452e-17j),(-1.9776053691364006-2.3626181024356672e-05j)
0.19191919191919193,(-1.969208765117077-1.7183868574022318e-16j),(-1.9692115367439942+1.6986009329190045e-05j)
0.20202020202020204,(-1.9602222459262988+9.934817674610167e-17j),(-1.9602097025001508+7.101097544233195e-06j)
0.21212121212121213,(-1.9506116318286524+3.585181824925522e-17j),(-1.950643264442871+1.0719805544143287e-05j)
0.22222222222222224,(-1.9403406151665399+2.0958136213913153e-17j),(-1.9403087408033197+2.497424336134386e-06j)
